Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
20050105100505,Q,QF12,1,depth sounder is logging,WD,RG,8/16/2018,10:42:49,10:46:09,-6,0.079999998,14.10000038,BT,Right,2,1,14.5,1,1,0,1,left edge too shallow,1,,BT,0,3,0,134.288,562.6464233,0.614,0.749,1.219869707,75.9,keep,"9 consecutive samples with bad bottom tracking, left edge is too shallow, occasional bad track referneces. However, Q looks reasonable",2,58.889842,-111.6034348,337.7789035,
20050105100829,Q,QF12,2,depth sounder is logging,WD,RG,8/16/2018,10:46:13,10:49:49,-6,0.079999998,14.10000038,BT,Left,2,1,14.5,3,10,1,1,,1,,BT,0,3,1,137.51,524.9375,0.635,0.658,1.036220472,75.5,keep,"Occasional samples with track ref marked as invalid, all else looks great",2.5,58.88988207,-111.6033241,333.5735392,
20050105101617,Q,QF13,1,depth sounder is logging,WD,RG,8/16/2018,10:54:02,10:57:28,-6,0.079999998,14.10000038,BT,Right,2,1,14.4,1,2,0,1,"Left edge has 10 x 2 cells, but not consecutively",1,,BT,0,2,0,96.829,513.9203491,0.646,0.582,0.900928793,75.7,keep,"9 consecutive samples with bad bottom tracking, left edge is too shallow, occasional bad track referneces, velocity is not always perp to direction of boat motion. However, Q looks reasonable",2,58.88619385,-111.6108399,331.7487318,
20050105101948,Q,QF13,2,depth sounder is logging,WD,RG,8/16/2018,10:57:33,11:00:19,-6,0.079999998,14.10000038,BT,Left,2,1,14.4,6,1,1,1,,1,,BT,0,3,1,96.732,513.0836792,0.647,0.562,0.86862442,75.2,keep,"Occasional samples with track ref marked as invalid, all else looks great",2.5,58.88613917,-111.610784,332.1296018,
20050105102909,Q,QF14,1,depth sounder is logging,WD,RG,8/16/2018,11:06:54,11:09:45,-6,0.079999998,14.10000038,BT,Left,2,1,14.4,3,7,1,1,,1,,BT,0,3,1,114.595,519.6891479,0.641,0.656,1.023400936,72.3,keep,"Occasional samples with track ref marked as invalid, all else looks great",2.5,58.87897189,-111.6038939,333.3582278,
20050105103205,Q,QF14,2,depth sounder is logging,WD,RG,8/16/2018,11:09:50,11:12:22,-6,0.079999998,14.10000038,BT,Right,2,1,14.4,7,6,0,1,"Left edge has 10 x 2 cells, but not consecutively",1,,BT,0,3,1,114.45,523.3642578,0.631,0.735,1.16481775,73,keep,Minor issues with the left edge and occasional track ref invalid errors. Q looks good!,2,58.8789412,-111.6038825,330.3829143,
20050105104134,Q,QF15,1,depth sounder is logging,WD,RG,8/16/2018,11:19:19,11:23:06,-6,0.079999998,14.10000038,BT,Left,2,0,14.3,6,7,0,1,left edge too shallow,1,,VB,0,3,1,123.792,532.2678833,0.646,0.515,0.797213622,74.3,keep,"Left edge too shallow, occasional track ref errors, bad HDOP in part of the transect, Q looks ok",2,58.87436167,-111.6006937,335.6956907,
20050105104534,T,QF15,2,depth sounder is logging,WD,RG,8/16/2018,11:23:18,11:23:34,-6,0.079999998,14.10000038,BT,Right,2,0,14,8,6,0,1,didn't finish transect,1,,BT,1,,,16.273,22.05515671,0.055,0.138,2.509090909,38.4,remove,partial transect,1,58.87438626,-111.599541,1.21533733,
20050105104606,Q,QF15,3,depth sounder is logging,WD,RG,8/16/2018,11:23:50,11:26:07,-6,0.079999998,14.10000038,BT,Right,2,0,14.2,8,8,1,1,,1,,BT,1,3,1,128.265,531.515625,0.625,0.856,1.3696,73,keep,"HDOP not great for part of transect, occasional track ref errors",2,58.87430457,-111.60031,332.0877925,
20050105105122,Q,QF16,1,depth sounder logging,WD,RG,8/16/2018,11:29:07,11:31:39,-6,0.079999998,14.10000038,BT,Left,1,0,15.3,5,7,1,1,,1,,VB,0,3,1,110.42,490.6877441,0.662,0.667,1.00755287,74.3,keep,"HDOP not great for part of transect, occasional track ref errors",2,58.87176923,-111.5995424,325.0308471,
20050105105409,Q,QF16,2,depth sounder logging,WD,RG,8/16/2018,11:31:53,11:34:07,-6,0.079999998,14.10000038,BT,Right,2,0,15.2,8,4,1,1,,1,,BT,0,3,1,114.343,519.3616333,0.624,0.79,1.266025641,73.2,keep,"HDOP not great for part of transect, occasional track ref errors",2,58.87188227,-111.5995958,323.8304926,
