Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.00501E+13,,RC1,,depth sounder logging,WD,RG,8/17/2018,10:32:02,10:37:45,-6,0.079999998,13.94999981,BT,Left,2,1,15.5,15,12,1,1,,,,BT,,,,354.316,2926.544922,0.566,1.023,1.807420495,77.8,,,2,58.91457917,-111.17825,1655.44222,
2.00501E+13,,RC1,,depth sounder logging,WD,RG,8/17/2018,10:37:49,10:44:44,-6,0.079999998,13.94999981,BT,Right,2,1,15.3,12,10,1,1,,,,BT,,,,359.199,2926.544189,0.573,0.856,1.493891798,78.2,,,2,58.9145595,-111.1782877,1678.338827,
2.00501E+13,,RC2,,depth sounder logging,WD,RG,8/17/2018,10:53:25,10:58:29,-6,0.079999998,13.94999981,BT,Right,2,1,15.1,20,10.19999981,1,1,,,,BT,,,,281.365,2715.407959,0.608,0.879,1.445723684,77.9,,,2,58.9007173,-111.1904278,1650.445777,
2.00501E+13,,RC2,,depth sounder logging,WD,RG,8/17/2018,10:58:32,11:03:07,-6,0.079999998,13.94999981,BT,Left,2,1,15,11,17,1,1,,,,BT,,,,283.4,2751.047363,0.607,0.941,1.550247117,77.5,,,2,58.90137282,-111.1900459,1669.533633,
2.00501E+13,,RC3,,depth sounder logging,WD,RG,8/17/2018,11:11:23,11:15:26,-6,0.079999998,13.94999981,BT,Right,2,1,14.9,22,8,1,1,,,,BT,,,,206.997,3502.999512,0.466,0.789,1.693133047,74.1,,,2,58.88850532,-111.19518,1631.065715,
2.00501E+13,,RC3,,depth sounder logging,WD,RG,8/17/2018,11:15:29,11:18:56,-6,0.079999998,13.94999981,BT,Left,2,1,14.7,8,18,1,1,,,,BT,,,,203.359,3634.07666,0.431,0.926,2.148491879,74.2,,,2,58.88852619,-111.1954134,1566.634451,
2.00501E+13,,RC4,,depth sounder logging,WD,RG,8/17/2018,11:30:34,11:36:20,-6,0.079999998,13.94999981,BT,Right,2,1,14.6,15,10,1,1,,,,BT,,,,281.129,2776.662109,0.612,0.776,1.267973856,74.7,,,2,58.88324474,-111.2161726,1698.636789,
2.00501E+13,,RC4,,depth sounder logging,WD,RG,8/17/2018,11:36:24,11:42:22,-6,0.079999998,13.94999981,BT,Left,2,1,14.6,11,13,1,1,,,,BT,,,,283.228,2772.09082,0.608,0.772,1.269736842,74.1,,,2,58.88336849,-111.2152765,1685.778983,
2.00501E+13,,RC5,,depth sounder logging,WD,RG,8/17/2018,11:50:37,11:56:01,-6,0.079999998,13.94999981,BT,Right,2,1,14.5,16,13.89999962,1,1,,,,BT,,,,267.322,2830.619141,0.576,0.795,1.380208333,77.1,,,2,58.87805679,-111.2395276,1630.450466,
2.00501E+13,,RC5,,depth sounder logging,WD,RG,8/17/2018,11:56:04,12:01:21,-6,0.079999998,13.94999981,BT,Left,2,1,14.4,14,11.39999962,1,1,,,,BT,,,,272.268,2858.491211,0.528,0.827,1.566287879,77.1,,,2,58.87822833,-111.2384775,1510.335072,
