Date,Time_min,Time_s,p01,p02,p03,p04,p05,p07,p08,p10,p11,p13,p18,p20,,Transduer_ID,y_utm,x_utm
5/10/2015,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,p01,7184693.773,453031.1973
5/10/2015,0:02:00,120,0,0,0,0,0,0,0,0,0,0,0,0,,p02,7180645.024,452121.1184
5/10/2015,0:04:00,240,0,0,0,0,0,0,0,0,0,0,0,0,,p03,7179123.609,447645.7561
5/10/2015,0:06:00,360,0,0,0,0,0,0,0,0,0,0,0,0,,p04,7175485.519,444828.0229
5/10/2015,0:08:00,480,0,0,0,0,0,0,0,0,0,0,0,0,,p05,7176342.726,444179.1761
5/10/2015,0:10:00,600,0,0,0,0,0,0,0,0,0,0,0,0,,p07,7175198.674,441126.4911
5/10/2015,0:12:00,720,0,0,0,0,0,0,0,0,0,0,0,0,,p08,7173004.807,438929.328
5/10/2015,0:14:00,840,0,0,0,0,0,0,0,0,0,0,0,0,,p10,7169541.187,434012.3508
5/10/2015,0:16:00,960,0,0,0,0,0,0,0,0,0,0,0,0,,p11,7170678.837,432329.6934
5/10/2015,0:18:00,1080,0,0,0,0,0,0,0,0,0,0,0,0,,p13,7169087.836,422095.3655
5/10/2015,0:20:00,1200,0,0,0,0,0,0,0,0,0,0,0,0,,p18,7162575.199,407955.6981
5/10/2015,0:22:00,1320,0,0,0,0,0,0,0,0,0,0,0,0,,p20,7161915.37,400936.4934
5/10/2015,0:24:00,1440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:26:00,1560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:28:00,1680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:30:00,1800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:32:00,1920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:34:00,2040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:36:00,2160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:38:00,2280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:40:00,2400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:42:00,2520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:44:00,2640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:46:00,2760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:48:00,2880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:50:00,3000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:52:00,3120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:54:00,3240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:56:00,3360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,0:58:00,3480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:00:00,3600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:02:00,3720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:04:00,3840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:06:00,3960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:08:00,4080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:10:00,4200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:12:00,4320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:14:00,4440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:16:00,4560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:18:00,4680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:20:00,4800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:22:00,4920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:24:00,5040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:26:00,5160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:28:00,5280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:30:00,5400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:32:00,5520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:34:00,5640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:36:00,5760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:38:00,5880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:40:00,6000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:42:00,6120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:44:00,6240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:46:00,6360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:48:00,6480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:50:00,6600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:52:00,6720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:54:00,6840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:56:00,6960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,1:58:00,7080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:00:00,7200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:02:00,7320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:04:00,7440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:06:00,7560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:08:00,7680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:10:00,7800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:12:00,7920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:14:00,8040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:16:00,8160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:18:00,8280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:20:00,8400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:22:00,8520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:24:00,8640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:26:00,8760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:28:00,8880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:30:00,9000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:32:00,9120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:34:00,9240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:36:00,9360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:38:00,9480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:40:00,9600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:42:00,9720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:44:00,9840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:46:00,9960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:48:00,10080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:50:00,10200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:52:00,10320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:54:00,10440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:56:00,10560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,2:58:00,10680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:00:00,10800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:02:00,10920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:04:00,11040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:06:00,11160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:08:00,11280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:10:00,11400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:12:00,11520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:14:00,11640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:16:00,11760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:18:00,11880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:20:00,12000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:22:00,12120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:24:00,12240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:26:00,12360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:28:00,12480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:30:00,12600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:32:00,12720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:34:00,12840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:36:00,12960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:38:00,13080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:40:00,13200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:42:00,13320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:44:00,13440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:46:00,13560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:48:00,13680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:50:00,13800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:52:00,13920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:54:00,14040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:56:00,14160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,3:58:00,14280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:00:00,14400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:02:00,14520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:04:00,14640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:06:00,14760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:08:00,14880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:10:00,15000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:12:00,15120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:14:00,15240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:16:00,15360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:18:00,15480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:20:00,15600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:22:00,15720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:24:00,15840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:26:00,15960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:28:00,16080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:30:00,16200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:32:00,16320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:34:00,16440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:36:00,16560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:38:00,16680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:40:00,16800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:42:00,16920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:44:00,17040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:46:00,17160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:48:00,17280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:50:00,17400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:52:00,17520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:54:00,17640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:56:00,17760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,4:58:00,17880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:00:00,18000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:02:00,18120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:04:00,18240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:06:00,18360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:08:00,18480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:10:00,18600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:12:00,18720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:14:00,18840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:16:00,18960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:18:00,19080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:20:00,19200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:22:00,19320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:24:00,19440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:26:00,19560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:28:00,19680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:30:00,19800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:32:00,19920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:34:00,20040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:36:00,20160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:38:00,20280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:40:00,20400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:42:00,20520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:44:00,20640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:46:00,20760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:48:00,20880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:50:00,21000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:52:00,21120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:54:00,21240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:56:00,21360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,5:58:00,21480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:00:00,21600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:02:00,21720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:04:00,21840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:06:00,21960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:08:00,22080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:10:00,22200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:12:00,22320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:14:00,22440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:16:00,22560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:18:00,22680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:20:00,22800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:22:00,22920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:24:00,23040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:26:00,23160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:28:00,23280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:30:00,23400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:32:00,23520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:34:00,23640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:36:00,23760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:38:00,23880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:40:00,24000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:42:00,24120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:44:00,24240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:46:00,24360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:48:00,24480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:50:00,24600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:52:00,24720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:54:00,24840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:56:00,24960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,6:58:00,25080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:00:00,25200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:02:00,25320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:04:00,25440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:06:00,25560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:08:00,25680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:10:00,25800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:12:00,25920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:14:00,26040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:16:00,26160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:18:00,26280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:20:00,26400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:22:00,26520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:24:00,26640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:26:00,26760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:28:00,26880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:30:00,27000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:32:00,27120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:34:00,27240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:36:00,27360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:38:00,27480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:40:00,27600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:42:00,27720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:44:00,27840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:46:00,27960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:48:00,28080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:50:00,28200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:52:00,28320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:54:00,28440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:56:00,28560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,7:58:00,28680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:00:00,28800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:02:00,28920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:04:00,29040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:06:00,29160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:08:00,29280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:10:00,29400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:12:00,29520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:14:00,29640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:16:00,29760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:18:00,29880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:20:00,30000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:22:00,30120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:24:00,30240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:26:00,30360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:28:00,30480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:30:00,30600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:32:00,30720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:34:00,30840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:36:00,30960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:38:00,31080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:40:00,31200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:42:00,31320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:44:00,31440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:46:00,31560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:48:00,31680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:50:00,31800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:52:00,31920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:54:00,32040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:56:00,32160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,8:58:00,32280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:00:00,32400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:02:00,32520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:04:00,32640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:06:00,32760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:08:00,32880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:10:00,33000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:12:00,33120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:14:00,33240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:16:00,33360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:18:00,33480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:20:00,33600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:22:00,33720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:24:00,33840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:26:00,33960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:28:00,34080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:30:00,34200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:32:00,34320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:34:00,34440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:36:00,34560,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:38:00,34680,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:40:00,34800,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:42:00,34920,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:44:00,35040,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:46:00,35160,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:48:00,35280,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:50:00,35400,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:52:00,35520,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:54:00,35640,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:56:00,35760,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,9:58:00,35880,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:00:00,36000,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:02:00,36120,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:04:00,36240,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:06:00,36360,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:08:00,36480,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:10:00,36600,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:12:00,36720,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:14:00,36840,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:16:00,36960,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:18:00,37080,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:20:00,37200,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:22:00,37320,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5/10/2015,10:24:00,37440,0,0,0,0,0,0,0,0,0,0,0,0,,,,
