"","new_time","2084764","2024030","2084756","2043113","2075530"
"1",2018-08-07 13:00:00,1.4839969068,0.884721582400001,1.3490485672,1.8980988788,1.2459656408
"2",2018-08-07 13:05:00,1.4817215824,0.884048567200001,1.3520988788,1.8989656408,1.2429554436
"3",2018-08-07 13:10:00,1.4810485672,0.885098878800001,1.3509656408,1.8999554436,1.245669922
"4",2018-08-07 13:15:00,1.4840988788,0.8829656408,1.3509554436,1.896669922,1.2462001764
"5",2018-08-07 13:20:00,1.4829656408,0.882955443600002,1.353669922,1.8992001764,1.2465468812
"6",2018-08-07 13:25:00,1.4849554436,0.885669922,1.3532001764,1.8965468812,1.2466590504
"7",2018-08-07 13:30:00,1.481669922,0.883200176400001,1.3505468812,1.8966590504,1.244046544
"8",2018-08-07 13:35:00,1.4832001764,0.886546881200001,1.3506590504,1.898046544,1.2470261496
"9",2018-08-07 13:40:00,1.4825468812,0.8836590504,1.349046544,1.9000261496,1.2460472184
"10",2018-08-07 13:45:00,1.4856590504,0.887046544000002,1.3510261496,1.8990472184,1.244395272
"11",2018-08-07 13:50:00,1.484046544,0.8870261496,1.3500472184,1.895395272,1.2440995532
"12",2018-08-07 13:55:00,1.4860261496,0.8860472184,1.349395272,1.8980995532,1.2474360608
"13",2018-08-07 14:00:00,1.4830472184,0.884395272000001,1.3490995532,1.8954360608,1.2484455836
"14",2018-08-07 14:05:00,1.481395272,0.8840995532,1.3484360608,1.8984455836,1.2451906536
"15",2018-08-07 14:10:00,1.4800995532,0.884436060800001,1.3504455836,1.8981906536,1.249434712
"16",2018-08-07 14:15:00,1.4804360608,0.885445583600001,1.3531906536,1.899434712,1.2494653036
"17",2018-08-07 14:20:00,1.4814455836,0.8851906536,1.353434712,1.9004653036,1.2497304308
"18",2018-08-07 14:25:00,1.4841906536,0.889434712000002,1.3534653036,1.8997304308,1.2484251892
"19",2018-08-07 14:30:00,1.486434712,0.886465303600001,1.3567304308,1.8994251892,1.2501811308
"20",2018-08-07 14:35:00,1.4854653036,0.8867304308,1.3524251892,1.8981811308,1.24927358
"21",2018-08-07 14:40:00,1.4857304308,0.885425189200001,1.3541811308,1.89727358,1.2454883956
"22",2018-08-07 14:45:00,1.4854251892,0.8841811308,1.35027358,1.8954883956,1.2489268752
"23",2018-08-07 14:50:00,1.4831811308,0.883273580000001,1.3474883956,1.8959268752,1.2455393816
"24",2018-08-07 14:55:00,1.48227358,0.882488395600001,1.3469268752,1.8955393816,1.2444278868
"25",2018-08-07 15:00:00,1.4814883956,0.882926875200001,1.3495393816,1.8954278868,1.2475502532
"26",2018-08-07 15:05:00,1.4819268752,0.882539381600001,1.3494278868,1.8955502532,1.2474176896
"27",2018-08-07 15:10:00,1.4845393816,0.881427886800001,1.3485502532,1.8984176896,1.2464285612
"28",2018-08-07 15:15:00,1.4814278868,0.8815502532,1.3484176896,1.8994285612,1.2470607876
"29",2018-08-07 15:20:00,1.4815502532,0.881417689599999,1.3504285612,1.8970607876,1.2507134084
"30",2018-08-07 15:25:00,1.4784176896,0.883428561200001,1.3510607876,1.8977134084,1.250438084
"31",2018-08-07 15:30:00,1.4774285612,0.884060787600001,1.3527134084,1.898438084,1.2508765636
"32",2018-08-07 15:35:00,1.4800607876,0.884713408400001,1.352438084,1.9018765636,1.2540907048
"33",2018-08-07 15:40:00,1.4777134084,0.887438084000001,1.3548765636,1.9050907048,1.2528364492
"34",2018-08-07 15:45:00,1.480438084,0.887876563600001,1.3560907048,1.9058364492,1.2499690128
"35",2018-08-07 15:50:00,1.4838765636,0.888090704800002,1.3548364492,1.9009690128,1.2505706476
"36",2018-08-07 15:55:00,1.4820907048,0.8868364492,1.3539690128,1.9005706476,1.2500607876
"37",2018-08-07 16:00:00,1.4828364492,0.886969012800002,1.3555706476,1.9010607876,1.2494897444
"38",2018-08-07 16:05:00,1.4809690128,0.8875706476,1.3510607876,1.8994897444,1.2494897444
"39",2018-08-07 16:10:00,1.4845706476,0.887060787600001,1.3514897444,1.8994897444,1.2484394328
"40",2018-08-07 16:15:00,1.4840607876,0.886489744400002,1.3514897444,1.8964394328,1.2486943628
"41",2018-08-07 16:20:00,1.4824897444,0.883489744400002,1.3494394328,1.8986943628,1.251092728
"42",2018-08-07 16:25:00,1.4824897444,0.882439432800002,1.3496943628,1.899092728,1.251398644
"43",2018-08-07 16:30:00,1.4794394328,0.882694362800001,1.349092728,1.899398644,1.2549798844
"44",2018-08-07 16:35:00,1.4796943628,0.885092728000002,1.352398644,1.9019798844,1.252367378
"45",2018-08-07 16:40:00,1.478092728,0.885398644000002,1.3509798844,1.903367378,1.2559588156
"46",2018-08-07 16:45:00,1.479398644,0.882979884400001,1.351367378,1.9009588156,1.2524591528
"47",2018-08-07 16:50:00,1.4819798844,0.880367378000001,1.3519588156,1.9024591528,1.252316392
"48",2018-08-07 16:55:00,1.479367378,0.880958815600001,1.3504591528,1.902316392,1.2518677152
"49",2018-08-07 17:00:00,1.4779588156,0.8834591528,1.348316392,1.8998677152,1.2481131224
"50",2018-08-07 17:05:00,1.4774591528,0.880316392000001,1.3498677152,1.8981131224,1.2484292356
"51",2018-08-07 17:10:00,1.477316392,0.879867715200001,1.3491131224,1.8964292356,1.2503891212
"52",2018-08-07 17:15:00,1.4758677152,0.8791131224,1.3494292356,1.8973891212,1.2462368376
"53",2018-08-07 17:20:00,1.4761131224,0.8794292356,1.3483891212,1.8962368376,1.2483088924
"54",2018-08-07 17:25:00,1.4764292356,0.878389121200001,1.3472368376,1.8953088924,1.2468710872
