"","new_time","2093011","2012689","2043880","2024014","2043854","2024020","2091440"
"107",2018-08-06 20:50:00,NA,NA,0.301650445600002,1.0196504456,0.635650445600001,NA,NA
"108",2018-08-06 20:55:00,NA,NA,0.300823123600001,1.0208231236,0.635823123600002,NA,NA
"109",2018-08-06 21:00:00,NA,NA,0.303221488799998,1.0172214888,0.633221488799999,NA,NA
"110",2018-08-06 21:05:00,NA,NA,0.300742894800001,1.0157428948,0.6317428948,NA,NA
"111",2018-08-06 21:10:00,NA,NA,0.299590611200001,1.0115906112,0.6275906112,NA,NA
"112",2018-08-06 21:15:00,NA,NA,0.3010698796,1.0120698796,0.6280698796,NA,NA
"113",2018-08-06 21:20:00,NA,NA,0.301212640399999,1.0092126404,0.628212640399999,NA,NA
"114",2018-08-06 21:25:00,NA,NA,0.296813600800002,1.0108136008,0.6298136008,NA,NA
"115",2018-08-06 21:30:00,NA,NA,0.300772137599999,1.0117721376,0.6297721376,NA,NA
"116",2018-08-06 21:35:00,NA,NA,0.3009556872,1.0119556872,0.629955687200001,NA,NA
"117",2018-08-06 21:40:00,NA,NA,0.298364923999999,1.010364924,0.628364924,NA,NA
"118",2018-08-06 21:45:00,NA,NA,0.297262277600002,1.0112622776,0.632262277600001,NA,NA
"119",2018-08-06 21:50:00,NA,NA,0.296833320799999,1.0088333208,0.630833320799999,NA,NA
"120",2018-08-06 21:55:00,NA,NA,0.2933030664,1.0113030664,0.6303030664,NA,NA
"121",2018-08-06 22:00:00,NA,NA,0.294537602000002,1.011537602,0.630537602,NA,NA
"122",2018-08-06 22:05:00,NA,NA,0.2940066732,1.0090066732,0.6310066732,NA,NA
"123",2018-08-06 22:10:00,NA,NA,0.294567519200001,1.0095675192,0.628567519200001,NA,NA
"124",2018-08-06 22:15:00,NA,NA,0.2954138868,1.0104138868,0.631413886800001,NA,NA
"125",2018-08-06 22:20:00,NA,NA,0.2955464504,1.0105464504,0.6345464504,NA,NA
"126",2018-08-06 22:25:00,NA,NA,0.292873435200002,1.0098734352,0.631873435200001,NA,NA
"127",2018-08-06 22:30:00,NA,NA,0.294832646400002,1.0068326464,0.631832646400001,NA,NA
"128",2018-08-06 22:35:00,NA,NA,0.295393492400001,1.0103934924,0.6323934924,NA,NA
"129",2018-08-06 22:40:00,NA,NA,0.293118168000001,1.010118168,0.631118168,NA,NA
"130",2018-08-06 22:45:00,NA,NA,0.2937198028,1.0107198028,0.634719802799999,NA,NA
"131",2018-08-06 22:50:00,NA,NA,0.294321437600001,1.0113214376,0.633321437599999,NA,NA
"132",2018-08-06 22:55:00,NA,NA,0.294525381600002,1.0115253816,0.6335253816,NA,NA
"133",2018-08-06 23:00:00,NA,NA,0.294555973200001,1.0145559732,0.6365559732,NA,NA
"134",2018-08-06 23:05:00,NA,NA,0.2939434668,1.0149434668,0.635943466800001,NA,NA
"135",2018-08-06 23:10:00,NA,NA,0.296279300000002,1.0132793,0.640279300000001,NA,NA
"136",2018-08-06 23:15:00,NA,NA,0.293269102800002,1.0162691028,0.638269102800001,NA,NA
"137",2018-08-06 23:20:00,NA,NA,0.295615807600001,1.0166158076,0.638615807600001,NA,NA
"138",2018-08-06 23:25:00,NA,NA,0.2987585684,1.0167585684,0.640758568400001,NA,NA
"139",2018-08-06 23:30:00,NA,NA,0.297778288400002,1.0177782884,0.641778288400001,NA,NA
"140",2018-08-06 23:35:00,NA,NA,0.2965335556,1.0205335556,0.641533555600001,NA,NA
