latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.713348211111104,-111.15130976111112,193.6097,1.19583,222,2018,222.681,-103.189
58.71334816111112,-111.15130989166667,193.6052,1.19556,222,2018,222.677,-102.875
58.71334806944445,-111.15131001944444,193.605,1.19528,222,2018,222.676,-102.472
58.713348175,-111.15131025000002,193.6051,1.19500,222,2018,222.676,-102.067
58.7133482,-111.151310275,193.6099,1.19472,222,2018,222.681,-102.114
58.713348188888894,-111.15131029166666,193.6116,1.19444,222,2018,222.683,-102.237
58.7133479138889,-111.15131121944447,193.6066,1.19417,222,2018,222.678,-102.517
58.71334803055556,-111.1513102388889,193.6147,1.19389,222,2018,222.686,-102.609
58.713348236111116,-111.15130991944446,193.616,1.19361,222,2018,222.687,-102.563
58.71334824722224,-111.15130993333334,193.6114,1.19333,222,2018,222.683,-102.577
58.71334838055557,-111.15131000000001,193.6122,1.19306,222,2018,222.684,-103.075
58.713348294444444,-111.1513099777778,193.6131,1.19278,222,2018,222.684,-103.618
58.71334826388889,-111.15130995833334,193.6159,1.19250,222,2018,222.687,-103.851
58.71334827777779,-111.15130996111114,193.6132,1.19222,222,2018,222.685,-103.913
58.713348316666675,-111.15130998055558,193.6095,1.19194,222,2018,222.681,-103.971
58.71334830277778,-111.15130990833336,193.6111,1.19167,222,2018,222.682,-103.904
58.713348344444455,-111.15130999722223,193.6096,1.19139,222,2018,222.681,-103.974
58.7133483,-111.15131003055558,193.6145,1.19111,222,2018,222.686,-103.932
58.713348325000005,-111.15131015,193.6141,1.19083,222,2018,222.685,-103.884
58.713348322222224,-111.15131011944446,193.6135,1.19056,222,2018,222.685,-103.929
58.71334830555555,-111.15131012500001,193.6168,1.19028,222,2018,222.688,-104.120
58.7133483138889,-111.15131013888889,193.6157,1.19000,222,2018,222.687,-104.549
58.71334830833333,-111.15131018333335,193.618,1.18972,222,2018,222.689,-105.082
58.7133483138889,-111.15131018055558,193.6154,1.18944,222,2018,222.687,-105.067
58.71334828611112,-111.15131020277778,193.6148,1.18917,222,2018,222.686,-104.653
58.71334825000001,-111.15131016666669,193.6124,1.18889,222,2018,222.684,-104.165
58.713348255555566,-111.15131013333335,193.6131,1.18861,222,2018,222.684,-104.049
58.71334824722224,-111.15131015555556,193.6124,1.18833,222,2018,222.684,-104.066
58.713348255555566,-111.15131015555556,193.6137,1.18806,222,2018,222.685,-104.154
58.71334821388889,-111.15131017222224,193.6167,1.18778,222,2018,222.688,-103.885
58.713348205555576,-111.1513101027778,193.618,1.18750,222,2018,222.689,-103.928
58.713348216666674,-111.15131018611113,193.6171,1.18722,222,2018,222.688,-104.131
58.71334825000001,-111.15131002777778,193.6114,1.18694,222,2018,222.683,-104.343
58.71334831944446,-111.15131000000001,193.6051,1.18667,222,2018,222.676,-104.291
58.71334828611112,-111.15130986111113,193.6064,1.18639,222,2018,222.678,-104.288
58.713348316666675,-111.15131004444446,193.6006,1.18611,222,2018,222.672,-104.337
58.71334832777778,-111.15130986111113,193.6021,1.18583,222,2018,222.673,-104.388
58.713348275,-111.15130988333334,193.6065,1.18556,222,2018,222.678,-104.325
58.7133483,-111.15130997222224,193.6021,1.18528,222,2018,222.673,-104.496
58.713348255555566,-111.15130984444447,193.5994,1.18500,222,2018,222.671,-104.647
58.71334829166667,-111.15130983611112,193.594,1.18472,222,2018,222.665,-104.908
58.71334826666667,-111.1513097777778,193.5865,1.18444,222,2018,222.658,-104.924
58.71334828611112,-111.15130981666667,193.5867,1.18417,222,2018,222.658,-104.604
58.71334830833333,-111.151309925,193.5875,1.18389,222,2018,222.659,-104.494
58.71334828055555,-111.15130976111112,193.5871,1.18361,222,2018,222.659,-104.361
58.71334829166667,-111.1513098138889,193.5933,1.18333,222,2018,222.665,-104.341
58.7133483,-111.15130998611113,193.5957,1.18306,222,2018,222.667,-104.086
58.71334830833333,-111.151310025,193.5993,1.18278,222,2018,222.671,-103.953
58.71334832777778,-111.15130980555556,193.5984,1.18250,222,2018,222.670,-103.724
58.713348325000005,-111.15130984444447,193.5993,1.18222,222,2018,222.671,-103.541
58.71334826666667,-111.15130998055558,193.6,1.18194,222,2018,222.671,-103.423
58.71334831944446,-111.15131003611113,193.5947,1.18167,222,2018,222.666,-103.295
58.71334836944445,-111.15130976388889,193.5973,1.18139,222,2018,222.669,-103.157
