latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.71236193333334,-111.14613909166667,181.9901,1.02194,231,2018,211.067,-133.951
58.71237051111111,-111.14613754444446,181.9884,1.02167,231,2018,211.066,-133.894
58.7123790527778,-111.14613629722223,181.9988,1.02139,231,2018,211.076,-133.794
58.712387419444454,-111.14613493333336,181.9912,1.02111,231,2018,211.069,-134.086
58.712395486111106,-111.1461343138889,181.992,1.02083,231,2018,211.069,-134.193
58.71240340277778,-111.14613482500002,181.9936,1.02056,231,2018,211.071,-134.654
58.71241115833334,-111.146135825,181.9932,1.02028,231,2018,211.071,-135.064
58.71241869166668,-111.14613866388889,182.0034,1.02000,231,2018,211.081,-134.693
58.7124260138889,-111.14614283611112,182.0025,1.01972,231,2018,211.080,-134.348
58.71243317222223,-111.14614912777779,182.0168,1.01944,231,2018,211.094,-134.134
58.712439902777795,-111.14615821944443,182.0187,1.01917,231,2018,211.096,-133.975
58.712446227777775,-111.14616888055558,182.0162,1.01889,231,2018,211.094,-134.143
58.7124519888889,-111.14618163055556,182.0101,1.01861,231,2018,211.087,-134.158
58.71245697222223,-111.14619653611113,182.0117,1.01833,231,2018,211.089,-134.193
58.712461166666685,-111.14621266388892,182.0093,1.01806,231,2018,211.087,-133.692
58.71246441944444,-111.14622918055557,182.0152,1.01778,231,2018,211.092,-133.325
58.712466283333335,-111.14624527500003,182.0151,1.01750,231,2018,211.092,-133.261
58.71246686944445,-111.1462593138889,181.9956,1.01722,231,2018,211.073,-133.628
58.712466127777795,-111.14626884444446,182.0086,1.01694,231,2018,211.086,-133.814
58.71246482222222,-111.14626692500002,182.0257,1.01667,231,2018,211.103,-133.877
58.71246306111112,-111.14626195555559,182.0473,1.01639,231,2018,211.125,-134.289
58.712460427777785,-111.14625845277781,182.0556,1.01611,231,2018,211.133,-134.610
58.712456975,-111.14625592499999,182.0483,1.01583,231,2018,211.126,-134.502
58.71245295555557,-111.14625459166668,182.053,1.01556,231,2018,211.130,-134.342
58.71244854166667,-111.14625510833335,182.0575,1.01528,231,2018,211.135,-134.496
58.71244403055556,-111.14625743333335,182.0418,1.01500,231,2018,211.119,-134.622
58.71243948055556,-111.1462614277778,182.0487,1.01472,231,2018,211.126,-134.346
58.71243505000001,-111.14626657222223,182.054,1.01444,231,2018,211.131,-134.250
58.712430950000005,-111.14627350277779,182.0385,1.01417,231,2018,211.116,-134.615
