latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.80310943888889,-111.240718575,179.735,3.00000,222,2018,179.7350,-113.645
58.803110355555546,-111.24071737222222,180.0974,3.00028,222,2018,180.0974,-112.728
58.803112136111096,-111.24071556666667,180.4065,3.00056,222,2018,180.4065,-112.263
58.80311314444443,-111.24071354166666,180.3715,3.00083,222,2018,180.3715,-112.586
58.803113994444445,-111.24071177777778,180.3676,3.00111,222,2018,180.3676,-112.600
58.803114927777784,-111.24071033055554,180.4299,3.00139,222,2018,180.4299,-112.445
58.80311597222223,-111.24070873333334,180.5128,3.00167,222,2018,180.5128,-112.751
58.80311739444445,-111.240707025,180.6546,3.00194,222,2018,180.6546,-112.975
58.803119019444445,-111.24070515277778,180.7668,3.00222,222,2018,180.7668,-113.095
58.80312024166667,-111.24070357777778,180.9035,3.00250,222,2018,180.9035,-113.097
58.80312210833333,-111.24070198333334,181.108,3.00278,222,2018,181.1080,-113.060
58.80312385833333,-111.24070026388891,181.2511,3.00306,222,2018,181.2511,-113.020
58.80312520000001,-111.24069882499998,181.3631,3.00333,222,2018,181.3631,-112.449
58.80312626666666,-111.24069768055554,181.5253,3.00361,222,2018,181.5253,-111.794
58.80312716111111,-111.24069671388891,181.6962,3.00389,222,2018,181.6962,-111.150
58.80312811388889,-111.24069570555554,181.8806,3.00417,222,2018,181.8806,-110.578
58.80312943333334,-111.24069461111111,182.0702,3.00444,222,2018,182.0702,-110.371
58.80313037777778,-111.24069355277778,182.2456,3.00472,222,2018,182.2456,-110.275
58.80313148055554,-111.24069253333334,182.404,3.00500,222,2018,182.4040,-109.532
58.80313243333333,-111.24069162222224,182.511,3.00528,222,2018,182.5110,-109.024
58.80313353055555,-111.24069065277777,182.6252,3.00556,222,2018,182.6252,-108.708
58.803134386111104,-111.24068992222222,182.7382,3.00583,222,2018,182.7382,-108.035
58.803135116666674,-111.24068916944447,182.8024,3.00611,222,2018,182.8024,-107.573
58.80313559444442,-111.24068853611112,182.8094,3.00639,222,2018,182.8094,-107.628
58.80313566666666,-111.24068814166667,182.8313,3.00667,222,2018,182.8313,-107.739
58.80313563888889,-111.2406877888889,182.8753,3.00694,222,2018,182.8753,-107.857
58.80313573888889,-111.24068727499998,182.8607,3.00722,222,2018,182.8607,-108.435
58.803135958333336,-111.240686825,182.8563,3.00750,222,2018,182.8563,-108.927
58.803136224999996,-111.24068640555555,182.8452,3.00778,222,2018,182.8452,-109.366
58.803136472222214,-111.2406861,182.8063,3.00806,222,2018,182.8063,-109.509
58.80313675,-111.240685825,182.7724,3.00833,222,2018,182.7724,-110.165
58.80313646111111,-111.2406861,182.8169,3.00861,222,2018,182.8169,-110.195
58.80313629166666,-111.24068636388888,182.8863,3.00889,222,2018,182.8863,-109.942
58.803136088888884,-111.24068651944448,182.953,3.00917,222,2018,182.9530,-109.537
58.80313580833333,-111.24068660833333,183.0,3.00944,222,2018,183.0000,-109.351
58.80313544722221,-111.24068668611113,183.0383,3.00972,222,2018,183.0383,-109.253
58.803135291666656,-111.24068667777777,183.1213,3.01000,222,2018,183.1213,-109.106
58.803135238888885,-111.24068660833333,183.2192,3.01028,222,2018,183.2192,-109.077
58.80313519722222,-111.24068655277777,183.3104,3.01056,222,2018,183.3104,-108.831
58.80313511111111,-111.24068643888889,183.376,3.01083,222,2018,183.3760,-108.672
58.803134975000006,-111.24068628333333,183.4289,3.01111,222,2018,183.4289,-107.984
58.80313470555556,-111.2406861,183.4606,3.01139,222,2018,183.4606,-106.830
58.803134458333325,-111.24068593333335,183.5078,3.01167,222,2018,183.5078,-106.333
58.80313412777777,-111.24068580277779,183.5424,3.01194,222,2018,183.5424,-105.978
58.803133813888884,-111.24068564722222,183.5662,3.01222,222,2018,183.5662,-106.069
58.80313345555556,-111.2406855,183.5832,3.01250,222,2018,183.5832,-106.118
58.80313302499999,-111.24068531666667,183.575,3.01278,222,2018,183.5750,-106.111
58.80313254444444,-111.24068514722224,183.5596,3.01306,222,2018,183.5596,-105.961
58.803131952777775,-111.24068501944444,183.5486,3.01333,222,2018,183.5486,-105.984
58.80313135833331,-111.24068492222223,183.5419,3.01361,222,2018,183.5419,-106.181
58.80313075277777,-111.24068476388891,183.5136,3.01389,222,2018,183.5136,-106.496
58.803130041666655,-111.240684675,183.4665,3.01417,222,2018,183.4665,-106.772
58.80312922777777,-111.24068462777778,183.4073,3.01444,222,2018,183.4073,-107.146
58.803128324999996,-111.24068459166668,183.3134,3.01472,222,2018,183.3134,-107.765
58.803127427777774,-111.24068455555556,183.2126,3.01500,222,2018,183.2126,-108.114
58.803126555555544,-111.240684525,183.0936,3.01528,222,2018,183.0936,-108.470
58.80312581666666,-111.24068450277778,183.0054,3.01556,222,2018,183.0054,-108.934
58.803125124999994,-111.24068450555556,182.9274,3.01583,222,2018,182.9274,-108.655
58.80312439444444,-111.24068449722222,182.8393,3.01611,222,2018,182.8393,-108.749
58.803123755555546,-111.24068447499998,182.7426,3.01639,222,2018,182.7426,-108.606
58.80312313055555,-111.24068445277778,182.6568,3.01667,222,2018,182.6568,-108.668
58.8031225111111,-111.24068444166667,182.5828,3.01694,222,2018,182.5828,-109.092
58.80312183333333,-111.2406845138889,182.4934,3.01722,222,2018,182.4934,-109.098
58.80312121111111,-111.2406846,182.4306,3.01750,222,2018,182.4306,-108.923
58.80312054722222,-111.24068468611111,182.3391,3.01778,222,2018,182.3391,-108.995
58.80311996666666,-111.24068475833334,182.2674,3.01806,222,2018,182.2674,-109.090
58.80311936944444,-111.2406848,182.1828,3.01833,222,2018,182.1828,-109.315
58.80311879166666,-111.24068478333334,182.0991,3.01861,222,2018,182.0991,-109.554
58.80311823611111,-111.24068475555556,182.0281,3.01889,222,2018,182.0281,-109.742
58.80311768055555,-111.24068478055555,181.9653,3.01917,222,2018,181.9653,-110.239
58.80311713055554,-111.24068482777778,181.9153,3.01944,222,2018,181.9153,-110.840
58.80311661388888,-111.24068489166667,181.8816,3.01972,222,2018,181.8816,-111.161
58.803116130555544,-111.2406849388889,181.8436,3.02000,222,2018,181.8436,-111.424
58.80311571111111,-111.24068499444445,181.8136,3.02028,222,2018,181.8136,-111.670
58.803115272222215,-111.24068506111111,181.7908,3.02056,222,2018,181.7908,-111.921
58.80311483333333,-111.24068515555555,181.7545,3.02083,222,2018,181.7545,-111.836
58.80311436666666,-111.24068529999998,181.7194,3.02111,222,2018,181.7194,-111.850
58.80311397222222,-111.2406854027778,181.6999,3.02139,222,2018,181.6999,-111.679
58.80311364166667,-111.24068550277778,181.686,3.02167,222,2018,181.6860,-111.441
58.80311340555556,-111.24068554722223,181.6785,3.02194,222,2018,181.6785,-111.301
58.80311323333333,-111.24068553611113,181.6659,3.02222,222,2018,181.6659,-111.335
58.80311304444445,-111.24068555277778,181.651,3.02250,222,2018,181.6510,-111.483
58.80311289722221,-111.24068553611113,181.6348,3.02278,222,2018,181.6348,-111.666
58.80311275,-111.24068550833333,181.6186,3.02306,222,2018,181.6186,-111.758
58.80311262499999,-111.24068547222221,181.594,3.02333,222,2018,181.5940,-111.679
58.80311249166665,-111.24068546666669,181.5858,3.02361,222,2018,181.5858,-111.645
58.80311231944444,-111.24068549166667,181.5713,3.02389,222,2018,181.5713,-111.698
58.80311217222222,-111.24068552777777,181.5587,3.02417,222,2018,181.5587,-112.142
58.80311205833333,-111.24068554722223,181.5401,3.02444,222,2018,181.5401,-112.724
58.803111977777775,-111.24068562222223,181.5246,3.02472,222,2018,181.5246,-113.097
58.80311194722223,-111.24068572222222,181.5196,3.02500,222,2018,181.5196,-113.058
58.803111975000014,-111.24068576944444,181.5181,3.02528,222,2018,181.5181,-113.002
58.803111997222224,-111.24068583055556,181.5197,3.02556,222,2018,181.5197,-113.246
58.8031119861111,-111.2406859,181.5204,3.02583,222,2018,181.5204,-113.415
58.8031119611111,-111.24068601388888,181.5252,3.02611,222,2018,181.5252,-113.684
58.803111949999995,-111.24068611111112,181.5275,3.02639,222,2018,181.5275,-114.006
58.803111966666656,-111.24068616666666,181.5265,3.02667,222,2018,181.5265,-114.391
58.803111952777776,-111.24068624166667,181.5355,3.02694,222,2018,181.5355,-114.282
58.8031119611111,-111.24068628333333,181.5403,3.02722,222,2018,181.5403,-114.169
58.80311195555555,-111.24068636388888,181.5435,3.02750,222,2018,181.5435,-113.878
58.803111958333325,-111.24068643333334,181.5499,3.02778,222,2018,181.5499,-113.530
58.80311191666666,-111.24068654166666,181.5564,3.02806,222,2018,181.5564,-113.707
58.803111866666654,-111.24068665833333,181.5618,3.02833,222,2018,181.5618,-113.788
58.80311182777776,-111.24068678888891,181.5635,3.02861,222,2018,181.5635,-113.423
58.803111797222215,-111.2406869,181.5656,3.02889,222,2018,181.5656,-113.002
58.80311175000001,-111.24068700277779,181.5649,3.02917,222,2018,181.5649,-112.578
58.80311173055554,-111.24068709444444,181.5699,3.02944,222,2018,181.5699,-112.290
58.80311168611111,-111.24068717777777,181.5835,3.02972,222,2018,181.5835,-111.912
58.80311164444443,-111.24068727499998,181.5953,3.03000,222,2018,181.5953,-111.363
58.80311159166667,-111.24068738611113,181.6105,3.03028,222,2018,181.6105,-111.430
58.80311154722222,-111.24068749444443,181.6258,3.03056,222,2018,181.6258,-111.742
58.80311149444444,-111.24068759444445,181.6452,3.03083,222,2018,181.6452,-112.279
58.80311144166666,-111.24068768611112,181.666,3.03111,222,2018,181.6660,-112.769
58.80311139722221,-111.24068776666665,181.689,3.03139,222,2018,181.6890,-112.958
58.80311136388888,-111.2406878638889,181.7155,3.03167,222,2018,181.7155,-113.203
58.80311133333333,-111.24068795,181.7432,3.03194,222,2018,181.7432,-113.616
58.803111336111094,-111.24068800555555,181.7701,3.03222,222,2018,181.7701,-113.617
58.80311136111111,-111.24068804166667,181.7928,3.03250,222,2018,181.7928,-113.514
58.80311136666666,-111.24068809166667,181.8118,3.03278,222,2018,181.8118,-113.313
58.80311139166667,-111.240688125,181.8321,3.03306,222,2018,181.8321,-112.970
58.80311144444442,-111.24068816666667,181.8515,3.03333,222,2018,181.8515,-112.676
58.80311152777777,-111.24068819444445,181.8709,3.03361,222,2018,181.8709,-112.720
58.80311160555554,-111.24068820277776,181.8913,3.03389,222,2018,181.8913,-112.509
58.803111655555554,-111.24068820555554,181.9144,3.03417,222,2018,181.9144,-112.024
58.80311168333333,-111.24068819166666,181.9392,3.03444,222,2018,181.9392,-111.668
58.803111725,-111.24068819722223,181.9685,3.03472,222,2018,181.9685,-111.067
58.803111747222225,-111.24068821388889,181.9957,3.03500,222,2018,181.9957,-110.862
58.80311178333333,-111.24068822222222,182.0208,3.03528,222,2018,182.0208,-110.860
58.803111791666666,-111.24068824722224,182.0451,3.03556,222,2018,182.0451,-111.025
58.803111775000005,-111.2406883,182.0704,3.03583,222,2018,182.0704,-110.814
58.80311175277778,-111.24068836666667,182.094,3.03611,222,2018,182.0940,-110.694
58.80311173055554,-111.24068844722224,182.1169,3.03639,222,2018,182.1169,-110.622
58.8031117361111,-111.24068850277777,182.1404,3.03667,222,2018,182.1404,-110.792
58.80311177222222,-111.2406885,182.1617,3.03694,222,2018,182.1617,-110.931
58.80311180833332,-111.24068851111113,182.1809,3.03722,222,2018,182.1809,-110.707
58.803111863888894,-111.2406885138889,182.1979,3.03750,222,2018,182.1979,-110.603
58.80311191388888,-111.24068851944445,182.2142,3.03778,222,2018,182.2142,-110.444
58.80311195555555,-111.24068855833333,182.2311,3.03806,222,2018,182.2311,-110.434
58.803112002777766,-111.2406886,182.2499,3.03833,222,2018,182.2499,-110.233
58.8031120611111,-111.24068865555556,182.2675,3.03861,222,2018,182.2675,-110.036
58.803112138888885,-111.24068870833335,182.2834,3.03889,222,2018,182.2834,-109.930
58.803112233333316,-111.24068873333333,182.3018,3.03917,222,2018,182.3018,-109.709
58.80311233055554,-111.24068877222224,182.3146,3.03944,222,2018,182.3146,-109.838
58.80311245555555,-111.24068879722222,182.3315,3.03972,222,2018,182.3315,-110.088
58.8031125972222,-111.24068882222222,182.3444,3.04000,222,2018,182.3444,-110.703
58.80311273055556,-111.24068885555556,182.3575,3.04028,222,2018,182.3575,-110.860
58.80311285277777,-111.24068890555556,182.3712,3.04056,222,2018,182.3712,-110.693
58.80311298333333,-111.24068896666667,182.3892,3.04083,222,2018,182.3892,-110.793
58.80311309444445,-111.24068905,182.4102,3.04111,222,2018,182.4102,-110.752
58.80311319722221,-111.24068913055554,182.4314,3.04139,222,2018,182.4314,-110.891
58.803113319444435,-111.24068921666667,182.4528,3.04167,222,2018,182.4528,-110.411
58.803113436111104,-111.24068931944444,182.4768,3.04194,222,2018,182.4768,-110.205
58.80311355555555,-111.24068944444446,182.4991,3.04222,222,2018,182.4991,-110.041
58.803113652777775,-111.2406896,182.5195,3.04250,222,2018,182.5195,-109.975
58.803113741666664,-111.24068975833333,182.544,3.04278,222,2018,182.5440,-110.127
58.803113838888876,-111.24068991111112,182.5666,3.04306,222,2018,182.5666,-110.154
58.80311391388888,-111.24069008888888,182.5892,3.04333,222,2018,182.5892,-109.843
58.803113980555544,-111.24069026944444,182.613,3.04361,222,2018,182.6130,-109.466
58.803114044444435,-111.24069043888889,182.6368,3.04389,222,2018,182.6368,-108.776
58.803114099999995,-111.24069059444444,182.6588,3.04417,222,2018,182.6588,-107.760
58.80311416111111,-111.24069073333335,182.6825,3.04444,222,2018,182.6825,-107.312
58.80311423611111,-111.240690875,182.7062,3.04472,222,2018,182.7062,-107.501
58.80311430833333,-111.24069100833333,182.7304,3.04500,222,2018,182.7304,-107.735
58.80311438611112,-111.24069111944446,182.7571,3.04528,222,2018,182.7571,-107.724
58.80311444166666,-111.24069121111111,182.7876,3.04556,222,2018,182.7876,-107.631
58.803114486111085,-111.24069129444446,182.819,3.04583,222,2018,182.8190,-107.959
58.80311452777777,-111.240691375,182.8463,3.04611,222,2018,182.8463,-108.224
58.803114566666665,-111.24069140833333,182.8745,3.04639,222,2018,182.8745,-108.485
58.80311459999999,-111.24069143333334,182.9019,3.04667,222,2018,182.9019,-108.464
58.803114622222196,-111.24069145555556,182.9306,3.04694,222,2018,182.9306,-108.374
58.803114661111124,-111.24069145,182.9571,3.04722,222,2018,182.9571,-108.488
58.803114699999995,-111.24069143333334,182.9818,3.04750,222,2018,182.9818,-108.416
58.8031147361111,-111.24069140555555,183.0063,3.04778,222,2018,183.0063,-108.525
58.8031147611111,-111.24069138333334,183.0289,3.04806,222,2018,183.0289,-108.662
58.80311477499999,-111.24069134722222,183.0503,3.04833,222,2018,183.0503,-109.096
58.80311478611111,-111.24069131666667,183.0704,3.04861,222,2018,183.0704,-109.495
58.80311479722223,-111.24069126111111,183.0909,3.04889,222,2018,183.0909,-109.918
58.803114794444454,-111.24069120277778,183.1112,3.04917,222,2018,183.1112,-109.601
58.80311479722223,-111.24069113888889,183.1307,3.04944,222,2018,183.1307,-108.988
58.803114794444454,-111.24069108055555,183.1476,3.04972,222,2018,183.1476,-108.797
58.803114794444454,-111.24069101944444,183.1613,3.05000,222,2018,183.1613,-108.585
58.80311479722223,-111.24069094166667,183.1755,3.05028,222,2018,183.1755,-108.706
58.803114799999996,-111.24069085833334,183.1896,3.05056,222,2018,183.1896,-109.032
58.80311478333331,-111.240690775,183.2044,3.05083,222,2018,183.2044,-108.990
58.80311475833331,-111.24069070000002,183.2191,3.05111,222,2018,183.2191,-108.786
58.80311473333332,-111.24069063055558,183.2325,3.05139,222,2018,183.2325,-108.440
58.80311470555555,-111.24069056388888,183.2453,3.05167,222,2018,183.2453,-108.073
58.80311467777777,-111.24069048888889,183.2591,3.05194,222,2018,183.2591,-108.281
58.80311466944444,-111.24069040555555,183.2716,3.05222,222,2018,183.2716,-108.542
58.80311466944444,-111.24069031111111,183.2836,3.05250,222,2018,183.2836,-108.418
58.803114661111124,-111.24069023055554,183.2977,3.05278,222,2018,183.2977,-108.511
58.80311465555556,-111.24069015277777,183.3125,3.05306,222,2018,183.3125,-108.907
58.8031146472222,-111.24069007500002,183.3263,3.05333,222,2018,183.3263,-109.213
58.80311465277778,-111.24069000833332,183.3405,3.05361,222,2018,183.3405,-109.414
58.803114661111124,-111.24068993888889,183.3548,3.05389,222,2018,183.3548,-109.256
58.803114672222215,-111.24068989722223,183.3688,3.05417,222,2018,183.3688,-109.042
58.80311467777777,-111.24068985833335,183.3817,3.05444,222,2018,183.3817,-108.718
58.80311468611112,-111.24068981944444,183.3976,3.05472,222,2018,183.3976,-108.331
58.80311468888888,-111.24068977777777,183.4136,3.05500,222,2018,183.4136,-108.374
58.80311468333334,-111.24068975277778,183.4311,3.05528,222,2018,183.4311,-108.151
58.80311467499999,-111.24068970833335,183.447,3.05556,222,2018,183.4470,-108.032
58.80311466944444,-111.24068965833334,183.4628,3.05583,222,2018,183.4628,-107.771
