latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.712577163888916,-111.14635561111112,180.8144,21.80889,215,2018,180.8144,3127556.822
58.71257711666667,-111.14635616666669,180.9494,21.80917,215,2018,180.9494,3127554.113
58.71257694722223,-111.14635598055558,181.0076,21.80944,215,2018,181.0076,3127551.021
58.712576505555575,-111.14635694722223,180.9729,21.80972,215,2018,180.9729,3127547.544
58.712576361111104,-111.14635797500002,180.9763,21.81000,215,2018,180.9763,3127544.103
58.71257638333334,-111.14635901944446,181.0007,21.81028,215,2018,181.0007,3127540.638
58.71257605000001,-111.14636028888891,181.0594,21.81056,215,2018,181.0594,127536.945
58.712575349999995,-111.1463613888889,181.1152,21.81083,215,2018,181.1152,-100.662
58.71257501944446,-111.1463614666667,181.1562,21.81111,215,2018,181.1562,-105.988
58.7125752888889,-111.1463609388889,181.2368,21.81139,215,2018,181.2368,-106.805
58.71257555277778,-111.14636027222224,181.3134,21.81167,215,2018,181.3134,-105.854
58.71257571111113,-111.14635947500003,181.391,21.81194,215,2018,181.3910,-104.103
58.71257569166667,-111.14635881111113,181.4641,21.81222,215,2018,181.4641,-102.351
58.71257545000001,-111.14635844166668,181.5462,21.81250,215,2018,181.5462,-100.709
58.71257515277779,-111.14635834444448,181.6065,21.81278,215,2018,181.6065,-98.954
58.712575077777785,-111.14635829444447,181.6533,21.81306,215,2018,181.6533,-96.967
58.71257490833334,-111.1463581777778,181.6858,21.81333,215,2018,181.6858,-95.090
58.71257481666666,-111.14635792222222,181.731,21.81361,215,2018,181.7310,-93.359
58.71257470555556,-111.14635752500003,181.7964,21.81389,215,2018,181.7964,-91.513
58.71257455555555,-111.14635727777778,181.9268,21.81417,215,2018,181.9268,-89.570
58.71257429444445,-111.14635681111113,182.0393,21.81444,215,2018,182.0393,-88.195
58.712574127777785,-111.14635625833334,182.1351,21.81472,215,2018,182.1351,-87.121
58.71257409722223,-111.14635556111114,182.203,21.81500,215,2018,182.2030,-86.441
58.712574322222224,-111.14635458611113,182.2304,21.81528,215,2018,182.2304,-86.154
58.712575216666664,-111.14635350833333,182.2525,21.81556,215,2018,182.2525,-85.798
58.712575372222226,-111.14635256666668,182.1886,21.81583,215,2018,182.1886,-85.444
58.71257538055557,-111.14635164166667,182.0838,21.81611,215,2018,182.0838,-85.168
