latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.424044494444445,-111.24393188333333,184.6656,22.58472,225,2019,213.185,223745.363
58.42404631666665,-111.243936725,185.6359,22.58444,225,2019,214.155,223747.443
58.42404633888887,-111.2439374888889,185.6072,22.58417,225,2019,214.126,223747.462
58.424046716666666,-111.24393847777779,185.5892,22.58389,225,2019,214.108,223747.751
58.42404726666666,-111.24393947222222,185.6299,22.58361,225,2019,214.149,223747.990
58.42404772222222,-111.243940475,185.6065,22.58333,225,2019,214.126,223748.256
58.4240480361111,-111.24394157500001,185.6095,22.58306,225,2019,214.129,223748.735
58.42404818055555,-111.24394211666667,185.6081,22.58278,225,2019,214.127,223749.184
58.42404851944444,-111.24394300833333,185.619,22.58250,225,2019,214.138,223749.552
58.42404879166667,-111.24394379166667,185.6194,22.58222,225,2019,214.139,223749.979
58.42404910277778,-111.2439447111111,185.6217,22.58194,225,2019,214.141,223750.200
58.42404938333334,-111.24394550833334,185.6445,22.58167,225,2019,214.164,223750.344
58.424049508333326,-111.24394599722223,185.6314,22.58139,225,2019,214.151,223750.443
58.424049944444434,-111.24394690277776,185.6316,22.58111,225,2019,214.151,223750.443
58.42404998888888,-111.24394706944443,185.6401,22.58083,225,2019,214.159,223750.364
58.424050349999995,-111.24394790833334,185.6272,22.58056,225,2019,214.146,223750.661
58.42405032777778,-111.24394790833334,185.6281,22.58028,225,2019,214.147,223750.970
58.42405051666666,-111.24394865555554,185.6185,22.58000,225,2019,214.138,223750.966
58.42405045555555,-111.24394944722222,185.6181,22.57972,225,2019,214.137,223751.048
58.424050494444444,-111.24395001944443,185.6141,22.57944,225,2019,214.133,223750.910
58.42405323611109,-111.24394408333333,185.886,22.57917,225,2019,214.405,223750.795
58.42405245555555,-111.24394478333333,185.8495,22.57889,225,2019,214.369,223750.540
58.42405249166666,-111.24394508055556,185.8389,22.57861,225,2019,214.358,223750.686
58.42405509722222,-111.24393681111111,185.9355,22.57833,225,2019,214.455,223750.519
58.42405569444444,-111.2439343638889,185.9448,22.57806,225,2019,214.464,223750.502
58.424055394444444,-111.24393405000001,185.9515,22.57778,225,2019,214.471,223750.254
58.4240547111111,-111.24393298888889,185.9561,22.57750,225,2019,214.475,223749.694
58.42405448888888,-111.2439326388889,185.9691,22.57722,225,2019,214.488,223749.129
58.4240537111111,-111.24393152777779,185.9981,22.57694,225,2019,214.517,223748.786
58.42405346666668,-111.24393108055557,186.0152,22.57667,225,2019,214.534,223748.595
58.42405293611111,-111.24393054444444,186.0125,22.57639,225,2019,214.532,223748.615
58.424052055555556,-111.24392954444446,186.0299,22.57611,225,2019,214.549,223748.517
58.424052094444434,-111.24392941944444,186.0254,22.57583,225,2019,214.545,223748.339
58.424051872222215,-111.24392902777778,186.0291,22.57556,225,2019,214.548,223748.438
58.42405105000001,-111.24392849166667,186.0344,22.57528,225,2019,214.554,223748.377
58.424050788888884,-111.24392797222222,186.0492,22.57500,225,2019,214.568,223748.357
58.42405054166666,-111.24392770833333,186.0631,22.57472,225,2019,214.582,223748.425
58.42405036944444,-111.24392751111111,186.0505,22.57444,225,2019,214.570,223748.335
58.42404952777778,-111.24392685555556,186.0485,22.57417,225,2019,214.568,223748.507
58.42405053611112,-111.24392849722223,186.0097,22.57389,225,2019,214.529,223748.905
58.424050858333324,-111.24392900555556,185.9951,22.57361,225,2019,214.514,223749.579
58.424050572222214,-111.24392879166666,186.0144,22.57333,225,2019,214.534,223750.065
58.4240505888889,-111.24392897222222,186.0046,22.57306,225,2019,214.524,223750.175
58.424050549999976,-111.243929075,186.0064,22.57278,225,2019,214.526,223750.518
58.42405066666666,-111.24392931111112,185.9993,22.57250,225,2019,214.518,223750.732
58.424050683333334,-111.24392942777776,186.0016,22.57222,225,2019,214.521,223750.750
58.4240506361111,-111.24392943333332,186.0023,22.57194,225,2019,214.521,223750.483
58.42405072222223,-111.24392972777778,186.001,22.57167,225,2019,214.520,223750.153
58.42405072222223,-111.24392968611112,185.9977,22.57139,225,2019,214.517,223749.939
58.42405074166667,-111.2439298361111,186.0054,22.57111,225,2019,214.525,223749.653
58.42405066666666,-111.24392975833334,185.9922,22.57083,225,2019,214.511,223749.439
58.424050658333314,-111.24392979166667,186.0016,22.57056,225,2019,214.521,223749.323
58.42405069722223,-111.24392993333336,186.0083,22.57028,225,2019,214.527,223749.405
58.42405069722223,-111.24392989444445,186.0076,22.57000,225,2019,214.527,223749.739
58.42405076111111,-111.24392994444445,186.0121,22.56972,225,2019,214.531,223749.798
58.42405078333333,-111.24392980833335,186.0053,22.56944,225,2019,214.524,223749.757
58.42405085555556,-111.24392998055556,185.9969,22.56917,225,2019,214.516,223749.573
58.424050694444446,-111.24392964166667,185.9966,22.56889,225,2019,214.516,223749.397
58.42405126666666,-111.24393025555554,185.996,22.56861,225,2019,214.515,223749.477
58.42405121111109,-111.2439301888889,186.0037,22.56833,225,2019,214.523,223749.779
58.42405116944443,-111.24393027222223,186.0047,22.56806,225,2019,214.524,223749.960
58.42405103333332,-111.24393010555556,185.9918,22.56778,225,2019,214.511,223750.058
58.42405085555556,-111.2439300861111,185.9892,22.56750,225,2019,214.508,223750.160
58.42405066388888,-111.24392971944447,185.9917,22.56722,225,2019,214.511,223750.092
58.42405098333333,-111.24392978888889,185.9808,22.56694,225,2019,214.500,223750.156
58.42405051666666,-111.24392928055558,185.9868,22.56667,225,2019,214.506,223750.379
58.42405047500001,-111.24392918333334,185.9856,22.56639,225,2019,214.505,223750.885
58.42405040555555,-111.24392931666667,185.9795,22.56611,225,2019,214.499,223751.108
58.424050416666645,-111.24392922222222,185.9725,22.56583,225,2019,214.492,223751.183
58.42405034444443,-111.24392905,185.9695,22.56556,225,2019,214.489,223751.376
58.42405016666667,-111.24392885555555,185.9825,22.56528,225,2019,214.502,223751.352
58.42405021388889,-111.24392895833333,185.976,22.56500,225,2019,214.495,223751.333
58.424050083333334,-111.24392900277778,185.9817,22.56472,225,2019,214.501,223751.133
58.42404991111111,-111.24392889166668,185.9879,22.56444,225,2019,214.507,223750.649
58.42404975555555,-111.24392867777777,185.9875,22.56417,225,2019,214.507,223750.422
58.424049641666656,-111.24392859166667,185.9944,22.56389,225,2019,214.514,223750.321
58.42404955277778,-111.24392848055555,185.9965,22.56361,225,2019,214.516,223749.860
58.424049480555546,-111.24392833333332,185.9919,22.56333,225,2019,214.511,223749.287
58.424049402777776,-111.2439282138889,185.9878,22.56306,225,2019,214.507,223748.899
58.42404906111111,-111.24392805833334,185.9802,22.56278,225,2019,214.499,223748.610
58.42404902777778,-111.24392809444444,185.9799,22.56250,225,2019,214.499,223748.381
58.42404887777778,-111.24392789722222,185.959,22.56222,225,2019,214.478,223748.161
58.424048811111106,-111.24392803333333,185.9632,22.56194,225,2019,214.482,223748.164
58.424048705555556,-111.24392784722221,185.9567,22.56167,225,2019,214.476,223748.141
58.424048622222216,-111.2439277138889,185.9617,22.56139,225,2019,214.481,223748.132
58.42404855833332,-111.24392759444444,185.952,22.56111,225,2019,214.471,223748.043
58.424048411111116,-111.24392747222224,185.9545,22.56083,225,2019,214.474,223748.008
58.42404834722222,-111.24392723888889,185.9458,22.56056,225,2019,214.465,223748.143
58.42404820833333,-111.2439268638889,185.9668,22.56028,225,2019,214.486,223748.289
58.42404836666666,-111.24392656944445,185.9739,22.56000,225,2019,214.493,223748.199
58.424048083333325,-111.24392597777778,185.9924,22.55972,225,2019,214.512,223748.142
58.42404806944444,-111.24392613333333,185.9693,22.55944,225,2019,214.488,223748.120
58.42404820277778,-111.24392631666666,185.9722,22.55917,225,2019,214.491,223748.205
58.42404811388889,-111.24392507222223,185.9577,22.55889,225,2019,214.477,223748.250
58.424046677777774,-111.24393225,185.881,22.55861,225,2019,214.400,223748.036
58.42404416388889,-111.2439431222222,185.641,22.55833,225,2019,214.160,223747.848
58.424044786111104,-111.24394154722222,185.7229,22.55806,225,2019,214.242,223747.927
58.42404447499999,-111.24394278055556,185.6706,22.55778,225,2019,214.190,223747.932
58.42404456944444,-111.24394280555558,185.6594,22.55750,225,2019,214.179,223747.955
58.42404464444444,-111.24394244444446,185.665,22.55722,225,2019,214.184,223747.886
58.424044522222204,-111.24394231388891,185.6602,22.55694,225,2019,214.179,223747.932
58.42404464166667,-111.243942075,185.6619,22.55667,225,2019,214.181,223748.015
58.4240446111111,-111.24394178333334,185.6606,22.55639,225,2019,214.180,223748.208
58.424044827777784,-111.24394149722222,185.6612,22.55611,225,2019,214.180,223748.156
58.42404492777778,-111.24394136944443,185.6504,22.55583,225,2019,214.170,223748.073
58.424044983333324,-111.24394117777778,185.6483,22.55556,225,2019,214.167,223748.145
58.42404502777777,-111.24394103055556,185.6553,22.55528,225,2019,214.174,223747.849
58.424045136111104,-111.243940925,185.655,22.55500,225,2019,214.174,223747.497
58.424045130555555,-111.24394073333333,185.6605,22.55472,225,2019,214.180,223747.105
58.42404505555555,-111.24394062222223,185.6663,22.55444,225,2019,214.185,223746.807
58.424045166666666,-111.24394049444443,185.6507,22.55417,225,2019,214.170,223746.929
58.42404506666666,-111.24394031944445,185.6727,22.55389,225,2019,214.192,223747.086
