latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.71254676666669,-111.14634084166669,181.8012,23.99833,194,2019,210.878,95467.057
58.712547013888894,-111.14634062500002,181.7964,23.99806,194,2019,210.874,95466.649
58.71254715833334,-111.14634041944447,181.8011,23.99778,194,2019,210.878,95466.289
58.712547136111105,-111.14634011944445,181.8013,23.99750,194,2019,210.879,95466.246
58.71254740277779,-111.14633987777779,181.8001,23.99722,194,2019,210.877,95466.118
58.71254735555555,-111.14633955,181.8049,23.99694,194,2019,210.882,95466.236
58.71254767222223,-111.1463393027778,181.8035,23.99667,194,2019,210.881,95466.380
58.71254759722223,-111.14633931388892,181.8174,23.99639,194,2019,210.895,95466.363
58.71254755277778,-111.14633901944445,181.8258,23.99611,194,2019,210.903,95466.413
58.71254750555557,-111.14633835833334,181.8237,23.99583,194,2019,210.901,95467.063
58.712547194444454,-111.1463375916667,181.8353,23.99556,194,2019,210.913,95467.414
58.712546975,-111.14633684444446,181.8403,23.99528,194,2019,210.918,95467.429
58.71254666111111,-111.14633618333336,181.8336,23.99500,194,2019,210.911,95467.504
58.7125467888889,-111.14633641111112,181.8456,23.99472,194,2019,210.923,95467.513
58.71254643611113,-111.14633629444445,181.8309,23.99444,194,2019,210.908,95467.329
58.712546263888875,-111.14633727222223,181.8552,23.99417,194,2019,210.932,95467.352
58.71254613333334,-111.14633738611113,181.8715,23.99389,194,2019,210.949,95467.512
58.71254562500002,-111.14633725277778,181.8748,23.99361,194,2019,210.952,95467.603
58.712545522222236,-111.14633723611114,181.87,23.99333,194,2019,210.947,95467.789
58.71254552777778,-111.14633733611112,181.8634,23.99306,194,2019,210.941,95467.886
58.712544769444456,-111.14633715555556,181.858,23.99278,194,2019,210.935,95467.751
58.71254606944445,-111.14633812222225,181.8315,23.99250,194,2019,210.909,95467.733
58.712544650000005,-111.14633799166668,181.8668,23.99222,194,2019,210.944,95467.991
58.712545033333335,-111.14633801944446,181.8628,23.99194,194,2019,210.940,95468.049
58.71254360555557,-111.14633707222224,181.827,23.99167,194,2019,210.904,95468.163
58.71254344166667,-111.14633712222225,181.8375,23.99139,194,2019,210.915,95468.331
58.71254388611111,-111.14633714444446,181.8282,23.99111,194,2019,210.905,95468.738
58.71254406111113,-111.14633707777779,181.8152,23.99083,194,2019,210.892,95468.817
58.71254493888888,-111.14633706111113,181.7885,23.99056,194,2019,210.866,95468.827
58.71254424722222,-111.14633695,181.8108,23.99028,194,2019,210.888,95468.799
58.712543830555575,-111.14633682222222,181.8038,23.99000,194,2019,210.881,95468.735
58.71254371111112,-111.14633675277778,181.7922,23.98972,194,2019,210.869,95468.586
58.71254315555556,-111.14633664722221,181.8003,23.98944,194,2019,210.878,95468.472
58.71254273888891,-111.146336575,181.797,23.98917,194,2019,210.874,95468.450
58.71254217500001,-111.14633661111112,181.8056,23.98889,194,2019,210.883,95468.547
58.71254192222222,-111.14633658055557,181.8049,23.98861,194,2019,210.882,95468.938
58.712541558333335,-111.14633446111111,181.8103,23.98833,194,2019,210.888,95469.271
58.71254158888889,-111.14633240833334,181.8137,23.98806,194,2019,210.891,95469.353
58.71254085833334,-111.14633201111111,181.8277,23.98778,194,2019,210.905,95469.645
58.71254127777779,-111.14633224722223,181.8225,23.98750,194,2019,210.900,95469.772
58.712541186111125,-111.14633250000001,181.8222,23.98722,194,2019,210.899,95469.756
58.712539638888884,-111.146332575,181.8381,23.98694,194,2019,210.915,95469.738
58.71253886111111,-111.14633256111114,181.8375,23.98667,194,2019,210.915,95469.608
