latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.81420526388887,-111.35729936944443,184.0149,22.46333,229,2019,212.917,-172278.438
58.81420524722222,-111.35729937777778,184.0073,22.46306,229,2019,212.910,-172278.564
58.814205244444445,-111.35729933055552,184.0043,22.46278,229,2019,212.907,-172278.949
58.81420525555554,-111.3572993972222,184.0095,22.46250,229,2019,212.912,-172279.097
58.81420521388888,-111.3572993472222,184.0001,22.46222,229,2019,212.903,-172279.339
58.814205175000005,-111.35729934999999,183.9975,22.46194,229,2019,212.900,-172279.212
58.81420518333333,-111.35729934999999,183.997,22.46167,229,2019,212.899,-172279.273
58.81420521944443,-111.35729934444443,183.9918,22.46139,229,2019,212.894,-172279.212
58.81420524722222,-111.35729935277777,184.0038,22.46111,229,2019,212.906,-172278.786
58.81420522777776,-111.3572993861111,184.0043,22.46083,229,2019,212.907,-172278.545
58.81420521388888,-111.35729935833332,184.0015,22.46056,229,2019,212.904,-172278.594
58.81420519166666,-111.35729933888886,183.9994,22.46028,229,2019,212.902,-172278.844
58.81420526111109,-111.35729935555555,184.0108,22.46000,229,2019,212.913,-172279.130
58.81420528888888,-111.35729935555555,184.0207,22.45972,229,2019,212.923,-172279.456
58.81420534999999,-111.35729940277776,184.0218,22.45944,229,2019,212.924,-172279.462
58.81420534999999,-111.35729939166664,184.0242,22.45917,229,2019,212.927,-172279.347
58.81420533055555,-111.35729941944444,184.0181,22.45889,229,2019,212.921,-172279.354
58.814205383333324,-111.3572994361111,184.0198,22.45861,229,2019,212.922,-172278.944
58.81420539444445,-111.357299425,184.0287,22.45833,229,2019,212.931,-172278.571
58.814205358333325,-111.35729937777778,184.0302,22.45806,229,2019,212.933,-172278.446
58.81420539166667,-111.3572993861111,184.0266,22.45778,229,2019,212.929,-172278.430
58.81420534999999,-111.3572993972222,184.0124,22.45750,229,2019,212.915,-172278.887
58.814205341666664,-111.35729939999997,184.0048,22.45722,229,2019,212.907,-172279.300
58.814205344444446,-111.3572993861111,183.999,22.45694,229,2019,212.901,-172279.549
58.8142053361111,-111.357299375,183.9989,22.45667,229,2019,212.901,-172279.764
58.814205313888884,-111.35729940555554,184.0009,22.45639,229,2019,212.903,-172279.811
58.81420530277777,-111.35729940833332,184.0013,22.45611,229,2019,212.904,-172279.750
58.81420531111111,-111.35729941944444,184.0063,22.45583,229,2019,212.909,-172279.358
58.81420532222222,-111.35729942222221,184.015,22.45556,229,2019,212.917,-172279.075
58.81420529166666,-111.35729945277777,184.0071,22.45528,229,2019,212.910,-172278.705
58.814205341666664,-111.35729942222221,184.0115,22.45500,229,2019,212.914,-172278.442
58.8142053361111,-111.35729940555554,184.0061,22.45472,229,2019,212.909,-172278.430
58.81420528611111,-111.35729936666667,183.9875,22.45444,229,2019,212.890,-172278.655
58.81420529444445,-111.35729937777778,183.985,22.45417,229,2019,212.887,-172278.879
58.81420527777777,-111.35729938055553,183.983,22.45389,229,2019,212.885,-172278.964
