latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.762748538888886,-111.08923293333334,195.2274,20.19139,215,2019,224.416,-32149.908
58.76274856111111,-111.08923293888888,195.227,20.19111,215,2019,224.416,-32150.096
58.762748430555554,-111.08923286666666,195.244,20.19083,215,2019,224.433,-32150.029
58.762748505555564,-111.08923297777777,195.2299,20.19056,215,2019,224.418,-32149.984
58.762748525,-111.08923292222222,195.2389,20.19028,215,2019,224.427,-32149.724
58.76274839444445,-111.08923283055553,195.2554,20.19000,215,2019,224.444,-32149.528
58.76274853055556,-111.08923308055554,195.2397,20.18972,215,2019,224.428,-32149.362
58.76274854166667,-111.0892330222222,195.2415,20.18944,215,2019,224.430,-32149.297
58.762748544444435,-111.08923312499999,195.2297,20.18917,215,2019,224.418,-32149.132
58.762748547222216,-111.0892331,195.2295,20.18889,215,2019,224.418,-32149.221
58.76274855277777,-111.08923301666665,195.2279,20.18861,215,2019,224.416,-32149.389
58.762748547222216,-111.08923295833331,195.2268,20.18833,215,2019,224.415,-32149.536
58.76274858333333,-111.0892329611111,195.2385,20.18806,215,2019,224.427,-32149.771
58.76274855,-111.08923286944444,195.2378,20.18778,215,2019,224.426,-32150.255
58.76274856111111,-111.08923292777777,195.2396,20.18750,215,2019,224.428,-32150.581
58.76274853055556,-111.08923291111111,195.2444,20.18722,215,2019,224.433,-32150.903
58.76274849444445,-111.08923290277775,195.2394,20.18694,215,2019,224.428,-32150.943
58.76274856111111,-111.08923284722222,195.2434,20.18667,215,2019,224.432,-32150.907
58.762748566666666,-111.08923286388888,195.2402,20.18639,215,2019,224.429,-32150.940
58.762748566666666,-111.08923284444444,195.2354,20.18611,215,2019,224.424,-32151.063
58.762748544444435,-111.08923294722221,195.2417,20.18583,215,2019,224.430,-32151.022
58.76274855555555,-111.08923286944444,195.2403,20.18556,215,2019,224.429,-32150.824
58.762748544444435,-111.08923285833333,195.235,20.18528,215,2019,224.424,-32150.844
58.762748525,-111.08923288333332,195.2401,20.18500,215,2019,224.429,-32150.885
58.762748566666666,-111.08923288055554,195.2417,20.18472,215,2019,224.430,-32150.934
