latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
58.86373922500002,-111.58508316111111,181.2693,22.93417,211,2019,209.934,376219.158
58.86373916944444,-111.58508314722222,181.2717,22.93389,211,2019,209.936,376219.569
58.863738941666654,-111.58508304166665,181.2335,22.93361,211,2019,209.898,376219.887
58.86373901111112,-111.58508300833333,181.2319,22.93333,211,2019,209.896,376220.195
58.863739102777764,-111.58508301666666,181.2603,22.93306,211,2019,209.925,376220.208
58.863739119444446,-111.58508311388889,181.2527,22.93278,211,2019,209.917,376219.953
58.863739100000004,-111.5850831111111,181.2509,22.93250,211,2019,209.915,376219.594
58.863739175000006,-111.58508320277777,181.2687,22.93222,211,2019,209.933,376219.468
58.86373915277778,-111.58508318055554,181.2562,22.93194,211,2019,209.920,376219.327
58.86373919166666,-111.58508321388886,181.266,22.93167,211,2019,209.930,376219.395
58.863739222222236,-111.58508319444444,181.2683,22.93139,211,2019,209.933,376219.587
58.86373923055556,-111.58508314166666,181.2676,22.93111,211,2019,209.932,376219.447
58.86373925833333,-111.58508309999999,181.2683,22.93083,211,2019,209.933,376219.427
58.86373922500002,-111.585083125,181.2642,22.93056,211,2019,209.928,376219.480
58.863739211111096,-111.58508316944445,181.2621,22.93028,211,2019,209.926,376219.333
58.86373931111112,-111.58508322777777,181.2756,22.93000,211,2019,209.940,376219.449
58.863739147222226,-111.58508326111111,181.2578,22.92972,211,2019,209.922,376219.868
58.86373921666667,-111.58508323888887,181.2668,22.92944,211,2019,209.931,376220.225
58.86373934166667,-111.58508322777777,181.2777,22.92917,211,2019,209.942,376220.323
58.86373930277777,-111.58508324166665,181.2708,22.92889,211,2019,209.935,376220.406
58.863739369444446,-111.58508321944443,181.2782,22.92861,211,2019,209.942,376220.611
58.86373931666667,-111.58508321111111,181.2806,22.92833,211,2019,209.945,376220.729
58.863739252777776,-111.58508318888887,181.2806,22.92806,211,2019,209.945,376220.671
58.863739236111115,-111.58508321388886,181.2739,22.92778,211,2019,209.938,376220.828
58.86373926388889,-111.58508320555555,181.2757,22.92750,211,2019,209.940,376220.942
58.86373924166668,-111.58508315555555,181.2724,22.92722,211,2019,209.937,376220.780
58.86373924444445,-111.58508318611109,181.2723,22.92694,211,2019,209.937,376220.564
58.863739211111096,-111.58508316666666,181.2718,22.92667,211,2019,209.936,376220.529
58.86373913888891,-111.58508318611109,181.2535,22.92639,211,2019,209.918,376220.439
58.86373915277778,-111.58508317499998,181.251,22.92611,211,2019,209.915,376220.567
58.86373924444445,-111.58508323333332,181.268,22.92583,211,2019,209.932,376220.662
58.863739222222236,-111.58508313611111,181.2664,22.92556,211,2019,209.931,376220.580
58.863739252777776,-111.58508315833333,181.2751,22.92528,211,2019,209.939,376220.326
58.863739250000016,-111.58508310555554,181.2794,22.92500,211,2019,209.944,376220.527
58.86373923888889,-111.58508314166666,181.2786,22.92472,211,2019,209.943,376220.448
58.86373920277778,-111.58508319444444,181.2673,22.92444,211,2019,209.932,376220.234
58.863739211111096,-111.58508323055555,181.2611,22.92417,211,2019,209.925,376220.020
58.86373918333334,-111.58508320833333,181.265,22.92389,211,2019,209.929,376220.006
58.863739233333334,-111.58508321944443,181.2633,22.92361,211,2019,209.928,376219.875
58.86373914166666,-111.58508315833333,181.257,22.92333,211,2019,209.921,376219.806
58.86373916944444,-111.58508318611109,181.2565,22.92306,211,2019,209.921,376219.545
58.86373925833333,-111.58508321111111,181.2828,22.92278,211,2019,209.947,376219.608
58.86373922500002,-111.58508317777776,181.2835,22.92250,211,2019,209.948,376219.561
58.86373919722224,-111.58508318888887,181.2847,22.92222,211,2019,209.949,376219.576
58.863739205555554,-111.58508316111111,181.2885,22.92194,211,2019,209.953,376219.630
58.863739205555554,-111.58508314166666,181.2909,22.92167,211,2019,209.955,376219.445
58.86373919166666,-111.58508313888889,181.2878,22.92139,211,2019,209.952,376219.627
58.86373913333334,-111.58508311944442,181.2863,22.92111,211,2019,209.951,376219.840
58.86373913888891,-111.58508315277777,181.2855,22.92083,211,2019,209.950,376219.767
58.86373915833334,-111.58508322222221,181.2832,22.92056,211,2019,209.947,376219.808
58.863739186111104,-111.58508323055555,181.2835,22.92028,211,2019,209.948,376219.815
58.86373914444445,-111.58508319166664,181.2801,22.92000,211,2019,209.944,376219.680
58.86373915277778,-111.58508312777778,181.2712,22.91972,211,2019,209.935,376219.843
58.86373915,-111.58508306388889,181.2737,22.91944,211,2019,209.938,376219.852
58.86373918888888,-111.58508307222222,181.2702,22.91917,211,2019,209.934,376219.945
58.863739186111104,-111.58508310277776,181.2698,22.91889,211,2019,209.934,376219.620
58.86373916666666,-111.58508315277777,181.2642,22.91861,211,2019,209.928,376219.491
58.86373913611113,-111.58508318333331,181.2616,22.91833,211,2019,209.926,376219.250
58.863739091666666,-111.58508321388886,181.2576,22.91806,211,2019,209.922,376219.019
58.86373905833333,-111.5850831222222,181.2605,22.91778,211,2019,209.925,376218.572
58.86373906666667,-111.58508314444444,181.2684,22.91750,211,2019,209.933,376218.383
58.86373913888891,-111.58508317499998,181.2695,22.91722,211,2019,209.934,376218.156
58.863739100000004,-111.5850831111111,181.2701,22.91694,211,2019,209.934,376218.095
58.86373906388889,-111.58508311388889,181.2613,22.91667,211,2019,209.926,376217.851
58.863739113888904,-111.58508309999999,181.2581,22.91639,211,2019,209.922,376217.739
58.86373911111112,-111.58508307777777,181.2463,22.91611,211,2019,209.911,376217.735
58.86373909722222,-111.58508299722219,181.2381,22.91583,211,2019,209.902,376217.759
58.86373914444445,-111.585083075,181.2295,22.91556,211,2019,209.894,376217.764
58.86373932777777,-111.58508309166666,181.2446,22.91528,211,2019,209.909,376217.747
58.86373915555556,-111.58508290555554,181.2187,22.91500,211,2019,209.883,376217.873
58.86373917222223,-111.58508286666667,181.2269,22.91472,211,2019,209.891,376217.941
58.863739205555554,-111.58508288055555,181.231,22.91444,211,2019,209.895,376218.056
58.863739147222226,-111.58508288611111,181.2322,22.91417,211,2019,209.896,376217.939
58.86373910555557,-111.58508294166667,181.229,22.91389,211,2019,209.893,376217.938
58.863739080555554,-111.58508292499998,181.2258,22.91361,211,2019,209.890,376217.766
58.86373905555555,-111.5850829222222,181.2242,22.91333,211,2019,209.888,376217.903
58.863739041666676,-111.58508290555554,181.2313,22.91306,211,2019,209.896,376218.253
58.863739047222225,-111.58508295555555,181.2396,22.91278,211,2019,209.904,376218.441
