"","new_time","2091437","2093013","2024014","2093007"
"1910",2019-08-02 08:15:00,213.4274164116,213.365824974,213.3947940452,213.4333157884
"1911",2019-08-02 08:30:00,213.426773988,213.3689167488,213.3963868316,213.4304177604
"1912",2019-08-02 08:45:00,213.4208657628,213.3675095352,213.3934888036,213.430907226
"1913",2019-08-02 09:00:00,213.4194585492,213.3676115072,213.3969782692,213.4310907756
"1914",2019-08-02 09:15:00,213.4165605212,213.3681009728,213.3971618188,213.4356203556
"1915",2019-08-02 09:30:00,213.4170499868,213.3622845224,213.3926913988,213.4276930848
"1916",2019-08-02 09:45:00,213.4142335364,213.3668141024,213.390764128,213.4286006356
"1917",2019-08-02 10:00:00,213.4157631164,213.3618868316,213.3916716788,213.4253457056
"1918",2019-08-02 10:15:00,213.4108358456,213.3597943824,213.3884167488,213.4274687464
"1919",2019-08-02 10:30:00,213.4117433964,213.3565394524,213.3875397896,213.4267835108
"1920",2019-08-02 10:45:00,213.4114884664,213.3556624932,213.386854554,213.426241036
"1921",2019-08-02 11:00:00,213.4076115072,213.3549772576,213.3863120792,213.4231104956
"1922",2019-08-02 11:15:00,213.4099262716,213.3544347828,213.3831815388,213.4223640768
"1923",2019-08-02 11:30:00,213.4123837968,213.3513042424,213.38543512,213.4219154
"1924",2019-08-02 11:45:00,213.4122532564,213.3505578236,213.3789864432,213.4220357432
"1925",2019-08-02 12:00:00,213.4085068376,213.3501091468,213.3791067864,213.42407316
"1926",2019-08-02 12:15:00,213.4110581608,213.34722949,213.3841442032,213.4226659464
"1927",2019-08-02 12:30:00,213.411178504,213.3522669068,213.3827369896,213.4220949032
"1928",2019-08-02 12:45:00,213.4132159208,213.3478596932,213.3791659464,213.41673935
"1929",2019-08-02 13:00:00,213.4118087072,213.34428865,213.3708103932,213.4138209276
"1930",2019-08-02 13:15:00,213.411237664,213.3389330968,213.3708919708,213.41048442
"1931",2019-08-02 13:30:00,213.4028821108,213.3360146744,213.3705554632,213.4168087072
"1932",2019-08-02 13:45:00,213.4029636884,213.3386781668,213.3708797504,213.4119528168
"1933",2019-08-02 14:00:00,213.4026271808,213.339002454,213.36902386,213.4104008192
"1934",2019-08-02 14:15:00,213.402951468,213.3371465636,213.3674718624,213.4060466148
"1935",2019-08-02 14:30:00,213.3980955776,213.338594566,213.366117658,213.409770616
"1936",2019-08-02 14:45:00,213.39654358,213.3312403616,213.3638416592,213.411402168
"1937",2019-08-02 15:00:00,213.3921893756,213.3319643628,213.3684732112,213.4118202532
"1938",2019-08-02 15:15:00,213.3869133768,213.3365959148,213.3718912964,213.4186442032
"1939",2019-08-02 15:30:00,213.3915449288,213.334014,213.3697152464,213.4146958636
"1940",2019-08-02 15:45:00,213.388963014,213.33783795,213.3687669068,213.4152138976
"1941",2019-08-02 16:00:00,213.386786964,213.3308896104,213.3662849408,213.4142125488
"1942",2019-08-02 16:15:00,213.3828386244,213.3344076444,213.368283592,213.41799571
"1943",2019-08-02 16:30:00,213.3863566584,213.3304062956,213.3660667532,213.4060997052
"1944",2019-08-02 16:45:00,213.3853553096,213.3281894568,213.3601707484,213.4006645976
"1945",2019-08-02 17:00:00,213.3891384708,213.325293452,213.3517356408,213.388413714
"1946",2019-08-02 17:15:00,213.383242466,213.3168583444,213.3424847572,213.3912995216
"1947",2019-08-02 17:30:00,213.3778073584,213.3106074608,213.3513705648,213.3925150116
"1948",2019-08-02 17:45:00,213.3685564748,213.3164932684,213.3465860548,213.3911383896
"1949",2019-08-02 18:00:00,213.3744422824,213.3147087584,213.3452094328,213.3925578236
"1950",2019-08-02 18:15:00,213.3726577724,213.3133321364,213.3466288668,213.391048638
"1951",2019-08-02 18:30:00,213.3712811504,213.3117515704,213.3451196812,213.3948236252
"1952",2019-08-02 18:45:00,213.3667005844,213.3132423848,213.3488946684,213.3976380524
"1953",2019-08-02 19:00:00,213.3621913988,213.314017372,213.3517090956,213.3998814364
"1954",2019-08-02 19:15:00,213.359966386,213.3168317992,213.3539524796,213.3976278552
"1955",2019-08-02 19:30:00,213.3567808132,213.3160751832,213.3486988984,213.3965653232
"1956",2019-08-02 19:45:00,213.3560241972,213.310821602,213.3476363664,213.3948501704
"1957",2019-08-02 20:00:00,213.350770616,213.30975907,213.3459212136,213.3943097188
"1958",2019-08-02 20:15:00,213.349708084,213.3140439172,213.348380762,213.394260756
"1959",2019-08-02 20:30:00,213.3539929312,213.3075034656,213.3393317992,213.3870778808
"1960",2019-08-02 20:45:00,213.3534524796,213.3014545028,213.338148924,213.3904429568
"1961",2019-08-02 21:00:00,213.3504035168,213.3032716276,213.341514,213.390606112
"1962",2019-08-02 21:15:00,213.3462206416,213.3066367036,213.3416771552,213.3960636372
"1963",2019-08-02 21:30:00,213.3555857176,213.3037998588,213.3441346804,213.3932981728
"1964",2019-08-02 21:45:00,213.3557488728,213.306257384,213.338369216,213.3913688788
"1965",2019-08-02 22:00:00,213.358206398,213.3004919196,213.339439922,213.3895109652
"1966",2019-08-02 22:15:00,213.3614409336,213.3015626256,213.3375820084,213.386696538
"1967",2019-08-02 22:30:00,213.3565116396,213.296704712,213.3287675812,213.3812594072
"1968",2019-08-02 22:45:00,213.354653726,213.2938902848,213.3293304504,213.3815857176
"1969",2019-08-02 23:00:00,213.3518392988,213.294453154,213.3266567608,213.3807189556
"1970",2019-08-02 23:15:00,213.349402168,213.2917794644,213.3287899988,213.3782084212
"1971",2019-08-02 23:30:00,213.3437284784,213.2939127024,213.3322794644,213.3787916848
"1972",2019-08-02 23:45:00,213.3398617164,213.291402168,213.326862728,213.3787203044
"1973",2019-08-03 00:00:00,213.343351182,213.2889854316,213.3237913476,213.3753837968
"1974",2019-08-03 00:15:00,213.3439344456,213.2859140512,213.32045484,213.3766482496
"1975",2019-08-03 00:30:00,213.3408630652,213.2855775436,213.3247192928,213.3769031796
"1976",2019-08-03 00:45:00,213.3345265576,213.2868419964,213.3249742228,213.3730364176
"1977",2019-08-03 01:00:00,213.3327910104,213.2840969264,213.3181074608,213.3690574864
"1978",2019-08-03 01:15:00,213.3330459404,213.2802301644,213.3171285296,213.3690166976
"1979",2019-08-03 01:30:00,213.3291791784,213.2792512332,213.3170877408,213.3687923592
"1980",2019-08-03 01:45:00,213.3252002472,213.2822104444,213.3198634024,213.371731176
"1981",2019-08-03 02:00:00,213.3251594584,213.281986106,213.3168022192,213.3671098212
"1982",2019-08-03 02:15:00,213.32493512,213.2819249228,213.3151808644,213.3665285808
"1983",2019-08-03 02:30:00,213.3278739368,213.274303568,213.311599624,213.3605183836
"1984",2019-08-03 02:45:00,213.323252582,213.2767223276,213.3115894268,213.3654986636
"1985",2019-08-03 03:00:00,213.3226713416,213.2797121304,213.3135697068,213.366181876
"1986",2019-08-03 03:15:00,213.3196611444,213.2756924104,213.3142529192,213.3655496496
"1987",2019-08-03 03:30:00,213.3186414244,213.2763756228,213.3136206928,213.363122716
"1988",2019-08-03 03:45:00,213.3163246368,213.2757433964,213.3051937592,213.358440178
"1989",2019-08-03 04:00:00,213.3156924104,213.2703164628,213.3065112212,213.3542063168
"1990",2019-08-03 04:15:00,213.3102654768,213.2686339248,213.30227736,213.3544306552
"1991",2019-08-03 04:30:00,213.3085829388,213.2674000636,213.3025016984,213.3518099748
"1992",2019-08-03 04:45:00,213.3133490776,213.267624402,213.302881018,213.3546366224
"1993",2019-08-03 05:00:00,213.310573416,213.2650037216,213.2997076656,213.3513511008
"1994",2019-08-03 05:15:00,213.3049527356,213.2648303692,213.302422144,213.3510247904
"1995",2019-08-03 05:30:00,213.3017793832,213.2645448476,213.2990958336,213.3561662024
"1996",2019-08-03 05:45:00,213.3044938616,213.2642185372,213.2982372456,213.352635948
"1997",2019-08-03 06:00:00,213.3071675512,213.2633599492,213.3007069912,213.3484530728
"1998",2019-08-03 06:15:00,213.3063089632,213.2598296948,213.296524116,213.3481981428
"1999",2019-08-03 06:30:00,213.3057787088,213.2586468196,213.293269186,213.3467583144
"2000",2019-08-03 06:45:00,213.3015958336,213.2553918896,213.2948293576,213.3474537472
"2001",2019-08-03 07:00:00,213.2983409036,213.2599520612,213.2925247904,213.3461994916
"2002",2019-08-03 07:15:00,213.2999010752,213.251647494,213.2882705348,213.3440050704
"2003",2019-08-03 07:30:00,213.297596508,213.2533932384,213.2890761136,213.3457406176
"2004",2019-08-03 07:45:00,213.2993422524,213.2511988172,213.2878116608,213.3431077168
"2005",2019-08-03 08:00:00,213.2971478312,213.2499343644,213.28817876,213.3420370108
"2006",2019-08-03 08:15:00,213.2958833784,213.2503014636,213.287108054,213.3421389828
"2007",2019-08-03 08:30:00,213.2962504776,213.2492307576,213.287210026,213.3441784228
"2008",2019-08-03 08:45:00,213.2921797716,213.2493327296,213.289249466,213.3451879456
"2009",2019-08-03 09:00:00,213.2952817436,213.2483721696,213.2872589888,213.3418208464
"2010",2019-08-03 09:15:00,213.2943211836,213.2463816924,213.2838918896,213.3398507636
"2011",2019-08-03 09:30:00,213.2923307064,213.2460145932,213.2819218068,213.3377583144
"2012",2019-08-03 09:45:00,213.2889636072,213.2440445104,213.2828293576,213.3378093004
"2013",2019-08-03 10:00:00,213.2929935244,213.2449520612,213.2798803436,213.3390023728
"2014",2019-08-03 10:15:00,213.2909010752,213.2420030472,213.281073416,213.3382355596
"2015",2019-08-03 10:30:00,213.2939520612,213.2371961196,213.2803066028,213.3361329132
"2016",2019-08-03 10:45:00,213.2951451336,213.2394293064,213.2782039564,213.3341322388
"2017",2019-08-03 11:00:00,213.2943783204,213.23732666,213.276203282,213.3326414244
"2018",2019-08-03 11:15:00,213.295275674,213.2353259856,213.2747124676,213.3342321876
"2019",2019-08-03 11:30:00,213.2962749996,213.2368351712,213.2733032308,213.332986106
