"","new_time","mon_PT_","2091437","2093013","2024014","2093007"
"870",2019-07-22 12:15:00,NA,12.138,12.696,12.642,12.711
"871",2019-07-22 12:30:00,NA,12.138,12.69,12.639,12.705
"872",2019-07-22 12:45:00,NA,12.144,12.687,12.633,12.705
"873",2019-07-22 13:00:00,NA,12.129,12.687,12.633,12.702
"874",2019-07-22 13:15:00,NA,12.132,12.684,12.63,12.699
"875",2019-07-22 13:30:00,NA,12.126,12.681,12.627,12.696
"876",2019-07-22 13:45:00,NA,12.123,12.675,12.624,12.696
"877",2019-07-22 14:00:00,NA,12.123,12.675,12.624,12.693
"878",2019-07-22 14:15:00,NA,12.123,12.672,12.624,12.69
"879",2019-07-22 14:30:00,NA,12.12,12.672,12.621,12.69
"880",2019-07-22 14:45:00,NA,12.117,12.669,12.618,12.684
"881",2019-07-22 15:00:00,NA,12.114,12.663,12.615,12.681
"882",2019-07-22 15:15:00,NA,12.111,12.666,12.612,12.684
"883",2019-07-22 15:30:00,NA,12.108,12.663,12.612,12.681
"884",2019-07-22 15:45:00,NA,12.105,12.663,12.609,12.678
"885",2019-07-22 16:00:00,NA,12.099,12.66,12.606,12.678
"886",2019-07-22 16:15:00,NA,12.102,12.657,12.606,12.675
"887",2019-07-22 16:30:00,NA,12.096,12.657,12.603,12.675
"888",2019-07-22 16:45:00,NA,12.096,12.654,12.597,12.669
"889",2019-07-22 17:00:00,NA,12.093,12.651,12.6,12.669
"890",2019-07-22 17:15:00,NA,12.09,12.651,12.6,12.666
"891",2019-07-22 17:30:00,NA,12.087,12.648,12.597,12.666
"892",2019-07-22 17:45:00,NA,12.087,12.645,12.594,12.663
"893",2019-07-22 18:00:00,NA,12.084,12.645,12.594,12.666
"894",2019-07-22 18:15:00,NA,12.078,12.642,12.591,12.663
"895",2019-07-22 18:30:00,NA,12.081,12.642,12.591,12.663
"896",2019-07-22 18:45:00,NA,12.078,12.642,12.591,12.66
"897",2019-07-22 19:00:00,NA,12.075,12.639,12.588,12.66
"898",2019-07-22 19:15:00,NA,12.072,12.639,12.588,12.657
"899",2019-07-22 19:30:00,NA,12.075,12.639,12.585,12.657
"900",2019-07-22 19:45:00,NA,12.069,12.636,12.585,12.654
"901",2019-07-22 20:00:00,NA,12.066,12.633,12.582,12.654
"902",2019-07-22 20:15:00,NA,12.066,12.633,12.582,12.654
"903",2019-07-22 20:30:00,NA,12.063,12.633,12.582,12.651
"904",2019-07-22 20:45:00,NA,12.06,12.633,12.582,12.651
"905",2019-07-22 21:00:00,NA,12.063,12.63,12.579,12.645
"906",2019-07-22 21:15:00,NA,12.06,12.627,12.576,12.645
"907",2019-07-22 21:30:00,NA,12.057,12.63,12.576,12.645
"908",2019-07-22 21:45:00,NA,12.057,12.624,12.576,12.642
"909",2019-07-22 22:00:00,NA,12.057,12.621,12.57,12.639
"910",2019-07-22 22:15:00,NA,12.054,12.621,12.57,12.639
"911",2019-07-22 22:30:00,NA,12.054,12.621,12.57,12.636
"912",2019-07-22 22:45:00,NA,12.054,12.621,12.567,12.633
"913",2019-07-22 23:00:00,NA,12.051,12.612,12.561,12.63
"914",2019-07-22 23:15:00,NA,12.051,12.612,12.561,12.627
"915",2019-07-22 23:30:00,NA,12.051,12.612,12.558,12.627
"916",2019-07-22 23:45:00,NA,12.048,12.609,12.555,12.624
"917",2019-07-23 00:00:00,NA,12.048,12.606,12.555,12.621
"918",2019-07-23 00:15:00,NA,12.042,12.606,12.552,12.618
"919",2019-07-23 00:30:00,NA,12.045,12.603,12.549,12.615
"920",2019-07-23 00:45:00,NA,12.042,12.603,12.555,12.618
"921",2019-07-23 01:00:00,NA,12.039,12.603,12.552,12.615
"922",2019-07-23 01:15:00,NA,12.039,12.6,12.552,12.612
"923",2019-07-23 01:30:00,NA,12.036,12.597,12.546,12.612
"924",2019-07-23 01:45:00,NA,12.033,12.597,12.546,12.612
"925",2019-07-23 02:00:00,NA,12.033,12.597,12.546,12.609
"926",2019-07-23 02:15:00,NA,12.033,12.594,12.543,12.609
"927",2019-07-23 02:30:00,NA,12.03,12.594,12.54,12.606
"928",2019-07-23 02:45:00,NA,12.027,12.591,12.54,12.606
"929",2019-07-23 03:00:00,NA,12.024,12.588,12.537,12.6
"930",2019-07-23 03:15:00,NA,12.024,12.588,12.537,12.6
"931",2019-07-23 03:30:00,NA,12.021,12.588,12.537,12.6
"932",2019-07-23 03:45:00,NA,12.024,12.585,12.531,12.597
"933",2019-07-23 04:00:00,NA,12.021,12.585,12.528,12.594
"934",2019-07-23 04:15:00,NA,12.018,12.582,12.531,12.591
"935",2019-07-23 04:30:00,NA,12.015,12.579,12.528,12.588
"936",2019-07-23 04:45:00,NA,12.018,12.579,12.528,12.588
"937",2019-07-23 05:00:00,NA,12.015,12.579,12.525,12.588
"938",2019-07-23 05:15:00,NA,12.012,12.579,12.528,12.588
"939",2019-07-23 05:30:00,NA,12.009,12.576,12.522,12.585
"940",2019-07-23 05:45:00,NA,12.009,12.573,12.522,12.585
"941",2019-07-23 06:00:00,NA,12.006,12.576,12.522,12.582
"942",2019-07-23 06:15:00,NA,12.003,12.573,12.519,12.579
"943",2019-07-23 06:30:00,NA,12.006,12.57,12.516,12.579
"944",2019-07-23 06:45:00,NA,12.003,12.57,12.516,12.576
"945",2019-07-23 07:00:00,NA,12.003,12.567,12.513,12.576
"946",2019-07-23 07:15:00,NA,12,12.564,12.51,12.573
"947",2019-07-23 07:30:00,NA,11.997,12.561,12.51,12.573
"948",2019-07-23 07:45:00,NA,11.997,12.564,12.51,12.57
"949",2019-07-23 08:00:00,NA,11.997,12.561,12.51,12.57
"950",2019-07-23 08:15:00,NA,11.997,12.558,12.507,12.567
"951",2019-07-23 08:30:00,NA,11.994,12.558,12.507,12.567
"952",2019-07-23 08:45:00,NA,11.994,12.555,12.501,12.564
"953",2019-07-23 09:00:00,NA,11.994,12.555,12.501,12.561
"954",2019-07-23 09:15:00,NA,11.991,12.552,12.501,12.561
"955",2019-07-23 09:30:00,NA,11.985,12.549,12.498,12.555
"956",2019-07-23 09:45:00,NA,11.988,12.549,12.492,12.555
"957",2019-07-23 10:00:00,NA,11.988,12.546,12.492,12.552
"958",2019-07-23 10:15:00,NA,11.982,12.543,12.492,12.552
"959",2019-07-23 10:30:00,NA,11.982,12.54,12.486,12.546
"960",2019-07-23 10:45:00,NA,11.979,12.537,12.486,12.546
"961",2019-07-23 11:00:00,NA,11.979,12.534,12.48,12.543
"962",2019-07-23 11:15:00,NA,11.979,12.531,12.483,12.54
"963",2019-07-23 11:30:00,NA,11.976,12.531,12.477,12.54
"964",2019-07-23 11:45:00,NA,11.976,12.531,12.474,12.537
"965",2019-07-23 12:00:00,NA,11.973,12.528,12.477,12.537
"966",2019-07-23 12:15:00,NA,11.97,12.525,12.474,12.537
"967",2019-07-23 12:30:00,NA,11.97,12.522,12.474,12.534
"968",2019-07-23 12:45:00,NA,11.967,12.522,12.471,12.531
"969",2019-07-23 13:00:00,NA,11.964,12.516,12.471,12.531
"970",2019-07-23 13:15:00,NA,11.964,12.519,12.465,12.528
"971",2019-07-23 13:30:00,NA,11.958,12.519,12.465,12.525
"972",2019-07-23 13:45:00,NA,11.955,12.516,12.462,12.522
"973",2019-07-23 14:00:00,NA,11.958,12.513,12.462,12.519
"974",2019-07-23 14:15:00,NA,11.952,12.513,12.456,12.516
"975",2019-07-23 14:30:00,NA,11.952,12.51,12.459,12.516
"976",2019-07-23 14:45:00,NA,11.949,12.507,12.453,12.516
"977",2019-07-23 15:00:00,NA,11.949,12.504,12.453,12.51
"978",2019-07-23 15:15:00,NA,11.946,12.501,12.444,12.504
"979",2019-07-23 15:30:00,NA,11.946,12.501,12.444,12.504
"980",2019-07-23 15:45:00,NA,11.943,12.501,12.444,12.504
"981",2019-07-23 16:00:00,NA,11.943,12.501,12.447,12.507
"982",2019-07-23 16:15:00,NA,11.94,12.498,12.444,12.504
"983",2019-07-23 16:30:00,NA,11.937,12.498,12.441,12.501
"984",2019-07-23 16:45:00,NA,11.937,12.498,12.444,12.501
"985",2019-07-23 17:00:00,NA,11.934,12.495,12.441,12.498
"986",2019-07-23 17:15:00,NA,11.931,12.492,12.438,12.498
"987",2019-07-23 17:30:00,NA,11.931,12.489,12.435,12.492
"988",2019-07-23 17:45:00,NA,11.928,12.486,12.432,12.492
"989",2019-07-23 18:00:00,NA,11.922,12.489,12.432,12.489
"990",2019-07-23 18:15:00,NA,11.919,12.486,12.435,12.489
"991",2019-07-23 18:30:00,NA,11.922,12.486,12.435,12.489
"992",2019-07-23 18:45:00,NA,11.919,12.483,12.429,12.486
"993",2019-07-23 19:00:00,NA,11.919,12.486,12.429,12.486
"994",2019-07-23 19:15:00,NA,11.919,12.48,12.426,12.483
"995",2019-07-23 19:30:00,NA,11.916,12.483,12.429,12.483
"996",2019-07-23 19:45:00,NA,11.916,12.48,12.429,12.48
"997",2019-07-23 20:00:00,NA,11.916,12.477,12.426,12.48
"998",2019-07-23 20:15:00,NA,11.91,12.477,12.426,12.48
"999",2019-07-23 20:30:00,NA,11.91,12.483,12.429,12.48
"1000",2019-07-23 20:45:00,NA,11.904,12.48,12.426,12.48
"1001",2019-07-23 21:00:00,NA,11.904,12.477,12.423,12.477
"1002",2019-07-23 21:15:00,NA,11.907,12.48,12.423,12.477
"1003",2019-07-23 21:30:00,NA,11.907,12.474,12.42,12.474
"1004",2019-07-23 21:45:00,NA,11.904,12.474,12.42,12.471
"1005",2019-07-23 22:00:00,NA,11.904,12.471,12.417,12.471
"1006",2019-07-23 22:15:00,NA,11.901,12.468,12.414,12.468
"1007",2019-07-23 22:30:00,NA,11.904,12.465,12.405,12.462
"1008",2019-07-23 22:45:00,NA,11.904,12.465,12.411,12.462
"1009",2019-07-23 23:00:00,NA,11.901,12.462,12.408,12.459
"1010",2019-07-23 23:15:00,NA,11.898,12.459,12.405,12.456
"1011",2019-07-23 23:30:00,NA,11.904,12.456,12.402,12.453
"1012",2019-07-23 23:45:00,NA,11.901,12.453,12.399,12.45
"1013",2019-07-24 00:00:00,NA,11.898,12.453,12.396,12.447
"1014",2019-07-24 00:15:00,NA,11.898,12.453,12.399,12.444
"1015",2019-07-24 00:30:00,NA,11.895,12.453,12.396,12.447
"1016",2019-07-24 00:45:00,NA,11.895,12.45,12.393,12.444
"1017",2019-07-24 01:00:00,NA,11.892,12.447,12.39,12.441
"1018",2019-07-24 01:15:00,NA,11.889,12.447,12.39,12.441
"1019",2019-07-24 01:30:00,NA,11.886,12.444,12.39,12.441
"1020",2019-07-24 01:45:00,NA,11.886,12.447,12.39,12.441
"1021",2019-07-24 02:00:00,NA,11.883,12.444,12.39,12.438
"1022",2019-07-24 02:15:00,NA,11.88,12.441,12.39,12.438
"1023",2019-07-24 02:30:00,NA,11.88,12.441,12.384,12.432
"1024",2019-07-24 02:45:00,NA,11.877,12.438,12.384,12.432
"1025",2019-07-24 03:00:00,NA,11.877,12.441,12.384,12.432
"1026",2019-07-24 03:15:00,NA,11.874,12.444,12.387,12.432
"1027",2019-07-24 03:30:00,NA,11.874,12.438,12.384,12.432
"1028",2019-07-24 03:45:00,NA,11.874,12.435,12.381,12.426
"1029",2019-07-24 04:00:00,NA,11.868,12.432,12.375,12.42
"1030",2019-07-24 04:15:00,NA,11.868,12.429,12.375,12.417
"1031",2019-07-24 04:30:00,NA,11.865,12.429,12.372,12.417
"1032",2019-07-24 04:45:00,NA,11.865,12.429,12.375,12.417
"1033",2019-07-24 05:00:00,NA,11.868,12.429,12.372,12.414
"1034",2019-07-24 05:15:00,NA,11.865,12.429,12.372,12.417
"1035",2019-07-24 05:30:00,NA,11.862,12.426,12.366,12.411
"1036",2019-07-24 05:45:00,NA,11.859,12.423,12.366,12.408
"1037",2019-07-24 06:00:00,NA,11.862,12.417,12.363,12.405
"1038",2019-07-24 06:15:00,NA,11.865,12.42,12.36,12.402
"1039",2019-07-24 06:30:00,NA,11.862,12.417,12.36,12.402
"1040",2019-07-24 06:45:00,NA,11.856,12.414,12.354,12.396
"1041",2019-07-24 07:00:00,NA,11.853,12.408,12.351,12.393
"1042",2019-07-24 07:15:00,NA,11.853,12.405,12.345,12.39
"1043",2019-07-24 07:30:00,NA,11.853,12.402,12.345,12.387
"1044",2019-07-24 07:45:00,NA,11.853,12.402,12.342,12.384
"1045",2019-07-24 08:00:00,NA,11.853,12.402,12.342,12.381
"1046",2019-07-24 08:15:00,NA,11.85,12.402,12.342,12.384
"1047",2019-07-24 08:30:00,NA,11.85,12.399,12.339,12.378
"1048",2019-07-24 08:45:00,NA,11.844,12.396,12.339,12.378
"1049",2019-07-24 09:00:00,NA,11.844,12.393,12.336,12.375
"1050",2019-07-24 09:15:00,NA,11.844,12.393,12.33,12.372
"1051",2019-07-24 09:30:00,NA,11.838,12.387,12.33,12.366
"1052",2019-07-24 09:45:00,NA,11.835,12.387,12.327,12.366
"1053",2019-07-24 10:00:00,NA,11.832,12.384,12.324,12.363
"1054",2019-07-24 10:15:00,NA,11.829,12.378,12.321,12.36
"1055",2019-07-24 10:30:00,NA,11.829,12.381,12.324,12.357
"1056",2019-07-24 10:45:00,NA,11.826,12.378,12.312,12.354
"1057",2019-07-24 11:00:00,NA,11.823,12.384,12.315,12.354
"1058",2019-07-24 11:15:00,NA,11.823,12.378,12.318,12.351
"1059",2019-07-24 11:30:00,NA,11.826,12.381,12.315,12.351
"1060",2019-07-24 11:45:00,NA,11.823,12.381,12.318,12.348
"1061",2019-07-24 12:00:00,NA,11.817,12.378,12.315,12.345
"1062",2019-07-24 12:15:00,NA,11.817,12.375,12.315,12.348
"1063",2019-07-24 12:30:00,NA,11.814,12.378,12.312,12.348
"1064",2019-07-24 12:45:00,NA,11.811,12.375,12.312,12.348
"1065",2019-07-24 13:00:00,NA,11.808,12.378,12.312,12.342
"1066",2019-07-24 13:15:00,NA,11.805,12.372,12.303,12.336
"1067",2019-07-24 13:30:00,NA,11.805,12.369,12.303,12.339
"1068",2019-07-24 13:45:00,NA,11.802,12.372,12.306,12.333
"1069",2019-07-24 14:00:00,NA,11.805,12.369,12.303,12.33
"1070",2019-07-24 14:15:00,NA,11.802,12.366,12.297,12.333
"1071",2019-07-24 14:30:00,NA,11.802,12.366,12.3,12.336
"1072",2019-07-24 14:45:00,NA,11.802,12.369,12.303,12.336
"1073",2019-07-24 15:00:00,NA,11.799,12.369,12.303,12.33
"1074",2019-07-24 15:15:00,NA,11.799,12.369,12.303,12.33
"1075",2019-07-24 15:30:00,NA,11.799,12.366,12.297,12.33
"1076",2019-07-24 15:45:00,NA,11.799,12.366,12.297,12.327
"1077",2019-07-24 16:00:00,NA,11.799,12.363,12.297,12.324
"1078",2019-07-24 16:15:00,NA,11.79,12.366,12.291,12.321
"1079",2019-07-24 16:30:00,NA,11.79,12.366,12.297,12.324
"1080",2019-07-24 16:45:00,NA,11.79,12.369,12.303,12.33
"1081",2019-07-24 17:00:00,NA,11.787,12.369,12.3,12.327
"1082",2019-07-24 17:15:00,NA,11.79,12.372,12.306,12.333
"1083",2019-07-24 17:30:00,NA,11.787,12.375,12.306,12.333
"1084",2019-07-24 17:45:00,NA,11.796,12.375,12.306,12.33
"1085",2019-07-24 18:00:00,NA,11.796,12.372,12.3,12.324
"1086",2019-07-24 18:15:00,NA,11.793,12.366,12.297,12.321
"1087",2019-07-24 18:30:00,NA,11.79,12.366,12.297,12.318
"1088",2019-07-24 18:45:00,NA,11.79,12.366,12.291,12.318
"1089",2019-07-24 19:00:00,NA,11.787,12.363,12.294,12.315
"1090",2019-07-24 19:15:00,NA,11.787,12.36,12.294,12.312
"1091",2019-07-24 19:30:00,NA,11.787,12.36,12.291,12.312
"1092",2019-07-24 19:45:00,NA,11.793,12.36,12.291,12.312
"1093",2019-07-24 20:00:00,NA,11.796,12.36,12.288,12.312
"1094",2019-07-24 20:15:00,NA,11.799,12.363,12.291,12.309
"1095",2019-07-24 20:30:00,NA,11.802,12.363,12.291,12.312
"1096",2019-07-24 20:45:00,NA,11.799,12.363,12.291,12.312
"1097",2019-07-24 21:00:00,NA,11.796,12.363,12.294,12.312
"1098",2019-07-24 21:15:00,NA,11.793,12.366,12.291,12.315
"1099",2019-07-24 21:30:00,NA,11.787,12.366,12.291,12.309
"1100",2019-07-24 21:45:00,NA,11.79,12.363,12.291,12.312
"1101",2019-07-24 22:00:00,NA,11.787,12.363,12.291,12.312
"1102",2019-07-24 22:15:00,NA,11.787,12.366,12.291,12.312
"1103",2019-07-24 22:30:00,NA,11.787,12.366,12.294,12.312
"1104",2019-07-24 22:45:00,NA,11.787,12.366,12.294,12.312
"1105",2019-07-24 23:00:00,NA,11.784,12.366,12.294,12.312
"1106",2019-07-24 23:15:00,NA,11.79,12.369,12.297,12.315
"1107",2019-07-24 23:30:00,NA,11.79,12.372,12.297,12.315
"1108",2019-07-24 23:45:00,NA,11.79,12.372,12.3,12.315
"1109",2019-07-25 00:00:00,NA,11.79,12.375,12.303,12.318
"1110",2019-07-25 00:15:00,NA,11.793,12.375,12.3,12.315
"1111",2019-07-25 00:30:00,NA,11.793,12.372,12.3,12.315
"1112",2019-07-25 00:45:00,NA,11.793,12.375,12.3,12.318
"1113",2019-07-25 01:00:00,NA,11.793,12.378,12.306,12.318
"1114",2019-07-25 01:15:00,NA,11.79,12.378,12.309,12.321
"1115",2019-07-25 01:30:00,NA,11.793,12.381,12.306,12.321
"1116",2019-07-25 01:45:00,NA,11.796,12.381,12.306,12.321
"1117",2019-07-25 02:00:00,NA,11.796,12.384,12.309,12.321
"1118",2019-07-25 02:15:00,NA,11.796,12.384,12.309,12.321
"1119",2019-07-25 02:30:00,NA,11.802,12.384,12.312,12.318
"1120",2019-07-25 02:45:00,NA,11.805,12.387,12.312,12.321
"1121",2019-07-25 03:00:00,NA,11.805,12.39,12.312,12.321
"1122",2019-07-25 03:15:00,NA,11.802,12.39,12.312,12.324
"1123",2019-07-25 03:30:00,NA,11.802,12.387,12.312,12.321
"1124",2019-07-25 03:45:00,NA,11.805,12.39,12.315,12.324
"1125",2019-07-25 04:00:00,NA,11.808,12.396,12.321,12.33
"1126",2019-07-25 04:15:00,NA,11.811,12.399,12.324,12.33
"1127",2019-07-25 04:30:00,NA,11.811,12.402,12.324,12.33
"1128",2019-07-25 04:45:00,NA,11.811,12.402,12.33,12.333
"1129",2019-07-25 05:00:00,NA,11.814,12.408,12.333,12.336
"1130",2019-07-25 05:15:00,NA,11.814,12.408,12.333,12.333
"1131",2019-07-25 05:30:00,NA,11.817,12.411,12.33,12.336
"1132",2019-07-25 05:45:00,NA,11.82,12.414,12.342,12.342
"1133",2019-07-25 06:00:00,NA,11.817,12.42,12.345,12.342
"1134",2019-07-25 06:15:00,NA,11.82,12.423,12.345,12.348
"1135",2019-07-25 06:30:00,NA,11.82,12.432,12.348,12.348
"1136",2019-07-25 06:45:00,NA,11.823,12.429,12.348,12.354
"1137",2019-07-25 07:00:00,NA,11.829,12.435,12.354,12.354
"1138",2019-07-25 07:15:00,NA,11.829,12.435,12.36,12.357
"1139",2019-07-25 07:30:00,NA,11.835,12.438,12.36,12.357
"1140",2019-07-25 07:45:00,NA,11.835,12.441,12.366,12.36
"1141",2019-07-25 08:00:00,NA,11.838,12.444,12.366,12.36
"1142",2019-07-25 08:15:00,NA,11.844,12.45,12.366,12.363
"1143",2019-07-25 08:30:00,NA,11.847,12.447,12.375,12.366
"1144",2019-07-25 08:45:00,NA,11.85,12.456,12.372,12.366
"1145",2019-07-25 09:00:00,NA,11.853,12.459,12.378,12.375
"1146",2019-07-25 09:15:00,NA,11.859,12.456,12.378,12.369
"1147",2019-07-25 09:30:00,NA,11.862,12.459,12.378,12.378
"1148",2019-07-25 09:45:00,NA,11.865,12.459,12.378,12.378
"1149",2019-07-25 10:00:00,NA,11.868,12.462,12.381,12.375
"1150",2019-07-25 10:15:00,NA,11.871,12.462,12.384,12.378
"1151",2019-07-25 10:30:00,NA,11.874,12.462,12.387,12.378
"1152",2019-07-25 10:45:00,NA,11.877,12.468,12.387,12.381
"1153",2019-07-25 11:00:00,NA,11.88,12.471,12.393,12.381
"1154",2019-07-25 11:15:00,NA,11.883,12.471,12.39,12.387
"1155",2019-07-25 11:30:00,NA,11.889,12.471,12.396,12.384
"1156",2019-07-25 11:45:00,NA,11.892,12.474,12.39,12.381
"1157",2019-07-25 12:00:00,NA,11.892,12.474,12.393,12.384
"1158",2019-07-25 12:15:00,NA,11.892,12.477,12.39,12.387
"1159",2019-07-25 12:30:00,NA,11.895,12.477,12.396,12.384
"1160",2019-07-25 12:45:00,NA,11.895,12.48,12.408,12.39
"1161",2019-07-25 13:00:00,NA,11.901,12.486,12.402,12.393
"1162",2019-07-25 13:15:00,NA,11.901,12.483,12.399,12.39
"1163",2019-07-25 13:30:00,NA,11.904,12.486,12.399,12.393
"1164",2019-07-25 13:45:00,NA,11.907,12.483,12.402,12.393
"1165",2019-07-25 14:00:00,NA,11.91,12.489,12.405,12.399
"1166",2019-07-25 14:15:00,NA,11.91,12.489,12.414,12.399
"1167",2019-07-25 14:30:00,NA,11.91,12.492,12.414,12.396
"1168",2019-07-25 14:45:00,NA,11.913,12.495,12.408,12.402
"1169",2019-07-25 15:00:00,NA,11.916,12.495,12.411,12.405
"1170",2019-07-25 15:15:00,NA,11.916,12.495,12.408,12.402
"1171",2019-07-25 15:30:00,NA,11.916,12.498,12.414,12.402
"1172",2019-07-25 15:45:00,NA,11.916,12.495,12.411,12.402
"1173",2019-07-25 16:00:00,NA,11.919,12.495,12.411,12.405
"1174",2019-07-25 16:15:00,NA,11.919,12.498,12.417,12.402
"1175",2019-07-25 16:30:00,NA,11.928,12.498,12.417,12.405
"1176",2019-07-25 16:45:00,NA,11.925,12.504,12.417,12.408
"1177",2019-07-25 17:00:00,NA,11.928,12.501,12.42,12.411
"1178",2019-07-25 17:15:00,NA,11.934,12.504,12.42,12.411
"1179",2019-07-25 17:30:00,NA,11.928,12.501,12.42,12.411
"1180",2019-07-25 17:45:00,NA,11.934,12.501,12.42,12.408
"1181",2019-07-25 18:00:00,NA,11.931,12.504,12.423,12.411
"1182",2019-07-25 18:15:00,NA,11.937,12.504,12.42,12.411
"1183",2019-07-25 18:30:00,NA,11.937,12.504,12.423,12.411
"1184",2019-07-25 18:45:00,NA,11.931,12.507,12.423,12.411
"1185",2019-07-25 19:00:00,NA,11.937,12.504,12.42,12.411
"1186",2019-07-25 19:15:00,NA,11.937,12.504,12.423,12.414
"1187",2019-07-25 19:30:00,NA,11.94,12.507,12.426,12.414
"1188",2019-07-25 19:45:00,NA,11.94,12.507,12.423,12.414
"1189",2019-07-25 20:00:00,NA,11.94,12.507,12.426,12.414
"1190",2019-07-25 20:15:00,NA,11.94,12.507,12.423,12.411
"1191",2019-07-25 20:30:00,NA,11.94,12.507,12.426,12.414
"1192",2019-07-25 20:45:00,NA,11.94,12.51,12.426,12.414
"1193",2019-07-25 21:00:00,NA,11.943,12.51,12.426,12.417
"1194",2019-07-25 21:15:00,NA,11.943,12.51,12.426,12.417
"1195",2019-07-25 21:30:00,NA,11.946,12.513,12.429,12.42
"1196",2019-07-25 21:45:00,NA,11.943,12.513,12.432,12.42
"1197",2019-07-25 22:00:00,NA,11.943,12.513,12.432,12.42
"1198",2019-07-25 22:15:00,NA,11.946,12.516,12.432,12.423
"1199",2019-07-25 22:30:00,NA,11.946,12.519,12.435,12.426
"1200",2019-07-25 22:45:00,NA,11.946,12.519,12.435,12.423
"1201",2019-07-25 23:00:00,NA,11.946,12.516,12.432,12.426
"1202",2019-07-25 23:15:00,NA,11.949,12.519,12.435,12.423
"1203",2019-07-25 23:30:00,NA,11.946,12.516,12.432,12.423
"1204",2019-07-25 23:45:00,NA,11.949,12.519,12.435,12.426
"1205",2019-07-26 00:00:00,NA,11.949,12.519,12.435,12.426
"1206",2019-07-26 00:15:00,NA,11.949,12.522,12.438,12.426
"1207",2019-07-26 00:30:00,NA,11.952,12.522,12.438,12.429
"1208",2019-07-26 00:45:00,NA,11.955,12.525,12.441,12.432
"1209",2019-07-26 01:00:00,NA,11.955,12.525,12.441,12.432
"1210",2019-07-26 01:15:00,NA,11.955,12.522,12.438,12.429
"1211",2019-07-26 01:30:00,NA,11.955,12.525,12.441,12.432
"1212",2019-07-26 01:45:00,NA,11.958,12.525,12.438,12.429
"1213",2019-07-26 02:00:00,NA,11.955,12.525,12.441,12.429
"1214",2019-07-26 02:15:00,NA,11.958,12.528,12.444,12.432
"1215",2019-07-26 02:30:00,NA,11.958,12.531,12.447,12.441
"1216",2019-07-26 02:45:00,NA,11.958,12.555,12.474,12.465
"1217",2019-07-26 03:00:00,NA,11.961,12.552,12.465,12.453
"1218",2019-07-26 03:15:00,NA,11.961,12.549,12.465,12.456
"1219",2019-07-26 03:30:00,NA,11.964,12.549,12.465,12.45
"1220",2019-07-26 03:45:00,NA,11.967,12.549,12.468,12.456
"1221",2019-07-26 04:00:00,NA,11.967,12.552,12.465,12.453
"1222",2019-07-26 04:15:00,NA,11.967,12.549,12.465,12.456
"1223",2019-07-26 04:30:00,NA,11.967,12.552,12.471,12.456
"1224",2019-07-26 04:45:00,NA,11.967,12.555,12.465,12.456
"1225",2019-07-26 05:00:00,NA,11.967,12.552,12.468,12.459
"1226",2019-07-26 05:15:00,NA,11.967,12.552,12.468,12.456
"1227",2019-07-26 05:30:00,NA,11.97,12.555,12.471,12.459
"1228",2019-07-26 05:45:00,NA,11.991,12.558,12.474,12.462
"1229",2019-07-26 06:00:00,NA,11.994,12.558,12.474,12.459
"1230",2019-07-26 06:15:00,NA,11.991,12.558,12.474,12.462
"1231",2019-07-26 06:30:00,NA,11.991,12.558,12.471,12.462
"1232",2019-07-26 06:45:00,NA,11.991,12.561,12.477,12.462
"1233",2019-07-26 07:00:00,NA,11.991,12.564,12.477,12.465
"1234",2019-07-26 07:15:00,NA,11.991,12.561,12.471,12.465
"1235",2019-07-26 07:30:00,NA,11.994,12.57,12.48,12.471
"1236",2019-07-26 07:45:00,NA,11.991,12.57,12.483,12.471
"1237",2019-07-26 08:00:00,NA,12,12.567,12.477,12.468
"1238",2019-07-26 08:15:00,NA,11.997,12.57,12.483,12.474
"1239",2019-07-26 08:30:00,NA,11.997,12.573,12.489,12.471
"1240",2019-07-26 08:45:00,NA,11.997,12.579,12.489,12.48
"1241",2019-07-26 09:00:00,NA,12.003,12.576,12.492,12.48
"1242",2019-07-26 09:15:00,NA,12.006,12.576,12.492,12.48
"1243",2019-07-26 09:30:00,NA,12.006,12.576,12.492,12.48
"1244",2019-07-26 09:45:00,NA,12.003,12.582,12.492,12.48
"1245",2019-07-26 10:00:00,NA,12.006,12.585,12.495,12.483
"1246",2019-07-26 10:15:00,NA,12,12.582,12.492,12.483
"1247",2019-07-26 10:30:00,NA,12.012,12.585,12.501,12.486
"1248",2019-07-26 10:45:00,NA,12.012,12.585,12.498,12.483
"1249",2019-07-26 11:00:00,NA,12.006,12.585,12.498,12.486
"1250",2019-07-26 11:15:00,NA,12.009,12.588,12.501,12.489
"1251",2019-07-26 11:30:00,NA,12.015,12.585,12.498,12.486
"1252",2019-07-26 11:45:00,NA,12.021,12.582,12.498,12.483
"1253",2019-07-26 12:00:00,NA,12.018,12.585,12.498,12.486
"1254",2019-07-26 12:15:00,NA,12.027,12.585,12.498,12.483
"1255",2019-07-26 12:30:00,NA,12.024,12.585,12.498,12.483
"1256",2019-07-26 12:45:00,NA,12.018,12.585,12.495,12.483
"1257",2019-07-26 13:00:00,NA,12.027,12.585,12.495,12.483
"1258",2019-07-26 13:15:00,NA,12.03,12.582,12.495,12.48
"1259",2019-07-26 13:30:00,NA,12.027,12.579,12.489,12.48
"1260",2019-07-26 13:45:00,NA,12.027,12.579,12.492,12.477
