"","new_time","mon_PT_","2091437","2093013","2024014","2093007"
"734",2019-07-21 02:15:00,NA,2.2371070776,2.80428043,2.7493014988,2.812311696
"735",2019-07-21 02:30:00,NA,2.23428043,2.8003014988,2.746311696,2.8122301184
"736",2019-07-21 02:45:00,NA,2.2333014988,2.800311696,2.7462301184,2.8088630192
"737",2019-07-21 03:00:00,NA,2.230311696,2.7972301184,2.7398630192,2.8057304556
"738",2019-07-21 03:15:00,NA,2.2302301184,2.7998630192,2.7427304556,2.8051594124
"739",2019-07-21 03:30:00,NA,2.2268630192,2.7967304556,2.7391594124,2.8037012128
"740",2019-07-21 03:45:00,NA,2.2267304556,2.7961594124,2.7377012128,2.799028872
"741",2019-07-21 04:00:00,NA,2.2231594124,2.7917012128,2.733028872,2.7977134332
"742",2019-07-21 04:15:00,NA,2.2217012128,2.790028872,2.7317134332,2.7946828416
"743",2019-07-21 04:30:00,NA,2.217028872,2.7857134332,2.7316828416,2.797295348
"744",2019-07-21 04:45:00,NA,2.2187134332,2.7886828416,2.731295348,2.7952436876
"745",2019-07-21 05:00:00,NA,2.2156828416,2.785295348,2.7322436876,2.7978459968
"746",2019-07-21 05:15:00,NA,2.215295348,2.7862436876,2.7318459968,2.7941831788
"747",2019-07-21 05:30:00,NA,2.2132436876,2.7858459968,2.7281831788,2.7945094892
"748",2019-07-21 05:45:00,NA,2.2128459968,2.7821831788,2.7285094892,2.7914890948
"749",2019-07-21 06:00:00,NA,2.2121831788,2.7825094892,2.7254890948,2.7910302208
"750",2019-07-21 06:15:00,NA,2.2065094892,2.7794890948,2.7220302208,2.7876733188
"751",2019-07-21 06:30:00,NA,2.2064890948,2.7790302208,2.7186733188,2.786969712
"752",2019-07-21 06:45:00,NA,2.2090302208,2.7756733188,2.717969712,2.7862457108
"753",2019-07-21 07:00:00,NA,2.2026733188,2.774969712,2.7232457108,2.7859601892
"754",2019-07-21 07:15:00,NA,2.201969712,2.7742457108,2.7169601892,2.7830825556
"755",2019-07-21 07:30:00,NA,2.2012457108,2.7709601892,2.7140825556,2.7822667796
"756",2019-07-21 07:45:00,NA,2.2009601892,2.7710825556,2.7162667796,2.7802763024
"757",2019-07-21 08:00:00,NA,2.2040825556,2.7702667796,2.7142763024,2.7802763024
"758",2019-07-21 08:15:00,NA,2.2002667796,2.7712763024,2.7112763024,2.7811940504
"759",2019-07-21 08:30:00,NA,2.1982763024,2.7652763024,2.7121940504,2.776440132
"760",2019-07-21 08:45:00,NA,2.1982763024,2.7661940504,2.707440132,2.7732157936
"761",2019-07-21 09:00:00,NA,2.1991940504,2.761440132,2.7072157936,2.7731219956
"762",2019-07-21 09:15:00,NA,2.197440132,2.7612157936,2.7071219956,2.77084802
"763",2019-07-21 09:30:00,NA,2.1912157936,2.7581219956,2.70484802,2.7669404692
"764",2019-07-21 09:45:00,NA,2.1971219956,2.75584802,2.7009404692,2.7698160796
"765",2019-07-21 10:00:00,NA,2.19184802,2.7549404692,2.7008160796,2.7652355136
"766",2019-07-21 10:15:00,NA,2.1909404692,2.7548160796,2.6962355136,2.7610118496
"767",2019-07-21 10:30:00,NA,2.1908160796,2.7532355136,2.6920118496,2.7613687516
"768",2019-07-21 10:45:00,NA,2.1892355136,2.7460118496,2.6923687516,2.757020698
"769",2019-07-21 11:00:00,NA,2.1850118496,2.7433687516,2.694020698,2.7610608124
"770",2019-07-21 11:15:00,NA,2.1853687516,2.748020698,2.6920608124,2.757581544
"771",2019-07-21 11:30:00,NA,2.184020698,2.7430608124,2.688581544,2.7574061684
"772",2019-07-21 11:45:00,NA,2.1880608124,2.739581544,2.6914061684,2.7578038592
"773",2019-07-21 12:00:00,NA,2.181581544,2.7394061684,2.6858038592,2.7517956852
"774",2019-07-21 12:15:00,NA,2.1844061684,2.7398038592,2.6797956852,2.7517018872
"775",2019-07-21 12:30:00,NA,2.1788038592,2.7337956852,2.6797018872,2.7448371484
"776",2019-07-21 12:45:00,NA,2.1757956852,2.7337018872,2.6758371484,2.7415720212
"777",2019-07-21 13:00:00,NA,2.1757018872,2.7298371484,2.6725720212,2.7418371484
"778",2019-07-21 13:15:00,NA,2.1688371484,2.7265720212,2.6698371484,2.7397732676
"779",2019-07-21 13:30:00,NA,2.1685720212,2.7208371484,2.6737732676,2.7411294952
"780",2019-07-21 13:45:00,NA,2.1688371484,2.7247732676,2.6721294952,2.7407420016
"781",2019-07-21 14:00:00,NA,2.1667732676,2.7231294952,2.6687420016,2.7394551312
"782",2019-07-21 14:15:00,NA,2.1651294952,2.7227420016,2.6674551312,2.737464654
"783",2019-07-21 14:30:00,NA,2.1677420016,2.7214551312,2.668464654,2.7350356972
"784",2019-07-21 14:45:00,NA,2.1634551312,2.719464654,2.6630356972,2.7356679236
"785",2019-07-21 15:00:00,NA,2.161464654,2.7170356972,2.6636679236,2.733504094
"786",2019-07-21 15:15:00,NA,2.1590356972,2.7146679236,2.661504094,2.7287175608
"787",2019-07-21 15:30:00,NA,2.1596679236,2.715504094,2.6597175608,2.7287379552
"788",2019-07-21 15:45:00,NA,2.157504094,2.7137175608,2.6567379552,2.7279405504
"789",2019-07-21 16:00:00,NA,2.1497175608,2.7077379552,2.6559405504,2.7248895644
"790",2019-07-21 16:15:00,NA,2.1527379552,2.7069405504,2.6558895644,2.726347764
"791",2019-07-21 16:30:00,NA,2.1519405504,2.7068895644,2.657347764,2.7304470384
"792",2019-07-21 16:45:00,NA,2.1518895644,2.705347764,2.6554470384,2.727630588
"793",2019-07-21 17:00:00,NA,2.150347764,2.7094470384,2.655630588,2.7258338576
"794",2019-07-21 17:15:00,NA,2.1544470384,2.706630588,2.6538338576,2.7232723372
"795",2019-07-21 17:30:00,NA,2.148630588,2.7048338576,2.6542723372,2.7203029288
"796",2019-07-21 17:45:00,NA,2.1468338576,2.7022723372,2.6543029288,2.7199766184
"797",2019-07-21 18:00:00,NA,2.1412723372,2.7023029288,2.6479766184,2.7171805624
"798",2019-07-21 18:15:00,NA,2.1443029288,2.7019766184,2.6481805624,2.7163341948
"799",2019-07-21 18:30:00,NA,2.1409766184,2.7021805624,2.6473341948,2.7162526172
"800",2019-07-21 18:45:00,NA,2.1351805624,2.6983341948,2.6472526172,2.7155897992
"801",2019-07-21 19:00:00,NA,2.1313341948,2.6982526172,2.6435897992,2.7152430944
"802",2019-07-21 19:15:00,NA,2.1312526172,2.6975897992,2.6432430944,2.7084986988
"803",2019-07-21 19:30:00,NA,2.1305897992,2.6972430944,2.6424986988,2.7106625284
"804",2019-07-21 19:45:00,NA,2.1242430944,2.6934986988,2.6386625284,2.7107237116
"805",2019-07-21 20:00:00,NA,2.1264986988,2.6926625284,2.6387237116,2.7070710908
"806",2019-07-21 20:15:00,NA,2.1196625284,2.6897237116,2.6380710908,2.7060513708
"807",2019-07-21 20:30:00,NA,2.1167237116,2.6890710908,2.6340513708,2.7025721024
"808",2019-07-21 20:45:00,NA,2.1160710908,2.6880513708,2.6305721024,2.7018582984
"809",2019-07-21 21:00:00,NA,2.1120513708,2.6845721024,2.6328582984,2.69888889
"810",2019-07-21 21:15:00,NA,2.1115721024,2.6838582984,2.62988889,2.6986441572
"811",2019-07-21 21:30:00,NA,2.1108582984,2.68088889,2.6296441572,2.6984911992
"812",2019-07-21 21:45:00,NA,2.10788889,2.6806441572,2.6294911992,2.700767198
"813",2019-07-21 22:00:00,NA,2.1076441572,2.6774911992,2.625767198,2.6975938456
"814",2019-07-21 22:15:00,NA,2.1044911992,2.676767198,2.6255938456,2.6935741256
"815",2019-07-21 22:30:00,NA,2.106767198,2.6765938456,2.6215741256,2.6934313648
"816",2019-07-21 22:45:00,NA,2.1035938456,2.6725741256,2.6214313648,2.6897583496
"817",2019-07-21 23:00:00,NA,2.0995741256,2.6724313648,2.6207583496,2.6902580124
"818",2019-07-21 23:15:00,NA,2.0994313648,2.6717583496,2.6152580124,2.6900642656
"819",2019-07-21 23:30:00,NA,2.1017583496,2.6722580124,2.6180642656,2.6864524336
"820",2019-07-21 23:45:00,NA,2.0992580124,2.6690642656,2.6144524336,2.68606494
"821",2019-07-22 00:00:00,NA,2.0960642656,2.6654524336,2.61406494,2.6797488268
"822",2019-07-22 00:15:00,NA,2.0954524336,2.66506494,2.6107488268,2.6823307416
"823",2019-07-22 00:30:00,NA,2.09506494,2.6617488268,2.6103307416,2.679453108
"824",2019-07-22 00:45:00,NA,2.0917488268,2.6613307416,2.610453108,2.6785557544
"825",2019-07-22 01:00:00,NA,2.0913307416,2.658453108,2.6065557544,2.6741281464
"826",2019-07-22 01:15:00,NA,2.088453108,2.6605557544,2.6051281464,2.6743218932
"827",2019-07-22 01:30:00,NA,2.0875557544,2.6561281464,2.6023218932,2.6703225676
"828",2019-07-22 01:45:00,NA,2.0861281464,2.6533218932,2.6013225676,2.6703225676
"829",2019-07-22 02:00:00,NA,2.0833218932,2.6523225676,2.6013225676,2.6698534964
"830",2019-07-22 02:15:00,NA,2.0823225676,2.6523225676,2.5978534964,2.6697719188
"831",2019-07-22 02:30:00,NA,2.0793225676,2.6518534964,2.5947719188,2.6631804812
"832",2019-07-22 02:45:00,NA,2.0788534964,2.6487719188,2.5971804812,2.6628949596
"833",2019-07-22 03:00:00,NA,2.0787719188,2.6451804812,2.5938949596,2.6632926504
"834",2019-07-22 03:15:00,NA,2.0751804812,2.6478949596,2.5912926504,2.662813382
"835",2019-07-22 03:30:00,NA,2.0718949596,2.6452926504,2.593813382,2.6604660028
"836",2019-07-22 03:45:00,NA,2.0722926504,2.644813382,2.5944660028,2.6567012128
"837",2019-07-22 04:00:00,NA,2.071813382,2.6424660028,2.5907012128,2.6558650424
"838",2019-07-22 04:15:00,NA,2.0694660028,2.6417012128,2.5868650424,2.6525795208
"839",2019-07-22 04:30:00,NA,2.0687012128,2.6378650424,2.5865795208,2.6499772116
"840",2019-07-22 04:45:00,NA,2.0678650424,2.6345795208,2.5839772116,2.65020155
"841",2019-07-22 05:00:00,NA,2.0675795208,2.6349772116,2.58420155,2.6499874088
"842",2019-07-22 05:15:00,NA,2.0679772116,2.63520155,2.5839874088,2.6474768744
"843",2019-07-22 05:30:00,NA,2.06520155,2.6319874088,2.5844768744,2.6471301696
"844",2019-07-22 05:45:00,NA,2.0649874088,2.6324768744,2.5811301696,2.643844648
"845",2019-07-22 06:00:00,NA,2.0654768744,2.6291301696,2.580844648,2.643589718
"846",2019-07-22 06:15:00,NA,2.0591301696,2.628844648,2.577589718,2.6419867344
"847",2019-07-22 06:30:00,NA,2.061844648,2.628589718,2.5729867344,2.6409568172
"848",2019-07-22 06:45:00,NA,2.058589718,2.6299867344,2.5749568172,2.6374673516
"849",2019-07-22 07:00:00,NA,2.0569867344,2.6259568172,2.5744673516,2.6327338276
"850",2019-07-22 07:15:00,NA,2.0559568172,2.6224673516,2.5667338276,2.6336107868
"851",2019-07-22 07:30:00,NA,2.0554673516,2.6207338276,2.5646107868,2.6343449852
"852",2019-07-22 07:45:00,NA,2.0537338276,2.6216107868,2.5683449852,2.6339065056
"853",2019-07-22 08:00:00,NA,2.0516107868,2.6223449852,2.5679065056,2.629805208
"854",2019-07-22 08:15:00,NA,2.0493449852,2.6189065056,2.563805208,2.6313143936
"855",2019-07-22 08:30:00,NA,2.0489065056,2.611805208,2.5653143936,2.6280696608
"856",2019-07-22 08:45:00,NA,2.047805208,2.6133143936,2.5620696608,2.6263850996
"857",2019-07-22 09:00:00,NA,2.0493143936,2.6130696608,2.5603850996,2.6293443108
"858",2019-07-22 09:15:00,NA,2.0460696608,2.6113850996,2.5603443108,2.6243946224
"859",2019-07-22 09:30:00,NA,2.0443850996,2.6113443108,2.5583946224,2.6233728792
"860",2019-07-22 09:45:00,NA,2.0443443108,2.6063946224,2.5573728792,2.6210662888
"861",2019-07-22 10:00:00,NA,2.0393946224,2.6053728792,2.5520662888,2.6206380064
"862",2019-07-22 10:15:00,NA,2.0443728792,2.6060662888,2.5516380064,2.6167202584
"863",2019-07-22 10:30:00,NA,2.0450662888,2.6026380064,2.5477202584,2.6107528732
"864",2019-07-22 10:45:00,NA,2.0416380064,2.6017202584,2.5447528732,2.6110078032
"865",2019-07-22 11:00:00,NA,2.0407202584,2.5927528732,2.5420078032,2.6125149656
"866",2019-07-22 11:15:00,NA,2.0347528732,2.5900078032,2.5435149656,2.6076774464
"867",2019-07-22 11:30:00,NA,2.0350078032,2.5945149656,2.5446774464,2.60749592
"868",2019-07-22 11:45:00,NA,2.0395149656,2.5926774464,2.53849592,2.6007923132
"869",2019-07-22 12:00:00,NA,2.0376774464,2.58649592,2.5347923132,2.6064007732
"870",2019-07-22 12:15:00,NA,2.02849592,2.5857923132,2.5374007732,2.6038310788
"871",2019-07-22 12:30:00,NA,2.0277923132,2.5854007732,2.5318310788,2.5974231908
"872",2019-07-22 12:45:00,NA,2.0394007732,2.5798310788,2.5254231908,2.5976577264
"873",2019-07-22 13:00:00,NA,2.0218310788,2.5794231908,2.5256577264,2.598002408
"874",2019-07-22 13:15:00,NA,2.0244231908,2.5766577264,2.526002408,2.5927182352
"875",2019-07-22 13:30:00,NA,2.0186577264,2.577002408,2.5207182352,2.5952757092
"876",2019-07-22 13:45:00,NA,2.019002408,2.5687182352,2.5232757092,2.5937665236
"877",2019-07-22 14:00:00,NA,2.0167182352,2.5742757092,2.5217665236,2.5886659004
"878",2019-07-22 14:15:00,NA,2.0222757092,2.5697665236,2.5196659004,2.5864714792
"879",2019-07-22 14:30:00,NA,2.0177665236,2.5676659004,2.5174714792,2.5859718164
"880",2019-07-22 14:45:00,NA,2.0126659004,2.5654714792,2.5139718164,2.5815931712
"881",2019-07-22 15:00:00,NA,2.0104714792,2.5589718164,2.5125931712,2.5833654608
"882",2019-07-22 15:15:00,NA,2.0069718164,2.5635931712,2.5143654608,2.5883539148
"883",2019-07-22 15:30:00,NA,2.0055931712,2.5653654608,2.5163539148,2.5832430944
"884",2019-07-22 15:45:00,NA,2.0073654608,2.5673539148,2.5112430944,2.5824354924
"885",2019-07-22 16:00:00,NA,2.0033539148,2.5622430944,2.5104354924,2.58251707
"886",2019-07-22 16:15:00,NA,2.0042430944,2.5614354924,2.51051707,2.5807305368
"887",2019-07-22 16:30:00,NA,2.0004354924,2.56151707,2.5087305368,2.5838814716
"888",2019-07-22 16:45:00,NA,2.00051707,2.5597305368,2.5058814716,2.5773206256
"889",2019-07-22 17:00:00,NA,1.9987305368,2.5598814716,2.5083206256,2.580247222
"890",2019-07-22 17:15:00,NA,1.9988814716,2.5593206256,2.511247222,2.5781445756
"891",2019-07-22 17:30:00,NA,1.9953206256,2.559247222,2.5091445756,2.5796027752
"892",2019-07-22 17:45:00,NA,1.998247222,2.5571445756,2.5076027752,2.5773777624
"893",2019-07-22 18:00:00,NA,1.9961445756,2.5586027752,2.5083777624,2.5809997916
"894",2019-07-22 18:15:00,NA,1.9916027752,2.5563777624,2.5059997916,2.5783159048
"895",2019-07-22 18:30:00,NA,1.9953777624,2.5569997916,2.5063159048,2.5784994544
"896",2019-07-22 18:45:00,NA,1.9929997916,2.5573159048,2.5064994544,2.574816242
"897",2019-07-22 19:00:00,NA,1.9903159048,2.5544994544,2.502816242,2.5740106632
"898",2019-07-22 19:15:00,NA,1.9874994544,2.553816242,2.5020106632,2.5710820436
"899",2019-07-22 19:30:00,NA,1.989816242,2.5530106632,2.4990820436,2.5704702116
"900",2019-07-22 19:45:00,NA,1.9830106632,2.5500820436,2.4984702116,2.5676027752
"901",2019-07-22 20:00:00,NA,1.9800820436,2.5464702116,2.4956027752,2.56718469
"902",2019-07-22 20:15:00,NA,1.9794702116,2.5466027752,2.49518469,2.568051452
"903",2019-07-22 20:30:00,NA,1.9766027752,2.54618469,2.496051452,2.5645008032
"904",2019-07-22 20:45:00,NA,1.97318469,2.547051452,2.4955008032,2.564286662
"905",2019-07-22 21:00:00,NA,1.977051452,2.5435008032,2.492286662,2.5587251416
"906",2019-07-22 21:15:00,NA,1.9735008032,2.540286662,2.4897251416,2.5591942128
"907",2019-07-22 21:30:00,NA,1.970286662,2.5437251416,2.4901942128,2.5587353388
"908",2019-07-22 21:45:00,NA,1.9707251416,2.5381942128,2.4897353388,2.5563981568
"909",2019-07-22 22:00:00,NA,1.9711942128,2.5347353388,2.4843981568,2.554173144
"910",2019-07-22 22:15:00,NA,1.9677353388,2.5353981568,2.485173144,2.554122158
"911",2019-07-22 22:30:00,NA,1.9683981568,2.536173144,2.485122158,2.5519481312
"912",2019-07-22 22:45:00,NA,1.969173144,2.536122158,2.4829481312,2.5498250904
"913",2019-07-22 23:00:00,NA,1.966122158,2.5279481312,2.4778250904,2.5471004148
"914",2019-07-22 23:15:00,NA,1.9669481312,2.5288250904,2.4781004148,2.5442227812
"915",2019-07-22 23:30:00,NA,1.9678250904,2.5291004148,2.4752227812,2.5439270624
"916",2019-07-22 23:45:00,NA,1.9651004148,2.5262227812,2.4719270624,2.5403866108
"917",2019-07-23 00:00:00,NA,1.9652227812,2.5229270624,2.4713866108,2.5374783856
"918",2019-07-23 00:15:00,NA,1.9589270624,2.5223866108,2.4684783856,2.5347843016
"919",2019-07-23 00:30:00,NA,1.9613866108,2.5194783856,2.4657843016,2.5315599632
"920",2019-07-23 00:45:00,NA,1.9584783856,2.5197843016,2.4715599632,2.5345089772
"921",2019-07-23 01:00:00,NA,1.9557843016,2.5195599632,2.4685089772,2.5315395688
"922",2019-07-23 01:15:00,NA,1.9555599632,2.5165089772,2.4685395688,2.5281622724
"923",2019-07-23 01:30:00,NA,1.9525089772,2.5135395688,2.4621622724,2.5289984428
"924",2019-07-23 01:45:00,NA,1.9495395688,2.5131622724,2.4629984428,2.5292839644
"925",2019-07-23 02:00:00,NA,1.9491622724,2.5139984428,2.4632839644,2.5265286972
"926",2019-07-23 02:15:00,NA,1.9499984428,2.5112839644,2.4605286972,2.5270691488
"927",2019-07-23 02:30:00,NA,1.9472839644,2.5115286972,2.4580691488,2.5233451476
"928",2019-07-23 02:45:00,NA,1.9445286972,2.5090691488,2.4573451476,2.5242730928
"929",2019-07-23 03:00:00,NA,1.9420691488,2.5053451476,2.4552730928,2.5178855992
"930",2019-07-23 03:15:00,NA,1.9413451476,2.5062730928,2.4548855992,2.5185484172
"931",2019-07-23 03:30:00,NA,1.9392730928,2.5058855992,2.4555484172,2.5188237416
"932",2019-07-23 03:45:00,NA,1.9418855992,2.5035484172,2.4498237416,2.5163641932
"933",2019-07-23 04:00:00,NA,1.9395484172,2.5038237416,2.4473641932,2.5142513496
"934",2019-07-23 04:15:00,NA,1.9368237416,2.5013641932,2.4512513496,2.511220758
"935",2019-07-23 04:30:00,NA,1.9343641932,2.4992513496,2.448220758,2.5078434616
"936",2019-07-23 04:45:00,NA,1.9382513496,2.499220758,2.4478434616,2.5074151792
"937",2019-07-23 05:00:00,NA,1.935220758,2.4988434616,2.4444151792,2.5072112352
"938",2019-07-23 05:15:00,NA,1.9318434616,2.4984151792,2.4472112352,2.5077007008
"939",2019-07-23 05:30:00,NA,1.9284151792,2.4952112352,2.4417007008,2.5064852108
"940",2019-07-23 05:45:00,NA,1.9282112352,2.4927007008,2.4434852108,2.5077496636
"941",2019-07-23 06:00:00,NA,1.9257007008,2.4974852108,2.4447496636,2.5048618328
"942",2019-07-23 06:15:00,NA,1.9244852108,2.4957496636,2.4418618328,2.502942736
"943",2019-07-23 06:30:00,NA,1.9287496636,2.4928618328,2.439942736,2.5021881432
"944",2019-07-23 06:45:00,NA,1.9258618328,2.493942736,2.4391881432,2.4979236904
"945",2019-07-23 07:00:00,NA,1.926942736,2.4901881432,2.4349236904,2.4980358596
"946",2019-07-23 07:15:00,NA,1.9231881432,2.4859236904,2.4320358596,2.4964430732
"947",2019-07-23 07:30:00,NA,1.9189236904,2.4830358596,2.4334430732,2.4958006496
"948",2019-07-23 07:45:00,NA,1.9190358596,2.4874430732,2.4328006496,2.494707526
"949",2019-07-23 08:00:00,NA,1.9204430732,2.4838006496,2.434707526,2.4934226788
"950",2019-07-23 08:15:00,NA,1.9198006496,2.482707526,2.4304226788,2.4911058912
"951",2019-07-23 08:30:00,NA,1.918707526,2.4814226788,2.4311058912,2.4931249368
"952",2019-07-23 08:45:00,NA,1.9174226788,2.4791058912,2.4271249368,2.48840161
"953",2019-07-23 09:00:00,NA,1.9181058912,2.4811249368,2.42540161,2.4873492752
"954",2019-07-23 09:15:00,NA,1.9171249368,2.47640161,2.4273492752,2.4845654396
"955",2019-07-23 09:30:00,NA,1.90940161,2.4753492752,2.4215654396,2.4802275832
"956",2019-07-23 09:45:00,NA,1.9143492752,2.4725654396,2.4172275832,2.4829502356
"957",2019-07-23 10:00:00,NA,1.9115654396,2.4712275832,2.4199502356,2.4744335504
"958",2019-07-23 10:15:00,NA,1.9072275832,2.4709502356,2.4144335504,2.4789305156
"959",2019-07-23 10:30:00,NA,1.9099502356,2.4624335504,2.4129305156,2.4727673604
"960",2019-07-23 10:45:00,NA,1.9014335504,2.4639305156,2.4127673604,2.4756939568
"961",2019-07-23 11:00:00,NA,1.9059305156,2.4607673604,2.4096939568,2.4748251716
"962",2019-07-23 11:15:00,NA,1.9057673604,2.4606939568,2.4148251716,2.4694084352
"963",2019-07-23 11:30:00,NA,1.9056939568,2.4628251716,2.4064084352,2.4718863548
"964",2019-07-23 11:45:00,NA,1.9078251716,2.4604084352,2.4058863548,2.4668367176
"965",2019-07-23 12:00:00,NA,1.9024084352,2.4598863548,2.4068367176,2.4671222392
"966",2019-07-23 12:15:00,NA,1.9018863548,2.4548367176,2.4041222392,2.4683459032
"967",2019-07-23 12:30:00,NA,1.8998367176,2.4521222392,2.4053459032,2.4627558144
"968",2019-07-23 12:45:00,NA,1.8971222392,2.4533459032,2.3997558144,2.4589298412
"969",2019-07-23 13:00:00,NA,1.8953459032,2.4447558144,2.3989298412,2.46483402
"970",2019-07-23 13:15:00,NA,1.8927558144,2.4469298412,2.39883402,2.465505012
"971",2019-07-23 13:30:00,NA,1.8859298412,2.45283402,2.402505012,2.4620563352
"972",2019-07-23 13:45:00,NA,1.88883402,2.453505012,2.3990563352,2.4571290644
"973",2019-07-23 14:00:00,NA,1.895505012,2.4500563352,2.3971290644,2.4594520028
"974",2019-07-23 14:15:00,NA,1.8890563352,2.4481290644,2.3964520028,2.4598680648
"975",2019-07-23 14:30:00,NA,1.8871290644,2.4504520028,2.4028680648,2.4618055328
"976",2019-07-23 14:45:00,NA,1.8894520028,2.4508680648,2.3988055328,2.4619992796
"977",2019-07-23 15:00:00,NA,1.8928680648,2.4498055328,2.3989992796,2.4569476192
"978",2019-07-23 15:15:00,NA,1.8918055328,2.4469992796,2.3909476192,2.4514064932
"979",2019-07-23 15:30:00,NA,1.8919992796,2.4479476192,2.3914064932,2.455118274
"980",2019-07-23 15:45:00,NA,1.8899476192,2.4484064932,2.395118274,2.4552508376
"981",2019-07-23 16:00:00,NA,1.8904064932,2.452118274,2.3982508376,2.4580468936
"982",2019-07-23 16:15:00,NA,1.891118274,2.4492508376,2.3950468936,2.455628134
"983",2019-07-23 16:30:00,NA,1.8882508376,2.4490468936,2.392628134,2.4527708948
"984",2019-07-23 16:45:00,NA,1.8880468936,2.449628134,2.3957708948,2.4543718552
"985",2019-07-23 17:00:00,NA,1.885628134,2.4467708948,2.3943718552,2.4513208692
"986",2019-07-23 17:15:00,NA,1.8827708948,2.4453718552,2.3913208692,2.4499238528
"987",2019-07-23 17:30:00,NA,1.8843718552,2.4423208692,2.3869238528,2.4431488656
"988",2019-07-23 17:45:00,NA,1.8813208692,2.4379238528,2.3831488656,2.445259686
"989",2019-07-23 18:00:00,NA,1.8739238528,2.4401488656,2.385259686,2.4423922496
"990",2019-07-23 18:15:00,NA,1.8701488656,2.439259686,2.3883922496,2.4423412636
"991",2019-07-23 18:30:00,NA,1.875259686,2.4393922496,2.3883412636,2.4422290944
"992",2019-07-23 18:45:00,NA,1.8723922496,2.4363412636,2.3822290944,2.4391883056
"993",2019-07-23 19:00:00,NA,1.8723412636,2.4392290944,2.3821883056,2.4380054304
"994",2019-07-23 19:15:00,NA,1.8722290944,2.4331883056,2.3780054304,2.43467912
"995",2019-07-23 19:30:00,NA,1.8691883056,2.4350054304,2.38067912,2.4336797944
"996",2019-07-23 19:45:00,NA,1.8680054304,2.43167912,2.3796797944,2.4299252016
"997",2019-07-23 20:00:00,NA,1.86767912,2.4276797944,2.3759252016,2.43014954
"998",2019-07-23 20:15:00,NA,1.8606797944,2.4269252016,2.37614954,2.4316689228
"999",2019-07-23 20:30:00,NA,1.8599252016,2.43314954,2.3806689228,2.4314853732
"1000",2019-07-23 20:45:00,NA,1.85414954,2.4316689228,2.3774853732,2.4311386684
"1001",2019-07-23 21:00:00,NA,1.8556689228,2.4284853732,2.3741386684,2.429902784
"1002",2019-07-23 21:15:00,NA,1.8584853732,2.4311386684,2.375902784,2.4326356336
"1003",2019-07-23 21:30:00,NA,1.8581386684,2.426902784,2.3756356336,2.4312671856
"1004",2019-07-23 21:45:00,NA,1.856902784,2.4296356336,2.3772671856,2.4294296664
"1005",2019-07-23 22:00:00,NA,1.8596356336,2.4282671856,2.3754296664,2.430021104
"1006",2019-07-23 22:15:00,NA,1.8582671856,2.4264296664,2.373021104,2.4276125416
"1007",2019-07-23 22:30:00,NA,1.8624296664,2.424021104,2.3646125416,2.4226322616
"1008",2019-07-23 22:45:00,NA,1.863021104,2.4246125416,2.3716322616,2.4239375032
"1009",2019-07-23 23:00:00,NA,1.8606125416,2.4226322616,2.3699375032,2.4230789152
"1010",2019-07-23 23:15:00,NA,1.8586322616,2.4209375032,2.3690789152,2.4207111416
"1011",2019-07-23 23:30:00,NA,1.8659375032,2.4200789152,2.3667111416,2.4149986864
"1012",2019-07-23 23:45:00,NA,1.8650789152,2.4177111416,2.3609986864,2.4133141252
"1013",2019-07-24 00:00:00,NA,1.8627111416,2.4149986864,2.3593141252,2.413363088
"1014",2019-07-24 00:15:00,NA,1.8599986864,2.4163141252,2.365363088,2.4107505816
"1015",2019-07-24 00:30:00,NA,1.8583141252,2.419363088,2.3627505816,2.4136792012
"1016",2019-07-24 00:45:00,NA,1.861363088,2.4167505816,2.3596792012,2.4073141252
"1017",2019-07-24 01:00:00,NA,1.8587505816,2.4136792012,2.3533141252,2.4008572744
"1018",2019-07-24 01:15:00,NA,1.8556792012,2.4103141252,2.3498572744,2.4030598696
"1019",2019-07-24 01:30:00,NA,1.8493141252,2.4038572744,2.3520598696,2.404711816
"1020",2019-07-24 01:45:00,NA,1.8458572744,2.4090598696,2.353711816,2.4055989724
"1021",2019-07-24 02:00:00,NA,1.8450598696,2.407711816,2.3545989724,2.4028742968
"1022",2019-07-24 02:15:00,NA,1.843711816,2.4055989724,2.3548742968,2.4016404356
"1023",2019-07-24 02:30:00,NA,1.8445989724,2.4058742968,2.3476404356,2.3977716504
"1024",2019-07-24 02:45:00,NA,1.8418742968,2.4016404356,2.3497716504,2.4008206132
"1025",2019-07-24 03:00:00,NA,1.8406404356,2.4067716504,2.3528206132,2.403410702
"1026",2019-07-24 03:15:00,NA,1.8397716504,2.4128206132,2.358410702,2.4056234944
"1027",2019-07-24 03:30:00,NA,1.8428206132,2.409410702,2.3576234944,2.4070612996
"1028",2019-07-24 03:45:00,NA,1.845410702,2.4086234944,2.3560612996,2.3998784244
"1029",2019-07-24 04:00:00,NA,1.8416234944,2.4070612996,2.3488784244,2.3944086788
"1030",2019-07-24 04:15:00,NA,1.8430612996,2.4028784244,2.3494086788,2.3939987676
"1031",2019-07-24 04:30:00,NA,1.8388784244,2.4034086788,2.3489987676,2.3946615856
"1032",2019-07-24 04:45:00,NA,1.8394086788,2.4059987676,2.3526615856,2.3947635576
"1033",2019-07-24 05:00:00,NA,1.8449987676,2.4066615856,2.3497635576,2.39321156
