"","new_time","2024021","2024030","2093022","2024031","2075532"
"1",2019-07-13 16:00:00,213.427522945601,213.486090857785,213.496936026659,213.527528998128,NA
"2",2019-07-13 16:15:00,213.428583454401,213.487151366585,213.497996535459,213.528589506928,NA
"3",2019-07-13 16:30:00,213.436233377601,213.497801289785,213.508646458659,213.536239430128,NA
"4",2019-07-13 16:45:00,213.435499179201,213.500067091385,213.507912260259,213.538505231728,NA
"5",2019-07-13 17:00:00,213.442969599201,213.501537511385,213.509382680259,213.539975651728,213.522740463028
"6",2019-07-13 17:15:00,213.439959402001,213.501527314185,213.512372483059,213.542965454528,213.519730265828
"7",2019-07-13 17:30:00,213.441144300401,213.502712212585,213.510557381459,213.541150352928,213.520915164228
"8",2019-07-13 17:45:00,213.444705146401,213.506273058585,213.514118227459,213.544711198928,213.524476010228
"9",2019-07-13 18:00:00,213.446112360001,213.507680272185,213.515525441059,213.549118412528,213.525883223828
"10",2019-07-13 18:15:00,213.453794898001,213.515362810185,213.520207979059,213.550800950528,213.530565761828
"11",2019-07-13 18:30:00,213.460957378801,213.516525290985,213.524370459859,213.554963431328,213.534728242628
"12",2019-07-13 18:45:00,213.457651462801,213.519219374985,213.527064543859,213.557657515328,213.534422326628
"13",2019-07-13 19:00:00,213.460009039201,213.521576951385,213.529422120259,213.560015091728,213.536779903028
"14",2019-07-13 19:15:00,213.461365266801,213.522933178985,213.533778347859,213.564371319328,213.541136130628
"15",2019-07-13 19:30:00,213.464253097601,213.525821009785,213.536666178659,213.564259150128,213.544023961428
"16",2019-07-13 19:45:00,213.470569210801,213.526137122985,213.536982291859,213.567575263328,213.544340074628
"17",2019-07-13 20:00:00,213.470161322801,213.528729234985,213.536574403859,213.567167375328,213.543932186628
"18",2019-07-13 20:15:00,213.473365266801,213.531933178985,213.539778347859,213.570371319328,213.547136130628
"19",2019-07-13 20:30:00,213.476977098801,213.535545010985,213.543390179859,213.570983151328,213.550747962628
"20",2019-07-13 20:45:00,213.476762957601,213.538330869785,213.543176038659,213.573769010128,213.550533821428
"21",2019-07-13 21:00:00,213.482497830401,213.538065742585,213.545910911459,213.576503882928,213.550268694228
"22",2019-07-13 21:15:00,213.486609325201,213.542177237385,213.547022406259,213.574615377728,213.554380189028
"23",2019-07-13 21:30:00,213.487343523601,213.542911435785,213.550756604659,213.578349576128,213.555114387428
"24",2019-07-13 21:45:00,213.491342849201,213.546910761385,213.551755930259,213.582348901728,213.556113713028
"25",2019-07-13 22:00:00,213.492199414001,213.550767326185,213.555612495059,213.583205466528,213.559970277828
"26",2019-07-13 22:15:00,213.495709274001,213.551277186185,213.556122355059,213.583715326528,213.560480137828
"27",2019-07-13 22:30:00,213.499055978801,213.557623890985,213.556469059859,213.587062031328,213.560826842628
"28",2019-07-13 22:45:00,213.501393160801,213.556961072985,213.558806241859,213.589399213328,213.563164024628
"29",2019-07-13 23:00:00,213.505728994001,213.558296906185,213.560142075059,213.590735046528,213.567499857828
"30",2019-07-13 23:15:00,213.509157276401,213.558725188585,213.560570357459,213.591163328928,213.564928140228
"31",2019-07-13 23:30:00,213.512096093201,213.564664005385,213.566509174259,213.594102145728,213.567866957028
