Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01908E+13,,QF1,1,Discharge,EE/MH/DF,Robert's new boat,8/9/2019,10:34:13,10:35:00,-6,0.310000002,13.92000008,BT,Left,2,1,10.6,4,0,1,0,,,,VB,,,,25.078,75.73257446,-0.004,0.56,-140,26.1,,,0,58.65079187,-111.3114069,-0.294575518,
2.01908E+13,,QF1,1,Discharge,EE/MH/DF,Robert's new boat,8/9/2019,10:35:29,10:37:34,-6,0.310000002,13.92000008,BT,Left,0,1,10.56,4,4,1,1,,,,VB,,,,100.801,458.4334106,0.498,0.792,1.590361446,70.8,,,2,58.65042534,-111.3111682,228.073012,
2.01908E+13,,QF1,1,Discharge,EE/MH/DF,Robert's new boat,8/9/2019,10:37:38,10:39:48,-6,0.310000002,13.92000008,BT,Right,,0,10.53,4,4,0,1,,,,VB,,,,81.229,323.740509,0,0.652,65535,0,,,0,58.65024793,-111.3108276,0,
2.01908E+13,,QF1,1,Discharge,EE/MH/DF,Robert's new boat,8/9/2019,10:40:43,10:42:53,-6,0.310000002,13.92000008,BT,Right,0,1,10.5,4,8,1,1,,,,VB,,,,100.77,434.7846375,0.527,0.71,1.347248577,69.8,,,2,58.65031217,-111.3101489,229.3439873,
2.01908E+13,,QF1,1,Discharge,EE/MH/DF,Robert's new boat,8/9/2019,10:47:31,10:49:42,-6,0.310000002,13.92000008,BT,Left,2,1,10.44,4,8,1,1,,,,VB,,,,105.191,405.6923523,0.576,0.744,1.291666667,72.5,,,2,58.6496792,-111.3031153,233.7301204,
2.01908E+13,,QF1,1,Discharge,EE/MH/DF,Robert's new boat,8/9/2019,10:49:46,10:52:12,-6,0.310000002,13.92000008,BT,Right,2,1,10.41,8,4,1,1,,,,VB,,,,103.936,397.9606628,0.588,0.691,1.175170068,71.9,,,2,58.64960504,-111.3030881,234.0176212,
2.01908E+13,,QF3,,Discharge,"EE, MH, DF",Robert's New Boat,8/9/2019,11:39:09,11:41:42,-6,0.310000002,13.90999985,BT,Right,2,1,10.33,10,4,1,1,,,,VB,,,,101.885,399.7174683,0.583,0.638,1.094339623,71.1,,,2,58.6496312,-111.302858,233.1215395,
2.01908E+13,,QF3,,Discharge,"EE, MH, DF",Robert's New Boat,8/9/2019,11:41:49,11:44:29,-6,0.310000002,13.90999985,BT,Left,2,1,10.29,4,10,1,1,,,,VB,,,,108.243,406.7196655,0.599,0.644,1.075125209,71.3,,,2,58.64957226,-111.3026806,243.701018,
2.01908E+13,,QF3,,Discharge,"EE, MH, DF",Robert's New Boat,8/9/2019,11:44:57,11:52:04,-6,0.310000002,13.90999985,BT,Right,2,1,10.24,10,4,1,1,,,,VB,,,,117.734,388.4584045,0.619,0.505,0.815831987,71.9,,,2,58.64960257,-111.3023429,240.5114587,
2.01908E+13,,QF3,,Discharge,"EE, MH, DF",Robert's New Boat,8/9/2019,12:26:49,12:30:03,-6,0.310000002,13.90999985,BT,Right,2,1,10.16,7,3,0,1,,,,VB,,,,117.083,520.1807861,0.423,0.593,1.401891253,69.9,,,2,58.65045803,-111.3130476,220.2895682,
