Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01908E+13,,EM11-1,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:12:25,15:14:40,-6,0.349999994,14,BT,Right,2,1,10.5,6,3,1,1,,,,VB,,,,73.711,330.5181274,0.658,0.513,0.779635258,69.7,,,2,58.48154953,-111.4869775,217.4101267,
2.01908E+13,,EM11-1,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:14:45,15:16:31,-6,0.349999994,14,BT,Left,2,1,10.47,2,6,1,1,,,,VB,,,,72.356,333.2866516,0.666,0.673,1.010510511,68.9,,,2,58.48145148,-111.4868293,222.1280204,
2.01908E+13,,EM11-1,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:16:36,15:19:37,-6,0.349999994,14,BT,Right,2,1,10.43,6,4,1,1,,,,VB,,,,69.69,327.128418,0.636,0.42,0.660377358,70,,,2,58.48153871,-111.4869292,208.1124732,
2.01908E+13,,EM11-2,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:25:29,15:28:38,-6,0.349999994,14,BT,Right,2,1,10.39,6,4,1,1,,,,VB,,,,128.924,422.6662598,0.799,0.66,0.826032541,68.7,,,2,58.47652554,-111.4847652,337.7452157,
2.01908E+13,,EM11-2,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:28:48,15:31:49,-6,0.349999994,14,BT,Left,2,1,10.38,4,6,1,1,,,,VB,,,,128.694,426.2862549,0.789,0.695,0.88086185,67.5,,,2,58.47655286,-111.4847419,336.268796,
2.01908E+13,,EM11-2,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:31:53,15:36:56,-6,0.349999994,14,BT,Right,2,1,10.33,6,4,1,1,,,,VB,,,,134.125,431.9702148,0.773,0.626,0.809831824,69.9,,,2,58.47656977,-111.4846666,334.0773535,
2.01908E+13,,EM11-2,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:41:53,15:43:54,-6,0.349999994,14,BT,Right,2,1,10.32,4,2,1,1,,,,VB,,,,76.862,188.0895996,0.647,0.624,0.964451314,64.9,,,2,58.47915933,-111.4726615,121.7425554,
2.01908E+13,,EM11-2,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:43:58,15:46:11,-6,0.349999994,14,BT,Left,2,1,10.29,2,4,1,1,,,,VB,,,,77.024,196.0753784,0.647,0.542,0.837712519,64.9,,,2,58.47918795,-111.4725819,126.9128562,
2.01908E+13,,EM11-2,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,15:46:16,15:49:37,-6,0.349999994,14,BT,Right,2,1,10.26,4,2,1,1,,,,VB,,,,79.738,195.1787415,0.65,0.465,0.715384615,65.1,,,2,58.47917414,-111.4727108,126.855714,
2.01908E+13,,EM11-04,1,Discharge,MH/DF/JF/EE,Robert's new boat fixed mount,8/11/2019,17:09:06,17:11:29,-6,0.300000012,13.80000019,BT,Right,2,0,10.26,2,4,1,1,,,,VB,,,,77.681,274.0480042,0.46,0.539,1.17173913,72.9,,,2,58.56458114,-111.1811851,126.1109459,
