Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,10:07:49,10:15:00,-6,0.200000003,13.5,BT,Right,2,1,10.23,7,8,1,1,,,,VB,,,,401.465,4044.037598,0.907,1.003,1.10584344,76.7,,,2,59.2232584,-111.4492276,3666.034965,
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,10:15:32,10:26:27,-6,0.200000003,13.5,BT,Left,2,1,9.78,8,10,1,1,,,,VB,,,,410.861,4073.299072,0.904,0.658,0.727876106,76.3,,,2,59.22380417,-111.4496424,3684.018061,
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,10:30:58,10:38:36,-6,0.200000003,13.5,BT,Right,2,1,10.52,10,6,1,1,,,,VB,,,,385.841,3996.128662,0.882,0.856,0.970521542,76.7,,,2,59.22331752,-111.4481584,3523.787704,
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,10:38:40,10:39:08,-6,0.200000003,13.5,BT,Left,2,1,10.51,6,10,1,0,,,,VB,,,,20.17,21.71023369,0.136,0.146,1.073529412,2.8,,,0,59.22172999,-111.4487441,2.951196855,
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,10:39:29,10:49:19,-6,0.200000003,13.5,BT,Left,0,1,10.39,6,8,1,1,,,,VB,,,,392.233,4154.140137,0.882,0.711,0.806122449,76,,,2,59.22359637,-111.4489231,3665.878448,
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,11:00:37,11:08:44,-6,0.200000003,13.5,BT,Right,2,1,10.31,12,6,1,1,,,,VB,,,,392.842,4056.862305,0.925,0.834,0.901621622,75.9,,,2,59.22327488,-111.4486511,3752.218341,
2.01907E+13,,SR XC B,,Slave River. Cross section B,TL MH,RG,7/23/2019,11:08:48,11:19:02,-6,0.200000003,13.5,BT,Left,0,1,10.24,6,10,1,1,,,,VB,,,,401.379,4038.888916,0.889,0.684,0.769403825,76.1,,,2,59.2238788,-111.4491125,3591.203191,
2.01907E+13,,SRXCA,,Slave River Cross Section A,MH TL,Robert,7/23/2019,13:21:56,13:36:55,-6,0.200000003,14,BT,Left,0,1,10.11,4,4,1,1,,,,VB,,,,925.505,4933.891602,0.736,1.039,1.411684783,74.1,,,2,59.14442299,-111.4209994,3629.758848,
2.01907E+13,,SRXCA,,Slave River Cross Section A,MH TL,Robert,7/23/2019,13:37:02,13:57:46,-6,0.200000003,14,BT,Right,0,1,10.03,4,8,1,1,,,,VB,,,,892.667,4634.881348,0.777,0.753,0.969111969,74,,,2,59.14461461,-111.4198235,3599.744744,
2.01907E+13,,SRXCA,,Slave River Cross Section A,MH TL,Robert,7/23/2019,14:02:22,14:18:06,-6,0.200000003,14,BT,Left,2,1,10.41,4,8,1,1,,,,VB,,,,916.951,4758.681152,0.768,0.994,1.294270833,74.1,,,2,59.14451085,-111.4202112,3654.366581,
2.01907E+13,,SRXCA,,Slave River Cross Section A,MH TL,Robert,7/23/2019,14:18:16,14:36:12,-6,0.200000003,14,BT,Right,2,1,10.35,8,3,1,1,,,,VB,,,,919.064,4600.880859,0.79,0.88,1.113924051,74,,,2,59.1443115,-111.4196715,3635.191418,
2.01907E+13,,SRC,,Slave River C near camp,"MH, TL",Robert,7/24/2019,9:36:03,9:48:58,-6,0.200000003,14,BT,Left,2,1,10.16,5,8,1,1,,,,VB,,,,551.813,4208.852051,0.968,0.983,1.015495868,75.6,,,2,59.32803832,-111.4228751,4074.120702,
2.01907E+13,,SRC,,Slave River C near camp,"MH, TL",Robert,7/24/2019,9:49:05,10:00:23,-6,0.200000003,14,BT,Right,2,1,10.07,8,3,0,1,,,,VB,,,,556.837,3472.370117,1.077,0.976,0.906220984,74.2,,,2,59.32745933,-111.4215731,3738.75757,
2.01907E+13,,SR XC D,,Slave river near hay camp,TL MH,RG,7/24/2019,10:51:16,11:00:33,-6,0.200000003,14,BT,Left,2,1,10.06,4,8,1,1,,,,VB,,,,511.767,5500.930176,0.669,0.954,1.426008969,77.7,,,2,59.44927157,-111.4698803,3679.397709,
2.01907E+13,,SR XC D,,Slave river near hay camp,TL MH,RG,7/24/2019,11:00:37,11:10:33,-6,0.200000003,14,BT,Right,2,1,10.02,8,2,1,1,,,,VB,,,,550.951,5716.507813,0.643,0.925,1.438569207,77,,,2,59.44874025,-111.4699346,3677.198841,
2.01907E+13,,SR XC D,,Slave river near hay camp,TL MH,RG,7/24/2019,11:15:06,11:25:37,-6,0.200000003,14,BT,Left,2,1,10.79,4,10,1,1,,,,VB,,,,513.403,5204.61084,0.732,0.875,1.195355191,77.1,,,2,59.44971249,-111.4695676,3810.736378,
2.01907E+13,,SR XC D,,Slave river near hay camp,TL MH,RG,7/24/2019,11:25:41,11:35:45,-6,0.200000003,14,BT,Right,0,1,10.57,10,3,1,1,,,,VB,,,,504.295,4503.191895,0.831,0.959,1.154031288,75.5,,,2,59.44969097,-111.4696451,3740.090906,
