Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01907E+13,,EM,,testing RTK,MH,Robert,7/27/2019,10:49:50,10:50:26,-6,0.200000003,13.5,GPS-GGA,Left,5,1,10.67,4,0,1,1,,,,BT,,,,17.914,105.253067,-0.175,0.388,-2.217142857,50.4,,,0,58.5603453,-111.1580485,-18.40172585,
2.01907E+13,,EM,,testing RTK,MH,Robert,7/27/2019,10:51:44,10:53:42,-6,0.200000003,13.5,GPS-GGA,Left,5,1,10.63,2,0,1,1,,,,BT,,,,2,1.205500126,-0.16,0,0,0,,,0,58.56037662,-111.1578513,-0.193166535,
2.01907E+13,,EM,,testing RTK,MH,Robert,7/27/2019,10:54:11,10:55:44,-6,0.200000003,13.5,BT,Right,0,1,10.61,5,2,1,1,,,,VB,,,,28.389,185.655304,0.353,0.286,0.8101983,64.6,,,0,58.56032461,-111.1579176,65.55000071,
2.01907E+13,,EM,,testing RTK,MH,Robert,7/27/2019,10:56:40,10:58:48,-6,0.200000003,13.5,BT,Left,4,1,10.57,2,5,1,1,,,,VB,,,,51.948,292.8968811,0.47,0.382,0.812765957,68.7,,,2,58.56039547,-111.157705,137.6632193,
2.01907E+13,,EM,,testing RTK,MH,Robert,7/27/2019,10:58:57,11:01:02,-6,0.200000003,13.5,BT,Right,4,1,10.57,5,2,1,1,,,,VB,,,,52.185,294.253418,0.48,0.391,0.814583333,68.7,,,2,58.56036969,-111.1577526,141.2133897,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,11:41:12,11:44:49,-6,0.200000003,13.5,BT,Right,0,1,10.45,5,5,1,1,,,,VB,,,,97.242,321.157074,0.443,0.475,1.072234763,71.5,,,2,58.56153785,-111.1302871,142.2799959,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,11:45:07,11:48:00,-6,0.200000003,13.5,BT,Left,4,1,10.46,5,7,1,1,,,,VB,,,,94.799,319.9093628,0.464,0.523,1.127155172,71,,,2,58.5616295,-111.1301306,148.3237713,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,11:48:36,11:51:22,-6,0.200000003,13.5,BT,Right,0,1,10.41,7,5,1,1,,,,VB,,,,97.835,321.4991455,0.461,0.551,1.195227766,71.1,,,2,58.56163049,-111.1302421,148.3456567,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,11:51:31,11:51:47,-6,0.200000003,13.5,BT,Left,,0,10.42,5,7,1,0,,,,VB,,,,14.714,7.820694923,0,0.303,65535,0,,,0,58.5619799,-111.1305812,0,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,11:52:07,11:55:30,-6,0.200000003,13.5,BT,Left,4,1,10.41,5,7,1,1,,,,VB,,,,95.859,310.3223877,0.481,0.513,1.066528067,71.9,,,2,58.5616527,-111.1304798,149.396137,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,11:55:38,11:58:22,-6,0.200000003,13.5,BT,Right,4,1,10.37,7,5,1,1,,,,VB,,,,96.892,323.6724243,0.45,0.569,1.264444444,71,,,2,58.56164405,-111.1301697,145.6607366,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,12:09:32,12:13:15,-6,0.200000003,13.5,BT,Right,4,1,10.29,10,5,1,1,,,,VB,,,,95.727,320.097229,0.456,0.451,0.989035088,71,,,2,58.56161639,-111.1303711,146.1097667,
2.01907E+13,,EM2,,using RTK,MH,Robert,7/27/2019,12:13:26,12:16:28,-6,0.200000003,13.5,BT,Left,4,1,10.33,5,8,1,1,,,,VB,,,,93.453,308.0179443,0.47,0.538,1.144680851,71.8,,,2,58.56168145,-111.1303503,144.8677994,
