Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01908E+13,,LA12-1,1,backscatter,"EE, MH, EK, JF, DF","Roberts new boat, mount",8/12/2019,11:45:46,12:28:47,-6,0.349999994,13.76000023,BT,Left,0,1,10.19,0.01,0.01,1,1,,,,VB,,,,"3,640.57",6725.894043,0.16,1.741,10.88125,70.9,,,1,58.70608105,-111.0688687,1074.178017,
2.01908E+13,,LA12-2,1,Backscatter,MH/EE/Whole crew,Robert's new boat,8/12/2019,13:52:20,14:14:15,-6,0.300000012,13.75,BT,Left,0,1,10.1,0.01,0.01,1,1,,,,VB,,,,"1,058.19",2481.241943,-0.008,0.843,-105.375,70.2,,,1,58.75210661,-111.0185237,-21.01386323,
2.01908E+13,,LA12-2,1,Backscatter,MH/EE/Whole crew,Robert's new boat,8/12/2019,14:14:27,14:42:54,-6,0.300000012,13.75,BT,Right,2,1,10.04,0.01,0.01,0,1,,,,VB,,,,"3,276.31",8228.379883,0.01,1.961,196.1,69,,,1,58.75842463,-110.9816843,80.93604116,
2.01908E+13,,LA12-2,1,Backscatter,MH/EE/Whole crew,Robert's new boat,8/12/2019,16:45:06,16:48:25,-6,0.300000012,13.75,BT,Left,2,1,9.89,3,4,1,1,,,,VB,,,,126.165,420.3887634,0.593,0.639,1.077571669,71,,,1,58.6848087,-111.0527899,249.1789478,
2.01908E+13,,LA12-2,1,Backscatter,MH/EE/Whole crew,Robert's new boat,8/12/2019,16:48:31,16:51:05,-6,0.300000012,13.75,BT,Right,2,1,9.83,7,5,1,1,,,,VB,,,,129.564,424.6205444,0.58,0.775,1.336206897,70.5,,,1,58.68477915,-111.0526353,246.2831117,
2.01908E+13,,LA12-2,1,Backscatter,MH/EE/Whole crew,Robert's new boat,8/12/2019,16:51:12,16:55:12,-6,0.300000012,13.75,BT,Left,2,1,9.86,3,7,1,1,,,,VB,,,,124.059,413.7677307,0.603,0.575,0.953565506,70,,,1,58.68495671,-111.0528357,249.5053293,
