Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01908E+13,"see master data for which are CTD, Lisst etc. ",EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:01:36,13:05:51,-6,0.310000002,13.98999977,BT,Right,2,1,10.44,7,3,1,1,,,,VB,,,,129.665,450.4083252,0.806,0.506,0.627791563,70.4,,,2,58.4767989,-111.4843882,363.1407645,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:06:01,13:09:05,-6,0.310000002,13.98999977,BT,Left,2,1,10.42,3,7,1,1,,,,VB,,,,132.995,457.4508057,0.789,0.687,0.870722433,69.5,,,2,58.47680597,-111.4841581,360.8003002,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:09:54,13:17:18,-6,0.310000002,13.98999977,BT,Right,0,0,10.32,7,6,1,1,,,,VB,,,,133.863,444.9933167,0.807,0.478,0.592317224,70.3,,,2,58.47681307,-111.4841976,359.1801492,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:23:48,13:26:25,-6,0.310000002,13.98999977,BT,Right,2,1,10.25,7,4,1,1,,,,VB,,,,80.895,211.3371429,0.643,0.475,0.738724728,66,,,2,58.47912256,-111.4723046,135.9089656,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:26:37,13:28:54,-6,0.310000002,13.98999977,BT,Left,2,1,10.25,4,7,1,1,,,,VB,,,,80.306,203.1913147,0.681,0.55,0.80763583,64.5,,,2,58.47915288,-111.4722495,138.4504727,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:29:05,13:34:10,-6,0.310000002,13.98999977,BT,Right,2,1,10.2,7,2,1,1,,,,VB,,,,81.524,205.6932373,0.675,0.439,0.65037037,66.1,,,2,58.47921519,-111.4720574,138.9383729,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:47:15,13:48:57,-6,0.310000002,13.98999977,BT,Right,2,1,10.12,7,2,1,1,,,,VB,,,,73.177,344.2220154,0.686,0.655,0.954810496,70.5,,,2,58.48147943,-111.4868447,236.1423787,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:49:02,13:50:38,-6,0.310000002,13.98999977,BT,Left,2,1,10.11,2,7,1,0,,,,VB,,,,73.945,331.3189697,0.703,0.732,1.041251778,69,,,2,58.48141212,-111.4868516,232.8189748,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:50:50,13:55:54,-6,0.310000002,13.98999977,BT,Right,2,1,10.09,7,2,1,1,,,,VB,,,,68.82,324.4673462,0.709,0.42,0.592383639,70.3,,,2,58.48151443,-111.4870063,230.1370188,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,13:56:31,14:00:09,-6,0.310000002,13.98999977,BT,Left,2,1,9.94,2.099999905,7,1,1,,,,VB,,,,221.615,581.0230713,0.242,2.037,8.417355372,68,,,2,58.51344752,-111.519633,140.840027,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,14:28:04,14:50:26,-6,0.310000002,13.98999977,BT,Left,0,1,9.95,0.100000001,7,1,0,,,,VB,,,,"2,425.69",12018.81152,0.023,2.312,100.5217391,74.6,,,2,58.49355614,-111.5087755,279.7243884,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,14:50:44,14:52:51,-6,0.310000002,13.98999977,BT,Right,2,1,9.94,7,2.099999905,1,1,,,,VB,,,,57.989,242.0417023,0.822,0.399,0.48540146,69,,,2,58.5048924,-111.5127032,198.9687288,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,14:52:58,14:54:33,-6,0.310000002,13.98999977,BT,Left,2,1,9.96,2.099999905,7,1,1,,,,VB,,,,60.666,252.396759,0.771,0.551,0.714656291,67.1,,,2,58.50489387,-111.5127317,194.5193307,
2.01908E+13,,EM10-1,1,Discharge,EE/DF,Robert's new boat,8/10/2019,14:54:40,14:59:23,-6,0.310000002,13.98999977,BT,Right,2,1,9.9,7,2.099999905,1,1,,,,VB,,,,79.035,175.9193878,0.559,0.498,0.890876565,71.1,,,2,58.50526986,-111.5126278,98.39733696,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,15:27:40,15:29:44,-6,0.310000002,14,BT,Right,2,1,10.57,6,2,1,1,,,,VB,,,,58.347,214.7093201,0.882,0.442,0.501133787,67.1,,,2,58.52919491,-111.521613,189.4717773,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,15:29:49,15:31:16,-6,0.310000002,14,BT,Left,2,1,10.54,2,6,1,0,,,,VB,,,,51.548,198.8870087,0.826,0.512,0.619854722,67.4,,,2,58.5291876,-111.5217536,164.2379742,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,15:31:23,15:37:11,-6,0.310000002,14,BT,Right,2,1,10.45,6,2,0,1,,,,VB,,,,61.875,197.6993866,0.947,0.359,0.379091869,69.2,,,2,58.52943457,-111.5220539,187.276595,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,15:51:04,15:53:16,-6,0.310000002,14,BT,Right,2,1,10.3,6,2,1,1,,,,VB,,,,50.772,216.156662,0.82,0.37,0.451219512,68.9,,,2,58.54247652,-111.4936846,177.1508154,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,15:53:23,15:55:17,-6,0.310000002,14,BT,Left,2,1,10.28,2,6,1,1,,,,VB,,,,58.693,242.9255066,0.795,0.493,0.620125786,68,,,2,58.54239627,-111.4937071,193.0080075,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,15:55:24,15:59:23,-6,0.310000002,14,BT,Right,2,1,10.26,6,2,1,1,,,,VB,,,,66.704,273.8473511,0.383,0.757,1.976501305,68,,,2,58.54255766,-111.4938345,105.0167713,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:07:16,16:09:57,-6,0.310000002,14,BT,Right,2,1,10.19,6,2,1,1,,,,VB,,,,72.445,231.5802917,0.825,0.428,0.518787879,66.5,,,2,58.55319652,-111.5002604,191.1656093,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:10:02,16:12:15,-6,0.310000002,14,BT,Left,2,1,10.19,2,5,1,1,,,,VB,,,,77.416,239.0082245,0.837,0.585,0.698924731,66.1,,,2,58.55322467,-111.5003102,200.0259344,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:12:19,16:18:04,-6,0.310000002,14,BT,Right,2,1,10.16,5,2,0,1,,,,VB,,,,68.745,196.8441315,0.853,0.856,1.003516999,65.4,,,2,58.55338759,-111.5001542,167.8530971,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:30:30,16:33:26,-6,0.310000002,14,BT,Right,2,1,10.11,5,2,1,1,,,,VB,,,,70.247,215.8592834,0.886,0.415,0.468397291,67.6,,,2,58.56620009,-111.5048965,191.2536792,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:33:31,16:35:27,-6,0.310000002,14,BT,Left,2,1,10.12,2,5,1,0,,,,VB,,,,69.649,222.7973022,0.827,0.653,0.789600967,66.4,,,2,58.5662175,-111.5048443,184.1734696,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:35:33,16:41:51,-6,0.310000002,14,BT,Right,2,1,10.1,5,2,0,1,,,,VB,,,,84.691,247.9317322,0.851,0.802,0.942420682,68.7,,,2,58.56629246,-111.5048444,210.881163,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:50:53,16:52:35,-6,0.310000002,14,BT,Right,2,1,10.05,5,2,1,1,,,,VB,,,,49.864,242.6173248,0.828,0.5,0.603864734,65.2,,,2,58.58312804,-111.4869506,201.0026708,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:52:40,16:53:51,-6,0.310000002,14,BT,Left,2,1,10.02,2,5,1,1,,,,VB,,,,47.439,229.7742462,0.761,0.58,0.762155059,66.8,,,2,58.58307587,-111.4870901,174.9584452,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,16:53:56,16:59:04,-6,0.310000002,14,BT,Right,2,1,10.03,5,2,0,1,,,,VB,,,,58.477,289.2738953,0.718,0.528,0.735376045,64.7,,,2,58.58304626,-111.4871175,207.7312605,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,17:08:10,17:10:10,-6,0.310000002,14,BT,Right,2,1,10,6,2,0,1,,,,VB,,,,47.466,217.343689,0.704,0.464,0.659090909,62.4,,,2,58.59103866,-111.4733025,152.9285564,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,17:10:22,17:11:48,-6,0.310000002,14,BT,Left,2,1,10,2,6,1,1,,,,VB,,,,29.217,152.6196289,0.868,0.323,0.372119816,62.3,,,2,58.59099775,-111.4734035,132.454404,
2.01908E+13,,EM10-5,1,Discharge,EE/DF,Robert's new boat,8/10/2019,17:11:53,17:15:15,-6,0.310000002,14,BT,Right,2,1,10,6,2,1,1,,,,VB,,,,31.891,144.4912109,0.378,0.825,2.182539683,58,,,2,58.59104367,-111.4732913,54.65655823,
