Filename,Measurement_type,Location,Measurement_number,Comments,Party,Boat_motor,Date,Start_time,End_time,Time_zone,Transducer_depth,Mag_declination,Track_ref,Start_bank,GPS_quality,HDOP,Voltage,L_edge_dist,R_edge_dist,L_edge_Qual,R_edge_Qual,Edge_notes,Depth_ref_invalid,Depth_notes,Depth_reference,Track_ref_invalid,Veloc_vector,Veloc_SNR,Width,Area,Veloc_avg,Boat_veloc_avg,Boat_water_ratio,Per_Measured,Keep_or_remove,Final_notes,Quality,Latitude,Longitude,Q,Mat_export
2.01908E+13,,QF-14-1,,,TL EE,RG,8/14/2019,9:09:40,9:12:17,-6,0.300000012,13.89999962,BT,Right,2,1,10.31,4,2,1,1,,,,VB,,,,105.933,396.8487549,0.525,0.715,1.361904762,72.6,,,2,58.64965714,-111.3033758,208.1868661,
2.01908E+13,,QF-14-1,,,TL EE,RG,8/14/2019,9:12:21,9:14:38,-6,0.300000012,13.89999962,BT,Left,2,1,10.28,2,5,1,1,,,,VB,,,,103.958,406.9133911,0.52,0.723,1.390384615,72.2,,,2,58.64973365,-111.303761,211.5706897,
2.01908E+13,,QF-14-1,,,TL EE,RG,8/14/2019,9:16:05,9:20:44,-6,0.300000012,13.89999962,BT,Right,2,1,10.22,3,2,1,1,,,,VB,,,,106.185,415.9683838,0.492,0.486,0.987804878,71.8,,,2,58.6497831,-111.3038102,204.5342211,
2.01908E+13,,QF-14-1,,,TL EE,RG,8/14/2019,9:25:49,9:28:44,-6,0.300000012,13.89999962,BT,Right,2,1,10.2,3,2,1,1,,,,VB,,,,106.065,492.8573608,0.625,0.594,0.9504,70.3,,,2,58.65365592,-111.2985752,307.8912728,
2.01908E+13,,QF-14-1,,,TL EE,RG,8/14/2019,9:28:54,9:31:21,-6,0.300000012,13.89999962,BT,Left,2,1,10.17,2,3,1,1,,,,VB,,,,104.863,499.8785095,0.605,0.693,1.145454545,71.6,,,2,58.65353802,-111.2985061,302.5738476,
2.01908E+13,,QF-14-1,,,TL EE,RG,8/14/2019,9:31:34,9:37:39,-6,0.300000012,13.89999962,BT,Right,2,1,10.12,3,6,1,1,,,,VB,,,,107.517,484.3328857,0.618,0.488,0.789644013,70.4,,,2,58.65377489,-111.2988274,299.3145044,
2.01908E+13,,QF-14-3,,,TL EE,RG,8/14/2019,9:46:23,9:49:01,-6,0.300000012,13.89999962,BT,Left,2,1,10.12,5,3,1,1,,,,VB,,,,123.73,453.477417,-0.204,0.86,-4.215686275,72.3,,,2,58.65207585,-111.2842581,92.54935087,
2.01908E+13,,QF-14-3,,,TL EE,RG,8/14/2019,9:49:04,9:51:27,-6,0.300000012,13.89999962,BT,Right,2,1,10.11,3,5,1,1,,,,VB,,,,121.15,457.0873413,-0.202,0.856,-4.237623762,72.2,,,2,58.65243335,-111.2838271,92.45414392,
2.01908E+13,,QF-14-3,,,TL EE,RG,8/14/2019,9:51:34,9:57:55,-6,0.300000012,13.89999962,BT,Left,2,1,10.07,5,4,1,1,,,,VB,,,,164.512,468.4665222,-0.179,0.488,-2.726256983,71.8,,,2,58.65290642,-111.2827552,83.64620169,
2.01908E+13,,QF-14-4,,,TL EE,RG,8/14/2019,10:09:10,10:12:05,-6,0.300000012,13.89999962,BT,Left,2,1,10.08,6,4,1,1,,,,VB,,,,147.935,502.1459351,-0.202,0.856,-4.237623762,73.3,,,2,58.68711724,-111.1982696,101.4244249,
