"","new_time","2043737","2075559","2075568","2024021","2093013","2093018","2093009"
"69",2018-08-06 22:40:00,10.202,10.734,10.719,10.35,NA,NA,NA
"70",2018-08-06 22:45:00,10.197,10.737,10.719,10.386,NA,NA,NA
"71",2018-08-06 22:50:00,10.199,10.737,10.716,10.377,NA,NA,NA
"72",2018-08-06 22:55:00,10.197,10.728,10.716,10.374,NA,NA,NA
"73",2018-08-06 23:00:00,10.197,10.731,10.716,10.377,NA,NA,NA
"74",2018-08-06 23:05:00,10.194,10.734,10.719,10.38,NA,NA,NA
"75",2018-08-06 23:10:00,10.197,10.734,10.719,10.371,NA,NA,NA
"76",2018-08-06 23:15:00,10.194,10.731,10.716,10.365,NA,NA,NA
"77",2018-08-06 23:20:00,10.196,10.731,10.713,10.368,NA,NA,NA
"78",2018-08-06 23:25:00,10.197,10.728,10.713,10.377,NA,NA,NA
"79",2018-08-06 23:30:00,10.193,10.734,10.713,10.383,NA,NA,NA
"80",2018-08-06 23:35:00,10.196,10.728,10.713,10.383,NA,NA,NA
"81",2018-08-06 23:40:00,10.193,10.728,10.716,10.362,NA,NA,NA
"82",2018-08-06 23:45:00,10.193,10.734,10.713,10.371,NA,NA,NA
"83",2018-08-06 23:50:00,10.194,10.725,10.713,10.383,NA,NA,NA
"84",2018-08-06 23:55:00,10.196,10.728,10.713,10.38,NA,NA,NA
"85",2018-08-07 00:00:00,10.196,10.731,10.713,10.371,NA,NA,NA
"86",2018-08-07 00:05:00,10.194,10.731,10.713,10.35,NA,NA,NA
"87",2018-08-07 00:10:00,10.191,10.728,10.713,10.356,NA,NA,NA
"88",2018-08-07 00:15:00,10.196,10.725,10.713,10.368,NA,NA,NA
"89",2018-08-07 00:20:00,10.191,10.725,10.71,10.377,NA,NA,NA
"90",2018-08-07 00:25:00,10.188,10.725,10.71,10.368,NA,NA,NA
"91",2018-08-07 00:30:00,10.191,10.725,10.71,10.356,NA,NA,NA
"92",2018-08-07 00:35:00,10.188,10.722,10.71,10.371,NA,NA,NA
"93",2018-08-07 00:40:00,10.196,10.728,10.707,10.335,NA,NA,NA
"94",2018-08-07 00:45:00,10.191,10.728,10.713,10.353,NA,NA,NA
"95",2018-08-07 00:50:00,10.191,10.731,10.713,10.365,NA,NA,NA
"96",2018-08-07 00:55:00,10.19,10.728,10.713,10.353,NA,NA,NA
"97",2018-08-07 01:00:00,10.19,10.725,10.707,10.395,NA,NA,NA
"98",2018-08-07 01:05:00,10.187,10.722,10.707,10.356,NA,NA,NA
"99",2018-08-07 01:10:00,10.191,10.725,10.71,10.374,NA,NA,NA
"100",2018-08-07 01:15:00,10.187,10.725,10.707,10.359,NA,NA,NA
"101",2018-08-07 01:20:00,10.19,10.728,10.707,10.362,NA,NA,NA
"102",2018-08-07 01:25:00,10.191,10.725,10.71,10.353,NA,NA,NA
"103",2018-08-07 01:30:00,10.184,10.725,10.71,10.362,NA,NA,NA
"104",2018-08-07 01:35:00,10.191,10.725,10.71,10.362,NA,NA,NA
"105",2018-08-07 01:40:00,10.187,10.725,10.707,10.377,NA,NA,NA
"106",2018-08-07 01:45:00,10.187,10.728,10.707,10.362,NA,NA,NA
"107",2018-08-07 01:50:00,10.19,10.728,10.713,10.386,NA,NA,NA
"108",2018-08-07 01:55:00,10.185,10.728,10.713,10.377,NA,NA,NA
"109",2018-08-07 02:00:00,10.19,10.728,10.707,10.362,NA,NA,NA
"110",2018-08-07 02:05:00,10.185,10.719,10.71,10.347,NA,NA,NA
"111",2018-08-07 02:10:00,10.187,10.728,10.707,10.353,NA,NA,NA
"112",2018-08-07 02:15:00,10.188,10.725,10.713,10.389,NA,NA,NA
"113",2018-08-07 02:20:00,10.188,10.728,10.71,10.371,NA,NA,NA
"114",2018-08-07 02:25:00,10.188,10.725,10.71,10.392,NA,NA,NA
"115",2018-08-07 02:30:00,10.187,10.725,10.71,10.362,NA,NA,NA
"116",2018-08-07 02:35:00,10.187,10.725,10.707,10.368,NA,NA,NA
"117",2018-08-07 02:40:00,10.188,10.722,10.707,10.347,NA,NA,NA
"118",2018-08-07 02:45:00,10.185,10.722,10.713,10.389,NA,NA,NA
"119",2018-08-07 02:50:00,10.187,10.731,10.707,10.374,NA,NA,NA
"120",2018-08-07 02:55:00,10.19,10.725,10.716,10.362,NA,NA,NA
"121",2018-08-07 03:00:00,10.191,10.728,10.71,10.365,NA,NA,NA
"122",2018-08-07 03:05:00,10.188,10.728,10.713,10.368,NA,NA,NA
"123",2018-08-07 03:10:00,10.188,10.728,10.71,10.359,NA,NA,NA
"124",2018-08-07 03:15:00,10.188,10.728,10.713,10.359,NA,NA,NA
"125",2018-08-07 03:20:00,10.188,10.728,10.71,10.368,NA,NA,NA
"126",2018-08-07 03:25:00,10.191,10.728,10.713,10.374,NA,NA,NA
"127",2018-08-07 03:30:00,10.19,10.728,10.713,10.383,NA,NA,NA
"128",2018-08-07 03:35:00,10.188,10.728,10.713,10.365,NA,NA,NA
"129",2018-08-07 03:40:00,10.185,10.728,10.716,10.368,NA,NA,NA
"130",2018-08-07 03:45:00,10.191,10.725,10.716,10.371,NA,NA,NA
"131",2018-08-07 03:50:00,10.191,10.728,10.71,10.362,NA,NA,NA
"132",2018-08-07 03:55:00,10.191,10.728,10.716,10.407,NA,NA,NA
"133",2018-08-07 04:00:00,10.185,10.731,10.713,10.374,NA,NA,NA
"134",2018-08-07 04:05:00,10.188,10.728,10.716,10.371,NA,NA,NA
"135",2018-08-07 04:10:00,10.188,10.728,10.719,10.377,NA,NA,NA
"136",2018-08-07 04:15:00,10.196,10.731,10.713,10.368,NA,NA,NA
"137",2018-08-07 04:20:00,10.194,10.731,10.713,10.371,NA,NA,NA
"138",2018-08-07 04:25:00,10.197,10.731,10.716,10.38,NA,NA,NA
"139",2018-08-07 04:30:00,10.188,10.731,10.719,10.362,NA,NA,NA
"140",2018-08-07 04:35:00,10.193,10.737,10.716,10.371,NA,NA,NA
"141",2018-08-07 04:40:00,10.191,10.731,10.716,10.356,NA,NA,NA
"142",2018-08-07 04:45:00,10.197,10.728,10.716,10.383,NA,NA,NA
"143",2018-08-07 04:50:00,10.193,10.731,10.713,10.368,NA,NA,NA
"144",2018-08-07 04:55:00,10.191,10.737,10.713,10.389,NA,NA,NA
"145",2018-08-07 05:00:00,10.193,10.725,10.719,10.383,NA,NA,NA
"146",2018-08-07 05:05:00,10.191,10.728,10.716,10.377,NA,NA,NA
